Name,Riskiness R
AGF,[9.80589843e+11]
AGQ,[1.01657373e+13]
BCM,[7.07936697e+12]
BDD,[1.59481736]
BNO,[3.43400794e+13]
BOIL,[1131.16128036]
BOM,[2.243088]
BOS,[1.51734631]
CANE,[6.08181046e+11]
CORN,[3.07228264e+12]
CPER,[1.8798949e+12]
DAG,[1.78021562e+12]
DBA,[3.99811683e+12]
DBB,[1.8327018]
DBC,[1.39724394e+12]
DBE,[2.647089e+13]
DBO,[2.02663966e+13]
DBP,[6.68761178e+11]
DBS,[2.27932711e+12]
DDP,[0.35575597]
DGAZ,[0.92057224]
DGL,[2.21421092e+12]
DGLD,[0.55608222]
DGP,[3.83560219e+12]
DGZ,[0.21178052]
DJCI,[4.31505039e+12]
DJP,[2.08796451e+13]
DSLV,[1.33036325]
DTO,[0.32935511]
DYY,[1.92859301]
DZZ,[0.39732992]
FTGC,[4.15931684e+12]
FUD,[3.79936447e+12]
FUE,[3.92794702]
GCC,[2.02025655e+12]
GLD,[7.5232946e+11]
GLL,[0.40967976]
GLTR,[1.98800038e+12]
GRU,[6.02646255e+12]
GSC,[4.74983943e+12]
GSG,[1.63986369e+12]
GSP,[6.54056119e+12]
IAU,[1.81904309e+12]
KOLD,[0.55364555]
LD,[0.77997258]
NIB,[2.84144704e+12]
OLEM,[8.64777582e+12]
OLO,[1.64432351e+13]
PALL,[8.83818735e+10]
PPLT,[6.83900677e+12]
RJA,[1.41152496e+12]
RJI,[3.92298554e+12]
RJN,[2.77921363e+13]
RJZ,[1.56553787e+12]
SCO,[0.46119044]
SGOL,[1.76769346e+12]
SIVR,[2.03256717e+12]
SLV,[2.24352243e+12]
SOYB,[1.23866299e+12]
SZO,[0.19201613]
TAGS,[2.71836051e+12]
UAG,[1574701.21287404]
UBG,[6.97597878e+11]
UCI,[1.17849034e+12]
UCO,[6.16031647e+11]
UGA,[5.51537731e+12]
UGAZ,[4.60319034e+13]
UGL,[3.76340353e+12]
UGLD,[5.47803981e+12]
UNG,[4.63321238e+12]
UNL,[2.67652982e+12]
USCI,[2.00277526e+12]
USL,[1.39207934e+13]
USLV,[15295.48435481]
USO,[1.86126933e+13]
USV,[2.87143566e+12]
WEAT,[4.78888173e+12]
ZSL,[0.86586541]
