Name,Riskiness R
BDCL,[12.22608903]
BDCS,[8.0244929e+11]
BIZD,[5.93275216e+11]
CHIX,[1.59393724e+11]
EUFN,[1.56010463e+12]
FAS,[0.4410327]
FAZ,[1.43903737e+13]
FINU,[0.39248494]
FINZ,[1.1087717e+13]
FNCL,[0.52747483]
FXO,[2.67701217]
IAI,[0.4723523]
IAK,[0.66244714]
IAT,[0.67584979]
IXG,[3.12380319e+11]
IYF,[1.37589046]
IYG,[0.97693266]
KBE,[0.88201513]
KBWB,[0.83942123]
KBWD,[1.27357332e+12]
KBWP,[0.11102164]
KBWR,[0.42200787]
KCE,[1.78755679e+12]
KIE,[0.31635419]
KRE,[0.54330711]
PEX,[3.01585147e+12]
PFI,[2.47680686e+12]
PHDG,[4.9850969e+12]
PSCF,[0.35421509]
PSP,[1.48289189e+12]
QABA,[0.3493757]
RWW,[1.57513913]
RYF,[0.1414555]
SEF,[5.51856127e+12]
SKF,[1.01751081e+13]
UYG,[0.38581685]
VFH,[0.42839158]
VQT,[6.13902562e+12]
XLF,[0.16653874]
