Name,Riskiness R
AGF,[1.49441346e+11]
AGQ,[3.45917847]
BCM,[4.65545912e+11]
BDD,[0.45976192]
BNO,[3.34999795e+11]
BOIL,[955.80481033]
BOM,[3.77764966e+12]
BOS,[4.9073144]
CANE,[9.85001563e+10]
CORN,[8.51912786e+12]
CPER,[1.18428762]
DAG,[3.31435917e+12]
DBA,[1.47839889e+12]
DBB,[0.15577018]
DBC,[7.65434099e+10]
DBE,[1.54488828e+11]
DBO,[8.50754307e+11]
DBP,[0.3377619]
DBS,[1.24858584]
DDP,[0.65302923]
DGAZ,[1.03265445]
DGL,[0.24632555]
DGLD,[5.55396672e+12]
DGP,[0.48830867]
DGZ,[1.74820574e+12]
DJCI,[1.40805161e+12]
DJP,[5.647508e+12]
DSLV,[1.6203645e+12]
DTO,[0.82416422]
DYY,[7.84560092]
DZZ,[1.83756659e+12]
FTGC,[3.86685593e+12]
FUD,[5.38886909e+11]
FUE,[4.65867614]
GCC,[1.58988513e+12]
GLD,[0.19988218]
GLL,[3.55583254e+12]
GLTR,[0.30966385]
GRU,[3.66833214e+12]
GSC,[7.4243926e+11]
GSG,[2.31569719e+12]
GSP,[8.19039426e+11]
IAU,[0.19445096]
KOLD,[0.60923926]
LD,[0.5590223]
NIB,[2.46991914e+12]
OLEM,[1.03564897e+12]
OLO,[2.30108811e+12]
OUNZ,[0.20665793]
PALL,[0.27607491]
PDBC,[5.56462776e+09]
PPLT,[8.08868747e+11]
RJA,[7.47681251e+11]
RJI,[2.5134583e+11]
RJN,[1.44140718e+12]
RJZ,[0.17702176]
SCO,[2.36554808]
SGOL,[0.20208595]
SIVR,[0.76022736]
SLV,[0.81736203]
SOYB,[9.65954855e+10]
SZO,[0.50982647]
TAGS,[8.19467774e+11]
UAG,[1.2565181e+11]
UBG,[0.24483222]
UCI,[3.26057559]
UCO,[2.42661525e+12]
UGA,[9.35194336e+11]
UGAZ,[4.3820718e+12]
UGL,[0.50851572]
UGLD,[0.74817985]
UNG,[5.01925517e+12]
UNL,[3.17559074e+12]
USCI,[1.74968956e+12]
USL,[4.78454477e+11]
USLV,[9.37418326]
USO,[1.49341375e+12]
USV,[1.07150303]
WEAT,[1.63186923e+12]
ZSL,[1.59906347e+12]
