"Data Source","World Development Indicators",

"Last Updated Date","2019-01-30",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018",
"European Union","EUU","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","15.713165640401","13.3676244530294","15.0648312487832","15.5318668965232","8.97308414341071","7.75793088981123","13.3689539076895","13.9739544464264","17.6855422458798","19.0722906434618","30.8908518302681","33.7121543780655","32.8262271571995","34.2292845226563","43.5841589260112","33.6745647145725","37.2235997582443","31.2974837964934","41.6853655761475","42.0003077380472","41.3879258193196","51.2670693885799","65.4440410156619","78.6416678062898","96.2266715737831","96.3886585652885","77.088009489895","58.0141024921981","66.252842278121","67.8652782631192","69.4207637216206","86.425899720683","86.2932861605237","39.484087408287","51.3864875898474","50.7970498985869","39.3746816623056","49.0147596584051","58.7462709295937","52.4273339082784","","","","",
"Fragile and conflict affected situations","FCS","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Finland","FIN","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","5.22295902500525","8.10311417451349","","10.4711436287209","15.8886508096908","21.8077732136795","28.0003155535868","25.8593670891085","16.0554532798594","11.1048641245602","10.6137662282563","26.3564081109763","37.0014699563723","32.8895267989772","46.4470677836567","58.1900753119977","115.601559183267","258.377789956115","233.897283712875","147.3545185098","99.4835701596207","99.5447237627747","93.3918720394758","","","","","","","","","","","","","","",
"Fiji","FJI","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"France","FRA","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","9.78292717995896","7.35921808064208","6.80720848090168","8.95631676204409","8.99972283167173","7.78796547358169","6.19403030775415","5.06874315132195","6.81224853530757","7.73685037169568","14.2995004406821","19.9024115157698","16.6541314179137","21.8769403582951","32.9840584037444","24.558168587513","28.2202819763581","23.3583988441913","34.4711799304626","32.4624375621998","31.225107574739","36.4903401010648","46.4183185924564","65.5459631317794","100.690332405234","106.194549102554","85.3390913080223","64.7141601996185","73.672343155496","73.6908999413739","80.0734168690275","104.729509973319","103.128388759735","50.4528338042442","72.3429120187645","72.3343859395998","54.3074198972564","67.3735641611161","81.8577582882045","73.1337508076341","85.6496820148227","87.5833254646163","106.459368536304","",
"Faroe Islands","FRO","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Micronesia, Fed. Sts.","FSM","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Gabon","GAB","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"United Kingdom","GBR","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","35.4918446107949","29.9622738238702","43.8918253441279","38.5336139510056","6.85562107451771","6.3679716380704","35.0545659014809","38.1034118474699","46.1251335172337","51.2264332443666","72.2432225237442","78.6256952228919","91.2165455508647","78.1792515323323","87.855646708278","77.7416472133746","86.6223568752064","80.9456098129937","108.375316778903","100.249024953167","99.6043937790736","121.468652104196","133.221767538125","140.227977403564","177.399943081061","156.375456818877","132.561673642188","104.964132318317","119.006467272772","117.400996570925","121.322656965665","140.434549177107","125.114241676987","64.6293509294631","","","","","","","","","","",
"Georgia","GEO","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ghana","GHA","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.04650964592857","34.8861940441883","25.8045551298425","23.9162747934067","16.3909362733289","18.5405129509713","11.9180944421229","10.0340668446736","5.26819837828041","5.67598542834923","8.38529755417737","5.40457248161831","5.68412968020004","3.72372534711948","9.69872565566041","9.97087274233216","9.34265231439271","9.16149432983836","7.83118611696494","","","","","","","",
"Gibraltar","GIB","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Gambia, The","GMB","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea-Bissau","GNB","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Equatorial Guinea","GNQ","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Greece","GRC","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","62.2301106804012","43.5942580478929","52.8136958638476","52.0709185896366","58.5676736932943","73.4295703486082","83.1907492330826","25.4471014429321","34.1310042234911","22.5768519718016","11.7370207162526","18.26695494987","34.4340646110114","23.2689397551234","21.5194850105071","19.2863626335115","25.2661117891573","",
"Grenada","GRD","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Greenland","GRL","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guatemala","GTM","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guam","GUM","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guyana","GUY","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"High income","HIC","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","31.2662497602326","28.8481314762117","32.1632277021159","38.2872637143402","36.0913033616473","48.9958145076941","55.0490978645669","57.7451578156733","62.5300564050923","72.4582751207385","53.1655767732632","59.1551384588712","52.109821332355","63.988481205395","63.113133256814","66.8046891347409","76.2770332540562","87.2666684413621","103.094133641945","122.263640098202","110.58510981293","96.4480864383219","78.456446805617","93.1326099342332","98.7726496617886","103.487789216995","118.39449655484","118.716023160807","62.0643532513814","88.4205384674075","95.4476522797375","77.3169734952996","89.859673365407","108.983395213319","110.483041522634","115.123609804613","119.048845214721","138.328013800926","",
"Hong Kong SAR, China","HKG","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","80.6132759442618","90.8642235860409","66.9763948747339","70.6011182066168","98.6438983698787","135.17297998872","125.520612025718","67.1615443820311","65.3964298231323","70.4761999984732","96.9018845725709","131.084655000702","106.817410308787","124.62012131927","112.756249176417","108.394283933077","137.006992401526","164.936934583029","319.925309023963","198.441736775755","209.954486841357","281.258797071402","233.051078967404","203.430833791437","366.873606506416","363.141146951516","298.738628284923","278.36313009363","442.791718076916","509.440625336289","581.042486425494","886.114676835283","1254.46531470938","605.969727570166","1076.93595789398","1185.85700816469","908.616284735038","1078.30479473123","1124.70520227002","1109.2560635007","1029.42558744584","995.145780043764","1274.13179485371","",
"Honduras","HND","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Heavily indebted poor countries (HIPC)","HPC","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Croatia","HRV","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.98511461855955","12.5925686335879","17.7688041789661","11.5152696287904","10.7275658934268","12.6049668578249","13.4286997291273","30.1832437450944","17.670067107963","26.3914689258085","28.4873052354965","57.5793050785494","116.855378910053","38.4911429268827","42.4178884065198","42.7712738839796","36.1488462699052","","36.9485713355954","34.7432386626253","37.2083592705167","39.0791361550047","41.2308043714625","",
"Haiti","HTI","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Hungary","HUN","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.181153381996","19.5288069811313","27.4803321953842","28.8190081586205","36.3714102766476","33.0320826580884","11.687084993629","23.0000145942433","21.1639562702405","13.3347738947529","16.2370752476351","14.6413540387721","10.3578879600468","14.3937889747906","17.9255752723699","22.6785878831639","",
"IBRD only","IBD","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","37.3491196846971","40.2501930436406","41.8251928652087","56.4415080352284","96.6923408049655","36.4370890217495","67.2909487515265","66.898111590425","46.0720267374258","50.2872444773731","46.9514232387343","52.2791606269441","59.2757199876593","59.0546718222459","66.5652827481252","",
"IDA & IBRD total","IBT","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","37.0390426363451","39.7008893948879","40.8522953151134","54.5520479927626","93.6875579579917","35.4773399440624","65.2944261506549","65.1491137659824","44.9649493317234","49.252324854798","46.1029947655701","51.1640098693441","57.905838397168","57.6850227613575","65.4851789625902","",
"IDA total","IDA","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"IDA blend","IDB","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.8923369300543","20.6851699515411","17.6937884452176","22.0801160042","20.2881940002904","13.6824750828256","9.60343618012301","","","7.7271512699123","","27.1939118519752","25.8969360630478","23.7691781507322","38.5324298498093","16.8479558836827","18.2024860488223","19.1661067767988","13.8027295839273","14.607288831955","18.4834547586652","16.7599253378025","15.1664157141128","17.804102768504","","",
"Indonesia","IDN","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","32.9413108949742","40.0216423975905","13.4647299348822","23.1313670381386","45.7457513402391","16.247930892193","14.3336226195031","15.3668946554687","23.281716735324","28.5202971402515","28.4844557286067","38.0958839375212","48.9784294541295","19.3561460935055","39.834952351151","47.727570800801","43.686493355557","46.6539490275549","37.9906455128788","47.3866252798521","41.0372564378792","45.6706681168263","51.2719522350882","",
"IDA only","IDX","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Isle of Man","IMN","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"India","IND","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","46.5470536861782","55.4319478401863","68.3734705731079","88.9779280874795","151.451393437681","54.5265821100659","98.6842272322115","98.5037258442915","55.2471374841173","69.1239510981372","61.3357274563332","76.4199262203373","72.1186899938728","68.8884012220179","89.6474294493132","",
"Not classified","INX","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ireland","IRL","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","59.0423583419892","77.3477869685028","69.6847615121183","82.0025602545538","68.9960750003895","46.846162282218","51.7821599994669","58.8462495268765","53.9030227892175","70.3488435651744","53.3145310766528","17.995020646725","25.9365974194709","27.1988923270419","45.3492735543382","48.3168260829499","71.0652694426508","55.5855784774865","44.0472671296975","39.3113879195747","43.9138807294573","",
"Iran, Islamic Rep.","IRN","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","3.66965744848592","4.55511947505035","4.73288361374998","6.41298009477396","","","","","","","","","","","","","","","2.0187117310799","3.90164670129398","9.50194313358274","14.1394385826187","13.3263355734805","13.5143971168336","19.172004522733","24.35007222276","5.81755414739054","9.14315621351955","17.9388547961919","22.4161493566156","16.0917977083023","13.6367737192291","12.5428172893503","11.9961080824712","14.2935007881618","17.7883253756755","18.3529707596483","15.1949959382541","73.9763891432558","26.8458606052754","23.1754225618005","26.5891500970478","23.9276801834507","",
"Iraq","IRQ","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Iceland","ISL","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Israel","ISR","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","11.8088648326916","19.9068344964579","27.260476761611","57.2030009470946","16.3974643098317","20.9963390130116","27.7519217689515","29.0001633146333","29.5745237499832","10.8233094122959","16.4965786699617","14.0267012938342","21.1683005826809","39.2957263464441","66.9356198551334","37.9255777890824","36.3838435517069","32.531057834407","40.3819095343775","35.2506132411231","55.6882962989976","50.4331776795738","44.1111156125686","34.799443627878","55.3100368917179","67.8181014321337","86.0419856645649","105.04317672569","131.531921662417","49.9009743504007","90.9914535852684","97.4335326583474","59.9852925642905","62.9061918602328","69.5073049845813","65.0174930733031","81.5475438254309","67.3439067422973","65.8538993358313","",
"Italy","ITA","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","58.3262715199419","67.2963978839738","45.3806399801923","37.6684890819116","39.170624192139","43.9056966979335","43.0770900254443","52.8408499487947","48.684007811869","21.8380148594725","30.0137378937709","25.1785536443318","18.9556679593509","23.2449781525722","28.8882805591397","27.2948584216922","","","","",
"Jamaica","JAM","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27.2280006189122","33.5311824082748","21.2663096803779","26.3923724212812","27.3574783708082","24.3437924227517","28.5293646356295","39.5163113392527","51.4108903984886","62.2748533540181","","","","","","","","29.4262557675742","34.7515091295089","","","","","","","",
"Jordan","JOR","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","238.673628981108","163.365616805476","133.611850095486","116.798398577501","94.2537162076864","87.1682387305117","76.6939033807712","71.3286430455702","67.8415962319811","63.5729513045244","59.8192459995868","",
"Japan","JPN","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","27.1884365298163","30.8619449085795","2.98448547719842","3.37388903699194","27.4047941865642","34.3059165757973","34.2860470637081","36.7914109169395","43.9023487920891","48.87902006527","67.7866493704309","85.7950681773253","107.642136436774","123.353645012956","139.459974589445","93.4792271531563","83.8544962740828","57.6862116477234","65.2493224352673","73.2049129536021","65.0620451385704","62.4723481926622","47.236614624357","60.4970337250194","97.660480309702","64.5976282276241","52.620067629623","50.2853134557785","66.4265729097865","73.8850352835313","96.1620643288773","101.847342966681","95.9173453993356","61.8471683551955","63.1970982749177","67.1527774249836","54.005839726427","56.0811220242552","88.1190548359167","90.2602291015428","111.375287776936","100.12176151687","127.722707296597","",
"Kazakhstan","KAZ","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.6514624906197","5.99704206332975","4.38454193804872","5.51959951717122","5.23384052458224","7.86769029790771","9.13494680692399","18.431343225006","53.9336480530249","39.4635619100197","17.4396948659157","24.2213982220997","18.0163510640156","11.7000044476354","11.318635569647","11.0838462809705","10.3757110249549","18.9230309045952","29.2553221457192","27.9692590363233","",
"Kenya","KEN","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.4829421049897","42.6222445100345","22.3019818943222","14.9347596065686","13.8232027806878","14.8188603047079","","9.8807927224889","8.0494332531873","10.8862022999441","28.0637059062611","24.1745169878422","34.0699372306769","44.0573427992187","41.7564881993577","30.2383441599028","29.6227771181777","36.1520951519483","24.3188915104412","","","","","","","",
"Kyrgyz Republic","KGZ","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cambodia","KHM","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Kiribati","KIR","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"St. Kitts and Nevis","KNA","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Korea, Rep.","KOR","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","8.09896948685399","5.89213855839559","5.83256548151002","5.66738529896972","5.04088346477221","6.44155825964992","7.36071808719893","12.0516326160986","22.6048076419514","47.9012542429067","57.6897877319928","39.4849881497509","29.6149406891909","30.7558229466815","36.1332757124838","42.0932535344493","32.7179700309213","23.2606379228284","7.51231013696502","30.6201624869584","63.0867897072977","30.4936269106021","43.8832433817243","41.1656017141663","48.412532984049","55.9990088600077","79.9444354631023","82.4675209562006","99.9935133174858","46.9755268178133","92.53404105102","99.7635559372943","82.841580530572","96.4517863905614","94.5575857712575","85.9300153907782","89.0390360074544","88.6724269917178","115.745017899812","",
"Kuwait","KWT","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","43.8565571592726","40.0696479703109","47.6993540054227","60.117284020206","97.698574974203","87.7546523029347","66.4623867286605","51.6015325842697","64.869615148117","82.4914655565142","127.311732529614","122.65061712622","128.369922943246","105.428379850696","","","","","","","","","","","","",
"Latin America & Caribbean (excluding high income)","LAC","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23.9498241572969","22.2118839493158","17.5424206493976","27.2618888876887","33.9251492966156","39.2939139859306","49.1070889669976","69.7083219308562","29.8096819367675","64.4859294001163","61.7762918428909","44.2085184271304","50.0584139418815","42.2632901695946","35.6033525170132","29.9549319094386","38.1506895305377","42.1013480962647","",
"Lao PDR","LAO","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Lebanon","LBN","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.5015483076174","17.0392494845361","13.8631366859153","10.8754175700721","9.00479227517294","6.95760514150412","6.92582216334165","7.05943203963666","10.4338419962603","22.3817984516848","36.936296398277","43.2022737612098","32.7895166515548","36.2198373426074","33.0491239033131","22.5751411271236","20.611008970714","22.9565350910785","23.3451677844745","22.8028219158636","23.6254201708995","21.4490790265806","",
"Liberia","LBR","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Libya","LBY","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"St. Lucia","LCA","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Latin America & Caribbean","LCN","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25.070441432516","23.131487067648","19.8810418771442","31.4126338196475","37.6211520344419","41.7656590324941","50.2745537079604","67.8988676300697","30.0725121561768","62.7871269974274","61.7435825629342","43.5490200075211","48.737514947327","41.5064144256727","35.7807381953435","29.7758386178614","37.256911919746","42.2812064122179","",
"Least developed countries: UN classification","LDC","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Low income","LIC","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Liechtenstein","LIE","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sri Lanka","LKA","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.1175065711963","6.57738180204765","8.45429088289169","10.1618019388261","14.3581383267086","17.6987073622528","23.4370194742134","27.4713608300325","23.3481051028757","10.5270171395263","22.6943625622687","35.1231323926835","29.768985232234","24.8033265281928","25.3055773252511","29.8212937290532","25.8102441243918","22.8381991282368","21.7034414043471","",
"Lower middle income","LMC","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.751844300098","41.2865802555128","46.5407383881444","58.9948227824035","96.5944934250085","34.9577223162917","60.9367042293638","63.6524711910937","41.5185167288202","50.5740516364693","45.1738370593147","54.1632707265303","50.3753065601002","50.2838814829785","66.9735210847573","",
"Low & middle income","LMY","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","37.1328883298117","39.4479080021001","40.6647378163019","54.8340179559997","96.8183743835087","36.3719308932159","66.7403807919215","66.0043759564974","45.6394546077407","49.8216179370984","46.5819414590033","52.1338356390971","59.6363934948763","59.1543137885949","66.940967055217","",
"Lesotho","LSO","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Late-demographic dividend","LTE","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","40.5957684747705","38.7031572430077","36.7010496481231","52.9409017133778","100.232911448172","35.739634636665","66.3276355575529","65.1655377297476","45.3236686268051","46.9891871941065","44.3484353557685","50.6835007712225","62.3368950772923","60.7981887155672","65.3463039779476","",
"Lithuania","LTU","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Luxembourg","LUX","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","24.7415160169226","22.5716563854482","21.9697392879573","21.4251391454512","44.4720088410567","23.3234704883758","28.9928415894922","33.6252144976785","32.2772743834126","35.2275994246917","59.0922175994733","65.9729192931056","82.9375577025726","86.8469756939357","99.5820171335146","79.0334419705106","78.7312905057285","73.6554894267011","117.159015833296","155.618981758728","140.940335832071","148.8370795058","171.718529613802","188.934481907558","161.624279021974","159.975997697342","106.759650710704","103.957902141212","126.307810090122","144.567226584529","137.220843770312","187.468765919284","326.358987070909","119.27502933036","204.491102182501","190.046632027157","112.703669259868","124.101816265461","127.375550895927","95.2360007361514","81.564059326811","103.886730942053","109.990661882162","",
"Latvia","LVA","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
