Name,Riskiness R
AGG,[0.03515046]
AGND,[0.26756312]
AGZD,[0.02762323]
BIV,[0.05932154]
BLV,[0.1211568]
BND,[0.03799734]
BNDX,[0.03294863]
BOND,[0.04004854]
BSV,[0.02070388]
BYLD,[0.01977595]
FBND,[0.02824511]
FCOR,[0.02801724]
FLTB,[0.0136052]
FTSD,[0.0218877]
FWDB,[0.03247063]
GBF,[0.047927]
GVI,[0.02902134]
HOLD,[0.00496502]
ILTB,[0.09089479]
ISTB,[0.00874196]
IUSB,[0.02327538]
KCNY,[0.13303116]
LDUR,[0.01286153]
MINC,[0.0072062]
MINT,[0.00140021]
NEAR,[0.00226039]
RAVI,[0.00410487]
SAGG,[2.54450744e+12]
SCHZ,[0.03385399]
SPAB,[0.03303694]
TOTL,[0.01707581]
ULST,[0.00397644]
VBND,[0.08084417]
WYDE,[2.73610778e+12]
XMPT,[0.05869007]
