Name,Riskiness R
CHIM,[0.28110342]
COPX,[0.57748326]
CROP,[0.06863681]
CUT,[0.11064533]
DUST,[1.07900494e+13]
FLM,[0.10133024]
FMAT,[0.11199306]
FTAG,[2.85206171e+12]
FTRI,[1.55943637e+12]
FXZ,[0.08929229]
GDX,[0.5547217]
GDXJ,[0.43341411]
GDXS,[4.62742179e+12]
GDXX,[0.81463454]
GNR,[0.27112476]
GOEX,[0.43149669]
GRES,[0.26491437]
GUNR,[0.27871205]
HAP,[0.2113424]
IGE,[1.7658624e+09]
ITB,[0.09118216]
IYM,[0.13954101]
JDST,[7.96310495e+12]
JNUG,[2.15199361]
LIT,[0.10448132]
MOO,[0.11971268]
MXI,[0.16369098]
NUGT,[2.94618132]
PAGG,[2.98148177e+11]
PICK,[0.54437519]
PKB,[0.0897626]
PSAU,[0.55434286]
PSCM,[0.2020325]
PYZ,[0.14426556]
REMX,[0.47536841]
RING,[0.6096594]
RTM,[0.11678903]
SBM,[1.98239189e+12]
SGDM,[0.62722674]
SIL,[0.54720205]
SILJ,[0.45564002]
SLVP,[0.50846443]
SLX,[0.31012327]
SMN,[5.64695267e+12]
SOIL,[4.64798315e+11]
URA,[2.6888839e+11]
UYM,[0.30116038]
VAW,[0.11743972]
VEGI,[0.17723547]
WOOD,[0.11348114]
XHB,[0.13878114]
XLB,[0.12506698]
XME,[0.40902835]
