,Date,ACWI,ACWV,ACWX,CGW,CRBN,CWI,DBEF,DIM,DLS,DOL,DTH,DWM,DWX,EFA,EFAV,EFG,EFV,EWS,EZU,FDT,FGD,FNDC,FNDF,GDX,GDXJ,GII,GNR,GSIE,GUNR,GWX,HDEF,HEFA,HEZU,HFXI,IDLV,IDOG,IDV,IEFA,IGF,IHDG,INTF,IOO,IQDF,IQLT,IVLU,IXC,IXG,IXJ,IXP,IXUS,JNUG,JPGE,JPIN,JXI,KXI,LIT,MOO,MXI,NFRA,NUGT,PDN,PICK,PID,PPH,PSP,PXF,QEFA,ROBO,RODM,RXI,SCHC,SCHF,SCZ,SDIV,SIL,SMH,SPDW,TAN,TLTD,URA,URTH,VEA,VEU,VSS,VT,VXUS,WDIV,WOOD,XT
0,2005-03-07,,,,,,,,,,,,,,37.159782,,,,9.083011,25.146473,,,,,,,,,,,,,,,,,,,,,,,21.695072,,,,20.013941,46.853649,19.03389,28.014954,,,,,,,,,,,,,,,22.847588000000002,,,,,,,,,,,,24.578793,,,,,,,,,,,,,
1,2005-03-14,,,,,,,,,,,,,,36.737021999999996,,,,9.11939,24.793482,,,,,,,,,,,,,,,,,,,,,,,21.496771,,,,20.393171,46.131218,18.759157000000002,27.714012,,,,,,,,,,,,,,,22.402077,,,,,,,,,,,,23.765598,,,,,,,,,,,,,
2,2005-03-21,,,,,,,,,,,,,,35.821808000000004,,,,8.901111,24.306019,,,,,,,,,,,,,,,,,,,,,,,21.03406,,,,19.409544,44.994938,18.828815,27.276276,,,,,,,,,,,,,,,22.692759,,,,,,,,,,,,23.920176,,,,,,,,,,,,,
3,2005-03-28,,,,,,,,,,,,,,35.641911,,,,8.694951,24.090857999999997,,,,,,,,,,,,,,,,,,,,,,,20.961,,,,19.983128,44.468891,18.573429,27.101179,,,,,,,,,,,,,,,22.553728,,,,,,,,,,,,23.502592,,,,,,,,,,,,,
4,2005-04-04,,,,,,,,,,,,,,36.091648,,,,8.973868,24.490913,,,,,,,,,,,,,,,,,,,,,,,21.21497,,,,19.814844,45.135222999999996,18.979719,27.549868,,,,,,,,,,,,,,,23.145325,,,,,,,,,,,,23.802971,,,,,,,,,,,,,
5,2005-04-11,,,,,,,,,,,,,,35.028011,,,,8.731334,23.774845000000003,,,,,,,,,,,,,,,,,,,,,,,20.665289,,,,18.622631,44.146244,19.347321,26.865902000000002,,,,,,,,,,,,,,,23.856794,,,,,,,,,,,,21.912798000000002,,,,,,,,,,,,,
6,2005-04-18,,,,,,,,,,,,,,35.417041999999995,,,,8.731334,23.737865,,,,,,,,,,,,,,,,,,,,,,,20.769657000000002,,,,19.340807,43.984921,19.269934,26.811182000000002,,,,,,,,,,,,,,,23.585022,,,,,,,,,,,,22.454935,,,,,,,,,,,,,
7,2005-04-25,,,,,,,,,,,,,,35.147197999999996,,,,8.828347,23.465560999999997,,,,,,,,,,,,,,,,,,,,,,,20.766178,,,,18.838322,44.539028,19.544662,27.030053999999996,,,,,,,,,,,,,,,23.695764999999998,,,,,,,,,,,,22.579475,,,,,,,,,,,,,
8,2005-05-02,,,,,,,,,,,,,,35.527225,,,,9.058755999999999,23.835361,,,,,,,,,,,,,,,,,,,,,,,21.013187,,,,19.281548,45.065094,19.800053,27.166854999999998,,,,,,,,,,,,,,,23.847609,,,,,,,,,,,,23.470029999999998,,,,,,,,,,,,,
9,2005-05-09,,,,,,,,,,,,,,34.62999,,,,8.99812,23.341173,,,,,,,,,,,,,,,,,,,,,,,20.578310000000002,,,,18.24103,44.069088,19.389881,26.740049,,,,,,,,,,,,,,,23.622324,,,,,,,,,,,,24.082375,,,,,,,,,,,,,
10,2005-05-16,,,,,,,,,,,,,,35.034763,,,,9.046631,23.852167,,,,,,,,,,,,,,,,,,,,,,,21.117556,,,,18.551529000000002,44.854659999999996,19.718788,27.221560999999998,,,,,,,,,,,,,,,23.848375,,,,,,,,,,,,24.826359,,,,,,,,,,,,,
11,2005-05-23,,,,,,,,,,,,,,35.3046,,,,8.925362,24.040434,,,,,,,,,,,,,,,,,,,,,,,21.274113,,,,19.409544,45.163277,19.800053,27.008173,,,,,,,,,,,,,,,23.743601,,,,,,,,,,,,25.342589999999998,,,,,,,,,,,,,
12,2005-05-30,,,,,,,,,,,,,,35.023521,,,,9.010249,23.549601000000003,,,,,,,,,,,,,,,,,,,,,,,21.09321,,,,19.48065,44.917797,19.664616,26.887789,,,,,,,,,,,,,,,23.51816,,,,,,,,,,,,25.555462,,,,,,,,,,,,,
13,2005-06-06,,,,,,,,,,,,,,35.309101,,,,9.155773,23.700885999999997,,,,,,,,,,,,,,,,,,,,,,,21.013187,,,,19.957054,45.205353,19.540796,26.97533,,,,,,,,,,,,,,,23.433502,,,,,,,,,,,,25.393978,,,,,,,,,,,,,
14,2005-06-13,,,,,,,,,,,,,,36.003948,,,,9.180026,24.20516,,,,,,,,,,,,,,,,,,,,,,,21.392401,,,,20.928839,45.941837,19.765217,27.413071000000002,,,,,,,,,,,,,,,23.919847,,,,,,,,,,,,25.276543,,,,,,,,,,,,,
15,2005-06-20,,,,,,,,,,,,,,35.417041999999995,,,,9.228531,23.65382,,,,,,,,,,,,,,,,,,,,,,,20.978401,,,,20.618341,45.591128999999995,19.405363,26.942514000000003,,,,,,,,,,,,,,,23.532042999999998,,,,,,,,,,,,25.027769,,,,,,,,,,,,,
16,2005-06-27,,,,,,,,,,,,,,35.295612,,,,9.107265,23.885794,,,,,,,,,,,,,,,,,,,,,,,20.874029,,,,20.812696,45.528019,19.386017000000002,27.084774,,,,,,,,,,,,,,,23.245955,,,,,,,,,,,,24.80023,,,,,,,,,,,,,
17,2005-07-04,,,,,,,,,,,,,,35.518229999999996,,,,9.131519,24.037073,,,,,,,,,,,,,,,,,,,,,,,21.100163000000002,,,,21.372066,45.703358,19.471142,27.079296000000003,,,,,,,,,,,,,,,23.191942,,,,,,,,,,,,26.077293,,,,,,,,,,,,,
18,2005-07-11,,,,,,,,,,,,,,35.862289000000004,,,,9.325548,24.527895,,,,,,,,,,,,,,,,,,,,,,,21.444588,,,,20.992828,46.678318,19.598835,27.686651,,,,,,,,,,,,,,,23.490952,,,,,,,,,,,,27.141514,,,,,,,,,,,,,
19,2005-07-18,,,,,,,,,,,,,,36.125374,,,,9.871255999999999,24.810289,,,,,,,,,,,,,,,,,,,,,,,21.444588,,,,21.405243,46.776508,19.618183,27.642881,,,,,,,,,,,,,,,23.092859,,,,,,,,,,,,27.317669,,,,,,,,,,,,,
