Name,Riskiness R
DRN,[0.57340577]
DRV,[1.53473371e+12]
DRW,[0.12326445]
FFR,[0.18758758]
FREL,[0.140284]
FRI,[0.18858778]
GQRE,[0.10970463]
GRI,[0.2041816]
ICF,[0.17555234]
IFEU,[0.23968884]
IFGL,[0.21347894]
IYR,[0.14458947]
KBWY,[0.16681014]
MORL,[0.23372441]
MORT,[0.13048226]
PSR,[0.1453518]
REET,[0.21882344]
REK,[2.03164135e+12]
REM,[0.11008841]
REZ,[0.16564536]
ROOF,[0.19787212]
RWO,[0.22012926]
RWR,[0.17382969]
RWX,[0.42410848]
SCHH,[0.17904432]
SRS,[5.09405381e+12]
TAO,[0.13601785]
URE,[0.29164446]
USRT,[0.17677898]
VNQ,[0.17665962]
VNQI,[0.13013423]
WPS,[0.13716101]
WREI,[0.22036384]
