Name,Weight
Technology Equity ETF List (75),0.3132435966187291
Financials Equity ETF List (51),0.2527141354804145
Developed Markets ETF List 1 (100),0.1582327022127071
Industrials Equity ETF List (37),0.15538935822653893
Global ETF List (72),0.12042020746161039
