,Date,ACIM,ACWF,ARKQ,BJK,CID,CIL,CIZ,CNCR,CRAK,CUT,DBAW,DBEZ,DEEF,DEW,DGT,DNL,DOO,DUST,EFAD,EFZ,EUMV,EXI,FAN,FILL,FPA,FYLD,GEX,GHII,GOEX,GRES,GRID,HAP,HAWX,HDAW,IDHQ,IDLB,IMTM,IPKW,IQDE,IQDY,ISCF,ISRA,IVAL,JDST,KLDW,LOWC,LVL,MOTI,NLR,PBD,PIO,PIZ,PSAU,PZD,QWLD,RING,SEA,SGDJ,SILJ,TOK,TOLZ,VEGI,YMLP
0,2013-12-01,-0.016297652100831426,,,-0.023599448164382655,,-0.03640353827904915,,,,-0.0269898351879308,,,,-0.05496329653832282,-0.03584051517213115,-0.05816224348685177,-0.0340652717329239,-0.318501644507452,,0.05240970936648007,,-0.0432889954296582,0.004425051096794746,-0.06637221708006501,-0.0633208224590199,-0.05155847133767673,0.031147807059615003,,0.179090909554185,0.008449016625733042,0.02399696380997735,-0.03322412859916854,,,-0.03649446045610775,,,,-0.04991447758778915,-0.042401499458917954,,0.0031978424736848403,,-0.4238555690422019,,,-0.038246576699810554,,0.011263225560424651,0.028074650795510896,-0.03244468118857427,-0.024209413315083778,0.07891895930579518,-0.03604084058641992,,0.10037277950841014,-0.023887540765220643,,0.2155604335305928,-0.02058854365529287,,-0.06355334040888831,0.006507583392491606
1,2014-01-01,0.049351898747467406,,,0.064122389484423,,0.07419213832115105,,,,0.05352110327309125,0.029194318107662494,,,0.05322947334715208,0.040881332043401705,0.0651310028342532,0.07158495715672238,-0.3044636818375696,,-0.06067551885672047,,0.04698777438627895,0.06942015935288427,0.062240570197761184,0.07455309796458301,0.055060310339721634,0.09121148668662546,,0.1811872198106815,0.05326281444292903,0.06080365733700798,0.054817856063027956,,,0.05374105715013361,,,,0.06078675484192196,0.03501483635106237,,0.06048516893214397,,-0.4678378268596165,,,0.057233697843935706,,0.06647344300518862,0.11883588286279916,0.08715174493425612,0.08369524164557611,0.10871734263846124,0.07360149199179024,,0.10130393310463875,0.0567481161604691,,0.1774051224130853,0.041176373292433836,,0.03136021081763967,-0.02155179361787806
2,2014-02-01,0.0001582329591172148,,,-0.06116876261636517,,0.050423676402120796,,,,-0.033231456383764374,-0.01837809344061183,,,0.004229349401539537,0.007246237414788809,0.014549779940963983,0.005924600910526218,0.2375480127456773,,0.001828150751223653,,0.0014069239787358643,-0.009860409054454811,-0.0019530536539532056,0.012389241191096896,0.0007676558957529305,-0.02133800199727394,,-0.10704946778051143,-0.02109853879494056,-0.0030708959361879546,0.019823117792968165,,,0.001999939507795156,,,-0.002288895146722627,-0.002247243183318823,0.0021827966553350955,,0.011281869393034164,,0.3179280228299433,,,0.006766868614787439,,-0.02038824114226812,-0.02456655048827159,0.0045457147805359295,-0.018579216708047023,-0.07636683173516932,-0.005789034518745839,,-0.08014578154667541,-0.013989463619661734,,-0.17166414757213935,0.009227871336463113,,0.043329780533518346,0.009143168026156976
3,2014-03-01,0.003008181650982731,,,-0.03141361717520495,,0.15570765888620774,,,,-0.025681573551956487,0.026862084359774094,,,0.036742690942776435,0.01369264298683622,0.01591269824467319,0.03194951375263532,-0.08823530263621349,,-0.01794387309802601,,0.008569610427463143,0.016490479755042815,0.07358125034814153,0.01820352324558786,0.031950898982286945,-0.0337705775561637,,0.005847811834125678,0.001710580185759122,-0.017584472980017276,0.022064624507555804,,,0.019627546068738736,,,-0.005616654712089133,0.04277478016187181,0.029257546211696076,,-0.041214809210248435,,-0.127553051106721,,,0.04425781708486331,,0.0031712781825470287,-0.03777785817946456,-0.018922538661867924,-0.019565441157291637,0.007902608763059156,-0.023291547103942677,,0.01782188783120418,-0.007214141340401001,,0.009049784038814178,0.014181814185251758,0.027360087548517462,-0.00400740835564862,0.017857096364680386
4,2014-04-01,0.024941094822872163,,,0.0018017967588757745,,0.04223412160637047,,,,0.027169527262315914,0.01783589575236724,,,0.01357753812947028,0.021981084990536026,0.015331542734460057,0.013913404561906876,0.20288610651241049,,-0.016723540422343055,,0.018805086941252977,0.07365005101466812,0.0174990704670859,0.03657694317259373,-0.0037287657167348453,0.048693635709974696,,-0.11264529660273942,0.012295052068724579,-0.022804698577035355,0.006938940643158656,,,0.013712113702969148,,,0.040413799780644986,0.008339694651347505,0.031571282364239533,,-0.008080173960074113,,0.17977009287815474,,,0.01660644128189204,,0.002766340943812128,0.02309477370980491,0.024318701110722395,0.01553031321600945,-0.05830921285785786,0.019454120578671012,,-0.06712066573863684,0.04852115621012026,,-0.09506725901924742,0.01987141551851896,0.033589263137449775,0.025603333556065422,-0.002741361483704452
5,2014-05-01,0.007700601757404277,,,0.008193493988682883,,-0.030475281050269955,,,,-0.004342809439598274,0.010124751062863641,,,0.002435549409752218,0.008659361447308112,0.010381447918542097,-0.006665358287273251,-0.41284403905471106,,-0.011023588424358764,,-0.003828469509242045,0.016768158835816917,0.03081325700720923,0.005326169997517282,0.01908670308195245,0.0637437781924527,,0.31367743749043675,0.010459014465933688,0.0118024296440846,0.03598774219567113,,,0.0024155671009548803,,,0.023474450029498606,0.004314780426108158,0.007221701692915933,,0.024437949854723487,,-0.5462373125456912,,,0.0014205238914367683,,0.03507383744284801,0.04890887242868529,0.004912101282252732,-0.01678453057616525,0.1625388548974767,0.011695794641229973,,0.15328474400805858,0.00881469471708404,,0.3300296250084514,0.008298627160742875,0.03621146458855627,-0.0024962134151025597,0.05490213993540995
6,2014-06-01,0.0010709962630803458,,,0.0017838683758184413,,0.029360746334221477,,,,-0.04401258240818326,0.0033991832459976026,,,-0.0012099080877810773,0.0006135098614887369,-0.009618094021708235,-0.0036770029753325196,0.016826977522681152,,0.026114767699373112,-0.024593552565124136,-0.02660030659120879,-0.052472801959243295,-0.028836465083310295,0.03026491630415918,-0.019872361010778675,-0.07984796509407081,,0.0037405204526668205,-0.0353924421336662,-0.048418845207604685,-0.02636108041641094,,,-0.013845479617722978,,,-0.030607977031499662,0.004927757960793895,0.004004197463995634,,-0.011768455978204634,,-0.10464497367702981,,,0.00038408800293151233,,-0.044926835200455255,-0.06927302597282972,-0.038669786695007646,-0.03186444032729326,-0.018382498056702508,-0.06397594500625074,-0.01359977915954624,-0.008725024543921068,-0.03816854446363269,,0.007451651743949098,-0.022701793791604922,-0.0015781357389625201,-0.02905543833483463,-0.01436911154823387
7,2014-07-01,0.01439186902548706,,,-0.05520369355370773,,0.048993244368172796,,,,0.021982492271698365,0.020000022723317717,,,0.012548950663434614,0.014545477561401616,0.013899502244040038,-0.0012088684383363998,-0.1010638104006496,,-0.0037246390848556634,0.006100260039440306,0.02283089823353395,-0.014308375539326644,0.017022884423419794,0.03904479663528102,0.009487770231519931,0.07636364708084115,,-0.032298180206622874,0.016614765594351173,0.047177828650539745,0.01619443456545809,,,0.003940964801360527,,,0.024884319163202665,0.0057992798602868045,-0.0017242712515738944,,0.008046296214533068,,-0.057142829690545835,,,0.012256714861087514,,0.024516872478953636,0.06264495531049162,0.026495608529748967,0.016976254170661946,0.02172930604612893,0.02875793288682849,0.024966724235782303,0.025617447880503116,0.046853362821559566,,-0.028846201471676262,0.037567562574824666,0.036392624674811705,0.01973928810249242,0.007559562434025326
8,2014-08-01,-0.025781802123163243,,,-0.09109958963607771,,0.04606522810334464,,,,-0.045860321483706355,-0.019230628209680238,,,-0.058106700996158785,-0.033360817928932994,-0.048450762703748346,-0.05588039857160007,0.8658777854896172,-0.044810192097077206,0.0386293824936703,-0.03516562763908268,-0.022460726545873,-0.07419359963152614,-0.07621058571313834,-0.06024844069702016,-0.0691728009993843,-0.08538080223746393,,-0.20603330446732335,-0.05788213140402672,-0.048806837480035246,-0.07445230623862285,,,-0.050049115683373904,,,-0.05681808017375267,-0.06414415478208409,-0.0663210877380223,,-0.00830142879210243,,0.7233624975447956,,,-0.0968660119003423,,-0.011284133935855015,-0.061135418621729484,-0.05245628248145078,-0.0531833995634395,-0.19716419715963474,-0.06861480425428151,-0.021916058163357423,-0.18733275485530002,-0.09521728774415258,,-0.23610056875717259,-0.030650689036035503,-0.037731881770411264,-0.025566040295247554,-0.030055381519329707
9,2014-09-01,0.013623593210002886,,0.012108964022620232,0.05023044164402641,,-0.023853103712959633,,,,0.042109647992623914,0.007304960806942966,,,0.009537236039246317,0.005608691213298665,0.0158509875445458,-0.005521733740360264,0.6649046888561164,-0.006018841327328307,-0.0014996825007427131,-0.007541056620389556,0.017839031083136697,-0.04127998033821845,-0.057054960584541896,-0.009913533800797502,-0.009667377722748203,-0.04415720101555622,,-0.2287792680831538,0.00036126717007772417,0.016463016166247582,-0.02582733772654655,,,0.011334934782765,,,0.01605287850009286,-0.0005471154622667181,-0.005295976800680713,,0.0012878845787222565,,0.9580260640779032,,,0.0190289007100538,,0.03994478159910033,-0.023683583388159752,0.025646094364580114,0.009262259033019539,-0.15783688864122244,-0.007262927862984497,0.009488891041837842,-0.21405056994590818,-0.010835233857645558,,-0.21335988633257738,0.007026548854494159,0.01119587147292495,-0.001124511728986495,-0.04794116035293138
10,2014-10-01,0.018075056839670756,,0.018843529179035385,-0.030715193055063712,,-0.06641607568202113,0.012525169268179526,,,0.007346993931364257,0.023282346082816024,,,-0.005609465463249166,0.020649059017229646,0.005079782839715358,-0.004756586590007734,-0.36169311810324906,0.004213556307683091,-0.0024030594656010403,0.024060774684037254,0.013600685032089718,0.01457191464078315,-0.08299259179122274,-0.027081141345671626,-0.030352513282295327,0.004391389270384642,,0.06603766220193812,0.004696563818481536,-0.009446756271517923,-0.025683396913677933,,,-0.004610737653928632,,,0.009098339921235593,0.0,0.01120675482285903,,-0.014469431878138027,,-0.41135572880278215,,,-0.02208195644033989,,0.0,-0.036565928995242525,0.003432048336977434,0.01305068826925402,0.03735268433695782,0.018919806510326136,0.020151718130289722,0.06145262913893638,-0.06172836405742705,,0.04689480522959508,0.023870856156344294,0.004716683502393664,0.01651038285400191,-0.12085335107018755
11,2014-11-01,-0.014112260962621703,,-0.028769987513923095,-0.12924401691919032,,-0.027181202365839638,-0.03711016465697303,,,-0.01782811197564963,-0.08765396997479043,,,-0.04664791313042637,-0.03641668004515511,-0.03538080277472854,-0.06560921445929574,-0.18236071453643526,-0.03619165774237306,0.039144861064289486,-0.04492999161730302,-0.02462292105764486,-0.08707382879568315,-0.04057082472489609,-0.04158076406352276,-0.052453485844517214,-0.05596357894456471,,0.007866241376182439,-0.04207114243148007,0.0028049920319253422,-0.03968249895753397,,,-0.019042785078620495,,,-0.03292864090119478,-0.052038889769488325,-0.08200975366299977,,-0.03523658715442179,,-0.22736211670976883,,-0.022455593729898443,-0.07903212769978467,,-0.02686832909735942,-0.04950496726540946,-0.018384147275297993,-0.032608790404034874,0.01073906254168152,-0.022619819867835712,-0.01700557524840844,-0.019736986138161973,-0.029473961620065384,,-0.004842645990658146,-0.028694416608012304,-0.024145084581147832,-0.019933764257915917,-0.8242619033849867
12,2014-12-01,-0.0024042732035582204,,-0.039798435994045964,0.02035322616579706,,-0.09106596995748048,0.004609248653370004,,,0.05271408118563633,0.09267769714990634,0.07417827020231821,,0.003297851087826851,-0.012628862043827929,0.007082074581096482,0.02136817305151171,-0.5089213266041127,0.015113848323675868,-0.008693234634811225,0.034527376254957984,-0.01249887249214435,0.03191617132296695,-0.03749320885220107,0.08897627723193977,0.01278578212169499,-0.014616448982611191,,0.1284203090234539,-0.018173465340778176,-0.0483966676589059,0.006509818361817548,,,0.016066970058544496,,,0.008099806664174642,-0.004041517369728757,0.020516031034755126,,0.00018786881080395585,0.004003951451057546,-0.44162828490463285,,-0.017771807465555282,-0.0033031457824567088,,0.029737264501748933,-0.014210996503947363,-0.019326503987522024,-0.0035906874636619356,0.17437217472613636,-0.033130092296883296,-0.0070947212447008984,0.2254548359403674,-0.01583432174094377,,0.006082859630125569,-0.010145684514382627,0.009075184176667944,0.010530209622889409,3.846939360004044
13,2015-01-01,0.03764196411312243,,0.06762854936697148,0.03181810627027226,,-0.026185687686161627,0.04573303000348445,,,0.04512498730450574,0.05301207138558776,0.0765209089353968,,0.048305845971675275,0.05988212817932365,0.04856498575450043,0.04862877318047384,0.0908338820621877,0.061453817493618265,-0.06343171684180014,0.03333168004833603,0.0620300426715583,0.0579709023639992,0.06234768745125782,0.033570656498529715,0.0664257153671707,0.10305194182257166,,-0.05367961609436491,0.0569327267523034,0.05442767453657798,0.05229931078774879,,,0.059159190801631546,,0.03737623843613625,0.06831042064401509,0.04046234907607571,0.05364297260665324,,0.04920303328312889,0.05529208404762591,0.06875750754402583,,0.05836653906144811,0.056939343576548486,,-0.03598369354553632,0.08495584466096628,0.04055259730000246,0.06702975131717419,-0.028266863610440156,0.09438686789338252,0.05501669802660904,-0.03520355366295828,0.0845857302234961,,-0.041112523653191846,0.05710514407501961,-0.005736600159655266,0.029699187265529867,0.02024277880398497
14,2015-02-01,-0.0014989929974421987,,-0.0210821287773449,-0.050012963115717006,,0.013249873957516098,-0.015599243587849936,,,-0.012336201394712618,0.001906989437297378,0.02461861935881298,,-0.03188513614045493,-0.022961476431947864,-0.024880331995706422,-0.03582417473379161,0.45344457062251137,-0.046996061145524466,0.011859997680581883,-0.02166795249623369,-0.01824368825563503,-0.009132491715703918,-0.04493334958485296,0.02591872214804605,-0.03686432809599078,-0.00888146657724286,-0.02012615819571176,-0.11802390220447308,-0.05862959182648121,0.012555726387970253,-0.056555185299479706,,,0.0009799420639077857,,0.0018381747511636802,0.002648755789502093,-0.029761873504029385,-0.017857102332427557,,0.034346057146867094,-0.008233454100216043,0.3781037800504608,,-0.014016160485503923,-0.04629632820267512,,-0.013044378839208767,0.02446973000067707,-0.01284793437194377,-0.022771882332846802,-0.14709097673386348,-0.017641358813084734,-0.01299732486600794,-0.15621438343335597,-0.015392452044209233,,-0.1059268746674131,-0.014797668165584463,0.00046128349022384887,-0.05257387406888443,-0.8120690969075453
