ALTS,BTAL,CHEP,CPI,DIVA,FLAG,FTLS,HDG,HTUS,MCRO,MNA,MOM,MRGR,QAI,QED,QLS,RALS,RLY,SIZ,VAMO,WTMF
0.015184148501665603,-0.016370392905488487,0.0066694685630543935,0.0018573353449205386,-0.001855944769072553,0.011974214639057896,0.007312975313674494,0.004941284633906329,0.00858972455863908,0.005179283879750313,0.012131750385423721,0.008684822167080225,-0.001384628093028508,-0.00034117744777078894,0.0051254490248406285,-0.007735913972309387,-0.0005144923410667473,0.008609997962179539,0.0,-0.0003433000252492574,0.024847738912250044
-0.022733916768051348,0.015691876385920983,0.04637684498418238,-0.007044827739904784,0.00016699063334357414,-0.00898062222987518,-0.015235894478803082,-0.006321791643062302,-0.0003801834463816076,-0.01506143155905706,-0.014726029689061225,-0.026650226594925285,-0.0022185959796414767,-0.013651929480815323,-0.012699677711944518,0.0,0.0016320151574473348,-0.017998654891892032,0.0,-0.04109287092145944,-0.009032584716147813
0.018548126957108956,-0.09082398359157907,0.06925207535248673,-0.0007468562582160836,0.01093315182231168,0.10049632775539344,0.0493072717074062,0.005183858135379279,0.018257907714549926,-0.00965789631533259,0.015641252552733208,-0.03285598146588031,-0.005002791044273972,-0.013494760774406929,-0.0067048567957004035,-0.0031183691834437287,0.02888094934286089,0.004570048838317625,0.02083328703703696,0.07671585699072926,-0.013192527775243336
0.009701993853122459,0.01441820795020614,0.015914165978403918,0.005605398067367421,-0.003862355746609573,0.0005309901671989136,0.011967620435570295,0.00937647369196646,-0.03810239561917336,0.0,0.002737888016079639,-0.008275218130453761,-0.004189853891416497,0.005261372224552681,-0.014999813119124825,0.01668396956452206,0.0032580726309966567,0.009511986525006674,-0.003628118078372625,0.005000040779575351,0.0077782657033352125
0.0007792979211800075,-0.020812256180025586,-0.022950899131483668,0.0022296306482664213,0.023589400715383898,0.01175176452702217,-0.0005585605453041123,0.005805898556758053,0.05141631591131823,0.010564812521729274,0.013037297077042004,-0.009661879666227488,0.0008464139299027568,0.0024605048088290377,0.038468483586833926,0.008126631852018056,-0.014603135426303248,0.02330448100018146,-0.0013654074358402395,-0.015030026540519253,-0.02508440144824901
0.008208100546710506,0.003110445078268586,0.0026099850880543173,0.008898757751854277,0.019185530639703213,0.041611673671041315,0.023012193535328383,0.005310511038752006,0.014068470908853591,0.012062752858401016,0.007427379897792758,-0.009312594648008623,-0.0042290071757201285,0.012530507907670971,0.013655438448600468,0.014285613735070575,0.0,0.00161758731464575,-0.00866002695259671,0.0008429143602852199,0.0022265767812434467
0.002704992669329287,0.020671811164707,-0.017106682392692432,-0.0011025241322505396,-0.01993859709758952,-0.01441218798729125,-0.007403196553653406,0.006890280014754339,0.007499157360127362,0.006356712834593729,0.005026809651474483,0.0040286481647269405,-0.005662469799099711,0.0,0.008191472811348936,0.012978023467076064,-0.011456108102474905,-0.008881770234462353,-0.026666666666666592,-0.00715807672152005,-0.017526500216512857
0.0025693985412443467,0.012151844557644445,-0.03632237008728671,0.00331129844595465,0.022594046117536737,0.000868445227539686,0.017489573139641532,0.004562001645108526,0.0011164672895318491,0.00394787013308581,0.010336745581860662,0.007133303611234959,0.015660613803958827,0.0024062601226359,-0.0007831510554740271,0.0040718671345020985,-0.008470952629118633,-0.010189805526963068,0.0018894189891354805,0.013421671515812328,0.0015075081086138133
0.005597019101548646,0.03901962665118533,-0.02826854871964947,0.0022001965593034327,-0.014972734253616563,-0.01953741256421984,0.012979677837093822,-0.0006812693282303793,0.004646803701220489,0.007864731251201112,0.0009901320458788995,0.01460823373173979,0.004766151752609817,0.004458251268194579,0.011609157357562462,0.02274977445949197,-0.01301763180853382,0.00041190033339529784,-0.020744885466519838,-0.03685095862397002,-0.009533361894677279
-0.0074764206617980375,-0.036591305686059936,0.05494953969012509,-0.0014635400817705668,-0.00620571291558086,0.009439151521339196,0.004735216641443567,0.0043172654563926405,0.010730884460179729,0.006632838179265153,0.013517969007583256,-0.018760907504363145,0.008370353966302322,0.004096920108179246,0.007892657010082304,0.010638197109080346,-0.0018462740821311378,-0.011939157433280244,-0.016369764082811742,0.00956529347912482,-0.011904738481679722
0.000642585234887712,-0.001999033420055931,-0.02412876995261736,0.006229283919197821,0.0006772508272513541,0.015785364372459382,0.01354507554741322,0.0036199264068037976,0.0038440184512182397,0.005038760692594803,0.002927781392322702,0.013339306358381582,-0.004980737701812627,0.009180545260454151,0.011289861797589769,0.005406863642190307,0.003206638335399223,0.04146419519451276,-0.009789525208027377,0.023922766397772938,-0.005383235646434934
-0.001030214299750348,0.0040060248474181725,-0.0066718805258797935,0.0018208855935552058,-0.00692707666895442,-0.02513469530945354,-0.005753399428398989,0.00045078202705087987,-0.008752801219850023,0.0015426000378366974,-0.011028219266947772,0.027643658286807517,0.0075084761360792425,0.005053909130851745,-0.0004749365081274697,0.008423207846298304,-0.010576375856747564,0.0012098089402929973,-0.02125561047948595,-0.00037878237900625984,-0.0010309876893028435
0.0019414796203163485,-0.040897703817704086,0.0035558567355484408,-0.002908002485767416,0.008178116002448416,0.04051560943125365,0.02292635332580562,0.009463656401549256,0.02241105464487873,0.006931066804644986,0.01049521154476887,0.002988898377455027,-0.010488748239838051,0.0016761196421134856,0.007129260051525344,-0.00042471697752208536,0.006680939337877605,0.012887543846178722,0.03787878979185807,0.04067537068908426,-0.0007738985053032953
-0.0043916796231391825,0.0067602118258523365,-0.018110145510940773,0.002916483627405611,-0.0036013369189294327,-0.001564483072734754,0.019860992443363132,0.006250046832821971,0.022149571474992958,0.011089925116767277,0.006816001519506647,0.0446999148573862,0.0003077414086253824,0.008366847662517241,0.003067371338867175,0.015438404314722681,-0.0025306648468792197,0.014851381519973563,-0.03795615756477653,0.012332689473430762,0.015233690470937594
0.010703332672863098,-0.010847065922130342,-0.02165198254087229,0.007270006214418672,0.01909921501955505,0.05047160648837353,0.02745300830393696,0.00399293443704736,0.02131433902986097,0.001512806592033595,-0.004513249516440943,-0.002852567120922236,0.00727091459870883,0.005974119847258693,-0.003999004519807556,0.0019526916969548013,0.0005347919202816781,0.010600745959885706,0.00910475467880631,0.006841351149870872,0.00025431849531310066
-0.017798927807800506,0.00678855787639431,0.06885246646570811,-0.010465499208628269,-0.019530419584708136,0.0349429287264883,0.01137766523689237,0.0015467200923087825,-0.05600002085090218,0.002643508036211725,0.005505181525426802,-0.01798112047327843,0.006662869178894764,0.004289032072914779,-0.012753876744778044,0.016241271525415598,0.005344731595071068,0.02680645056232695,0.0015037091978090682,-0.008582930419293219,0.01830656571090931
0.02531310093409389,-0.032676428894075585,-0.00460125230525438,0.02213475538130062,0.028738695474512063,0.0296135400083595,0.039098662493139764,0.01301557701624196,0.1049837179017184,0.017702498822980958,0.015459002108180388,0.042030793090687,-0.0035884758262113288,0.02003938191418059,0.03627916284035729,0.029061345306755467,-0.009137186782683344,0.03585209047968225,-0.01901901901901897,0.022136898088060797,0.006242178334275957
-0.019674806895029186,0.001608619063190896,-0.010015379543925292,-0.007212347050634299,-0.01560627819288632,-0.032442307365909376,-0.03211576245461893,-0.014372837684256,-0.05334760027991329,-0.019615108846079032,-0.021883951097876556,0.015974440256611756,-0.011911350593172885,-0.013526565704156487,-0.006609969072246057,-0.008463288553672763,-0.012927362310732708,-0.04974206285674099,-0.017857142857142932,-0.04393391624563985,-0.016873427091956716
-0.007749788973685744,0.037473231620972096,-0.05330739516314125,-0.0010897923944385424,-0.04439023355409962,-0.027626825106641262,-0.01453908715643059,-0.0022094919460388896,-0.01906211477640157,-0.009059974272728586,-0.003242542153048036,-0.003144653964439636,-0.008410411546233895,-0.004897193698416174,-0.005750969460980535,-0.012668412140095096,0.005456751943965798,0.00659170509819866,0.0,0.01597458391101883,-0.0020191426433830025
0.012362107116676329,-0.0015479742247760367,0.022194839700598185,0.000363721845956298,0.026953665589166814,0.009019291119852559,-0.006443936910222581,0.0034098638893913912,0.01480571431988266,0.004952304507189214,0.0013012687052700125,-0.0027602522570878557,-0.0036754129799939366,-0.002624667967265799,-0.0008126465922937402,0.00031856400473045547,0.008160790582864178,0.03270652886119371,0.025974025974025976,0.01705011370006201,0.00910473478270213
0.001077328119204649,-0.0036175397160485455,-0.0257338623360135,0.006906545209400583,0.016190912848995986,0.00796519583291418,0.018134780087763664,0.005076146197424151,0.0189589165674422,0.005686215438468772,-0.001624463884845169,0.015025661722986944,-0.000567416735083759,0.006578970965219701,0.016649095053599353,-0.0005914031906760642,-0.01215200268362343,0.012696078450155027,0.011645569620253184,0.041361439466597975,0.0012531081755138675
0.005001001928780487,0.03993767239999,-0.033842330260448784,0.001082994438109657,0.0020126114194523024,0.007423408465205803,-0.0086514153096448,-0.0111989635667964,0.0108505046492279,-0.014700378950250744,-0.0006508623494956263,-0.050253252824308536,0.009085636304256307,-0.006862759561379321,-0.0029176453750574148,-0.0010012154000584562,-0.0016405162700105574,-0.01769915656323363,0.02302307307307299,-0.01269165247674949,-0.002753491394370432
0.005082125536360666,-0.007481282398833057,-0.002562999868073999,0.004327437457973946,0.0002548005195431557,0.027433624806386503,0.020118489750853667,0.012593818961569171,0.013648070654701168,0.007651074839532209,0.019211983692998487,0.018457794030262133,0.02602781532271348,0.008884529914850937,0.008589808933523528,0.012756185917377276,0.0106427236957809,0.009587217895328657,0.0,0.0004912327382372647,0.0005019981919747252
0.0015232247458985926,0.010050315900150335,0.0,0.0046678695109317716,0.024151014852619227,-0.004640244234618065,0.024962303559915692,0.0008783971319341664,0.006550292537003935,-0.004935460281052634,0.008626230307547313,0.01892867498993159,0.000824103370026221,0.002609258850635896,0.011230635102323885,0.0035987860397115774,-0.019298625378314414,-0.015742084920814237,-0.013209441623804082,0.01808304203091982,0.019317622931225617
0.005646097216919588,0.004975131087219773,-0.01713061460695036,0.003573988739728496,-0.00700401389826806,-0.011654996961788192,-0.003936075855863959,-0.003071515096202717,0.008386816642066487,0.001907660276123105,0.006335128286347776,-0.0063241109219016245,-0.0038429361623048158,-0.0006506005093089598,0.0,0.0008964232833252052,-0.0013860008397753216,0.007616113519954356,-0.01388205255329708,-0.035676190838060826,0.0031995434809836453
