Name,Riskiness R
AGF,[7.72285173e+12]
AGQ,[1.67863983e+12]
BCM,[1.24612164e+13]
BDD,[0.29224636]
BNO,[3.81365425e+13]
BOIL,[3.70315705e+13]
BOM,[5.23545305e+09]
BOS,[84.00282876]
CANE,[3.35831848e+13]
CORN,[4.79511884e+13]
CPER,[0.63611067]
DAG,[1.22543202e+13]
DBA,[5.73073395e+12]
DBB,[0.20483169]
DBC,[6.5027012e+12]
DBE,[6.31387588e+12]
DBO,[7.1970875e+12]
DBP,[6.94154251e+11]
DBS,[2.69782406e+12]
DDP,[0.67674365]
DGAZ,[1.47092636]
DGL,[7.85105737]
DGLD,[3.71047948e+13]
DGP,[1.35803135]
DGZ,[3.53556903e+12]
DJCI,[4.9166422e+12]
DJP,[4.22101521e+12]
DSLV,[9.06656716e+12]
DTO,[1.93503135]
DYY,[1.91144105]
DZZ,[2.73417819e+13]
FTGC,[1.04590989e+13]
FUD,[2.85880222e+12]
FUE,[2.17522938e+12]
GCC,[2.1001688e+13]
GLD,[1.01483035]
GLL,[9.83645665e+12]
GLTR,[16.27114272]
GRU,[1.12515661e+13]
GSC,[1.11022409e+13]
GSG,[4.09029267e+13]
GSP,[2.89558385e+13]
IAU,[0.87552689]
KOLD,[0.60521756]
LD,[0.53797844]
NIB,[2.88860579e+13]
OLEM,[2.26453568e+13]
OLO,[7.71911309e+12]
OUNZ,[1.06854877]
PALL,[0.49362274]
PDBC,[6.99294893e+12]
PPLT,[6.0110306e+12]
RJA,[1.2363658e+13]
RJI,[3.47842778e+13]
RJN,[7.72864131e+12]
RJZ,[0.39321189]
SCO,[4.53252613e+13]
SGOL,[1.04686825]
SIVR,[7.85153003e+11]
SLV,[1.54786368e+12]
SZO,[0.8654304]
TAGS,[1.78418622e+13]
UAG,[2.39603775e+13]
UBG,[1.83554117]
UCI,[9.22428143e+12]
UCO,[3.96845556e+11]
UGA,[1.38971521e+13]
UGL,[3.99645511]
UGLD,[1.28302084]
UNG,[1.05335725]
UNL,[1.66594896e+13]
USCI,[8.70163493e+12]
USL,[4.34682567e+12]
USLV,[1.43276769]
USO,[8.44037479e+12]
USV,[1.43609794e+12]
ZSL,[8.81477867e+12]
