Name,Riskiness R
AADR,[0.15528713]
COPX,[4.18545541]
DBAW,[0.23809953]
ECON,[2.09647766e+11]
EDC,[5.01614004e+09]
EEM,[7.66068262]
EEMS,[38.1101747]
EMCG,[3.44316795e+11]
EMFM,[7.49309125e+11]
FAN,[0.58664231]
FIEG,[0.4327516]
FLN,[1.99381793]
FM,[2.7656821e+11]
FNDE,[0.83982663]
FONE,[0.15118576]
FPA,[0.37383338]
FWDI,[2.9543727e+11]
GDXJ,[0.74530916]
HGI,[8.68079979e+11]
HILO,[6.66098892e+11]
ICLN,[1.19054399e+12]
IEMG,[2.45649125]
IFV,[0.17772173]
IQDF,[1.36131759e+12]
JDST,[3.7640825e+13]
KOL,[3.69911258e+11]
LIT,[0.7441918]
PBD,[1.50921229e+12]
PICK,[5.97072438e+11]
SIL,[0.7998962]
SLVP,[0.66662079]
SLX,[0.88651587]
SOCL,[0.16678211]
SOIL,[8.6579232e+11]
TLTE,[0.87532958]
VIDI,[2.04593495e+09]
