Name,Riskiness R
Alternatives ETF List (35),[0.01430699]
Broad Asia ETF List (44),[0.11174391]
Commodity ETF List (125),[0.14513968]
Consumer Discretionary Equity ETF List (31),[0.08538101]
Consumer Staples Equity ETF List (26),[0.05961661]
Crude Oil ETF List (22),[0.62374802]
Currency ETF List (36),[0.04532192]
Developed Asia Pacific ETF List (108),[0.05917236]
Developed Markets ETF List 1 (100),[0.05719003]
Developed Markets ETF List 2 (100),[0.04811958]
Developed Markets ETF List 3 (93),[0.0716089]
Emerging Asia Pacific ETF List (114),[0.11760689]
Emerging Markets ETF List (79),[0.12845457]
Energy Equity ETF List (80),[0.09850623]
Financials Equity ETF List (51),[0.05296901]
Global ETF List (72),[0.07356454]
Gold ETF List (17),[0.39073484]
Healthcare Equity ETF List (49),[0.08035746]
Industrials Equity ETF List (37),[0.05961109]
Investment Grade Corporate ETF List (50),[0.00386857]
Junk ETF List (43),[0.0196768]
Materials Equity ETF List (62),[0.06153676]
Municipal Bond ETF List (29),[0.01278606]
Preferred Stock ETF List (12),[0.02634336]
Real Estate ETF List (48),[0.0841047]
Target Maturity Date Corporate Bond ETF List (24),[0.01070456]
Technology Equity ETF List (75),[0.06390585]
Telecom Equity ETF List (10),[0.09208988]
Total Bond Market ETF List (82),[0.00098154]
Treasuries ETF List (51),[0.01787098]
Utilities Equity ETF List (24),[0.05953238]
Volatility ETF List (18),[1.7407195e+12]
