Name,Riskiness R
AAXJ,[0.40580261]
ADRE,[1.06971944]
AIA,[0.21690575]
ASEA,[3.0997667e+11]
ASHR,[0.3302333]
ASHS,[0.35582281]
AXJV,[2.42017304]
CHIE,[2.08076103e+12]
CHII,[0.30121339]
CHIM,[0.34186524]
CHIQ,[0.70272861]
CHIX,[0.30288146]
CN,[0.24713595]
CQQQ,[0.26952106]
CXSE,[0.31088772]
DBEM,[0.86720599]
DEM,[3.15702913e+11]
DGRE,[2.46879772e+09]
DGS,[0.64040097]
ECNS,[0.39559318]
EDC,[24.47695913]
EDIV,[1.11849925e+12]
EDZ,[2.67134924e+08]
EEM,[2.20455926]
EEMA,[0.38665569]
EEMV,[7.79565419e+10]
EET,[12.80789051]
EEV,[2.67819612e+11]
EIDO,[0.93398047]
EPHE,[4.65375485]
EPI,[0.38673577]
EUM,[3.73803011e+11]
EWM,[2429112.83221207]
EWX,[1.48412771]
FCA,[0.34713075]
FEM,[1.04861282]
FEMS,[0.49600715]
FNI,[0.35583561]
FXI,[0.43162549]
FXP,[1.67162719e+12]
GMF,[0.27954125]
GXC,[0.29253806]
HAO,[0.46159732]
IDX,[1.24865]
INCO,[0.16043337]
INDA,[0.4436612]
INDL,[2.55902155]
INDY,[0.3378827]
INXX,[13.94471963]
KBA,[0.37191996]
KFYP,[0.35449044]
KWEB,[0.33065665]
MCHI,[0.36083012]
PEK,[0.24846015]
PGJ,[0.35128504]
PIE,[3.71354559e+11]
PIN,[0.3977745]
SCIF,[0.50374346]
SCIN,[0.49193354]
SMIN,[0.20102683]
SPEM,[0.75335834]
THD,[0.43907554]
VNM,[8.41356164e+11]
VWO,[1.15328552]
XPP,[0.84195791]
YANG,[3.41715531e+12]
YAO,[0.33432119]
YINN,[1.45838147]
YXI,[3.09070866e+12]
