Name,Weight
Technology Equity ETF List (75),0.2828424944792611
Industrials Equity ETF List (37),0.2200689106104372
Developed Markets ETF List 1 (100),0.17140143952649367
Healthcare Equity ETF List (49),0.18193030818224018
Developed Markets ETF List 2 (100),0.14375684716846834
