Name,Riskiness R
AMJ,[1.96979868]
AMLP,[6.26599214]
AMU,[2.07232809]
AMZA,[6.54411078]
ATMP,[0.62842206]
CHIE,[0.34264524]
CRAK,[0.05871662]
DDG,[1.08973402e+12]
DIG,[0.40030481]
DRIP,[3.60143006e+13]
DUG,[4.511394e+12]
EMLP,[0.23375928]
ENFR,[0.37484911]
ENY,[0.48475619]
ERX,[0.60372221]
ERY,[2.89122383e+13]
FAN,[0.12971418]
FCG,[1.02771583e+12]
FENY,[0.17795183]
FILL,[0.13269631]
FRAK,[0.53057064]
FXN,[0.49680388]
GASL,[3.47599212e+12]
GEX,[0.20532319]
GREK,[2.33874002]
GRID,[0.08561885]
GUSH,[1.262263]
ICLN,[0.8745108]
IEO,[0.25433405]
IEZ,[1.23956186]
IXC,[0.14041854]
IYE,[0.17679425]
KOL,[0.14147195]
MLPA,[2.41104751]
MLPC,[2.25022476]
MLPG,[0.65177572]
MLPI,[3.25375562]
MLPX,[0.74573393]
MLPY,[9.77249566e+10]
NLR,[0.11307033]
OIH,[1.71291287]
PBD,[0.1916841]
PBW,[0.2782081]
PSCE,[1.30988265]
PUW,[0.21438917]
PXE,[0.33002329]
PXI,[0.38754254]
PXJ,[6.3334823e+11]
PZD,[0.07227439]
QCLN,[0.17384754]
RYE,[0.29812311]
TAN,[95.92647306]
VDE,[0.18342232]
XES,[2.62906995]
XLE,[0.1594594]
XOP,[0.3765785]
YLCO,[0.26073065]
YMLI,[0.75559051]
YMLP,[1.88880257e+12]
ZMLP,[1.56303237e+12]
