Name,Riskiness R
ALTS,[2.09483419e+12]
BTAL,[1.38711128e+12]
CHEP,[2.47557203e+12]
CPI,[2.06766571e+12]
DIVA,[7.16947978e+11]
DIVY,[1.86802968e+12]
FLAG,[0.18088548]
FMF,[3.46352649e+12]
FTLS,[1.56878744e+11]
HDG,[18682850.89537863]
HTUS,[6.34144922e+11]
MCRO,[1.33080681e+12]
MNA,[3.75019313e+11]
MOM,[5.17777705e+12]
MRGR,[6.22260143e+11]
QAI,[4.45355954e+12]
QED,[1.21096416e+12]
QLS,[5.86752744e+11]
QMN,[3.49772323e+12]
RALS,[1.87931336e+12]
RLY,[3.75926546e+11]
SIZ,[2.82546027e+12]
VAMO,[7.03378374e+11]
WTMF,[2.55908339e+12]
