Name,Riskiness R
BIL,[63998.36063729]
DFVL,[0.36240726]
DFVS,[1.19138398e+13]
DLBS,[6139.25327987]
DTUL,[0.66445675]
DTUS,[7.90928487e+12]
DTYL,[0.29993747]
DTYS,[1.5013085e+13]
EDV,[0.2736426]
FLAT,[2.92078983]
GOVT,[3.68833312e+12]
IEI,[35922924.29923058]
ITE,[2.28361314e+12]
PLW,[0.14863133]
SCHO,[4.50411172e+12]
SCHR,[5.16417567e+11]
SHV,[2.26047468e+12]
SHY,[2.76042766e+12]
SPTL,[0.17590282]
SPTS,[3.58038432e+12]
STPP,[1.36038662e+13]
TBF,[6.58650952e+12]
TBX,[4.4172059e+12]
TLH,[0.12162853]
TMF,[0.45090296]
TMV,[726.13260447]
TTT,[4.00391676e+13]
TUZ,[9.5415556e+12]
TYBS,[5.1743525e+13]
TYD,[0.32150407]
TYNS,[1.04112734e+13]
TYO,[7.20746076e+13]
UBT,[0.32034971]
UST,[0.20206224]
VGIT,[3.60148741e+11]
VGLT,[0.16875247]
VGSH,[9.47233365e+11]
ZROZ,[0.26850399]
