Name,Riskiness R
AGF,[8.19434496e+11]
AGQ,[3.95483876e+12]
BCM,[1.08756635e+13]
BDD,[2.51730638e+12]
BNO,[1.25032836e+13]
BOIL,[324.21175582]
BOM,[1.49511644e+11]
BOS,[3.01737521]
CANE,[3.6044419e+12]
CORN,[1.01413305e+13]
CPER,[2.10835749e+12]
DAG,[2.13556641e+13]
DBA,[1.29415612e+13]
DBB,[1.91210151e+12]
DBC,[1.04197245e+13]
DBE,[1.99734464e+13]
DBO,[3.31611975e+12]
DBP,[5.20907074e+12]
DBS,[8.21893887e+12]
DDP,[0.36653341]
DGAZ,[1.00142272]
DGL,[1.74818477e+12]
DGLD,[1.7056395e+11]
DGP,[4.41761891e+12]
DGZ,[8.22707087e+11]
DJCI,[1.07016102e+13]
DJP,[1.41645137e+13]
DSLV,[6.11685049]
DTO,[0.37917905]
DYY,[2.58892209]
DZZ,[2.84512522e+11]
FTGC,[3.5405729e+12]
FUD,[2.14740777e+12]
FUE,[1.6642315e+12]
GCC,[1.39343752e+13]
GLD,[2.08023469e+12]
GLL,[1.28324951e+12]
GLTR,[5.16781559e+12]
GRU,[2.05329615e+12]
GSC,[8.99576641e+12]
GSG,[6.29691232e+12]
GSP,[1.86412398e+13]
IAU,[1.81271562e+12]
KOLD,[0.63884679]
LD,[2.04601805]
NIB,[3.67542749e+12]
OLEM,[1.63273632e+13]
OLO,[1.56544975e+13]
PALL,[1.48817173e+12]
PPLT,[6.0626029e+12]
RJA,[6.13627826e+12]
RJI,[1.3262774e+13]
RJN,[1.20076478e+13]
RJZ,[2.61212662e+12]
SCO,[0.54015049]
SGOL,[6.6501936e+12]
SIVR,[6.56210561e+11]
SLV,[7.86577649e+12]
SOYB,[3.57093885e+12]
SZO,[0.25313465]
TAGS,[3.1865273e+12]
UAG,[687992.40760012]
UBG,[2.8323232e+12]
UCI,[1.00946454e+13]
UCO,[1.7041377e+11]
UGA,[5.58192514e+12]
UGAZ,[1.42929299e+13]
UGL,[3.36929903e+12]
UGLD,[7.00795259e+12]
UNG,[4.72414699e+12]
UNL,[8.29948848e+12]
USCI,[9.87844948e+12]
USL,[1.27473271e+13]
USLV,[4184.47963671]
USO,[2.21394678e+13]
USV,[3.39379104e+12]
WEAT,[5.58569169e+12]
ZSL,[1.91544975e+11]
