Name,Riskiness R
CHIM,[6.37803732e+11]
COPX,[6.48517413e+12]
CROP,[6.48259356e+11]
CUT,[6.91607407e+12]
DUST,[5.01062294e+12]
FLM,[3.20359136e+12]
FMAT,[1.2376345e+12]
FTAG,[1.76441655e+13]
FTRI,[1.79336154e+12]
FXZ,[6.84919694e+11]
GDX,[41.41472507]
GDXJ,[1.76684278]
GNR,[1.90021977e+12]
GOEX,[0.71467373]
GRES,[3.54255974e+12]
GUNR,[1.92122311e+12]
HAP,[9.00616754e+12]
IGE,[2.43736085e+12]
ITB,[1.52676202e+12]
IYM,[6.1824138e+11]
JDST,[4.19975729e+13]
JNUG,[23.98567153]
LIT,[1.53236146e+12]
MOO,[1.67409254e+12]
MXI,[1.32337217e+12]
NUGT,[22.79486293]
PAGG,[1.84684443e+12]
PICK,[2.77221703e+12]
PKB,[8.35320845e+11]
PSAU,[9.46851994e+10]
PSCM,[8.21121712e+11]
PYZ,[2.85937302e+12]
REMX,[1.36391119e+13]
RING,[3.32930692e+10]
RTM,[1.07859035e+12]
SBM,[2.13720941e+12]
SIL,[3.11350792]
SILJ,[1.11185394]
SLVP,[2.72797138]
SLX,[5.24651219e+12]
SMN,[4.15403969e+12]
SOIL,[6.27381213e+12]
URA,[1.22221833e+13]
UYM,[2.20860029e+12]
VAW,[1.01825199e+12]
VEGI,[1.65804257e+12]
WOOD,[9.01994336e+11]
XHB,[1.46971869e+12]
XLB,[6.53190181e+11]
XME,[1.07318036e+13]
