Name,Riskiness R
DRN,[0.4624488]
DRV,[5.18110295e+13]
DRW,[0.17880539]
FFR,[0.16330138]
FREL,[0.11378037]
FRI,[0.1672223]
GQRE,[0.1413637]
GRI,[0.22813142]
ICF,[0.13880811]
IFEU,[0.27215769]
IFGL,[0.22959502]
IYR,[0.102883]
KBWY,[0.12586678]
MORL,[0.17690236]
MORT,[0.07495872]
PSR,[0.10923906]
REET,[0.19731227]
REK,[1.67867552e+13]
REM,[0.06223389]
ROOF,[0.17418364]
RWO,[0.21584683]
RWR,[0.15830878]
RWX,[0.89030529]
SCHH,[0.13726967]
SRET,[0.06916825]
SRS,[2.3592581e+13]
TAO,[0.22010549]
URE,[2.4504963]
USRT,[0.13093079]
VNQ,[0.13215386]
VNQI,[0.21682112]
WPS,[9.49320839e+11]
WREI,[0.18786396]
