Name,Riskiness R
AAXJ,[9.64469966e+11]
ADRE,[1.20213561e+12]
AIA,[1.01707833e+12]
ASEA,[1.22862936e+13]
ASHR,[0.89693871]
CHIE,[2.6005717e+12]
CHII,[1.41254102e+12]
CHIM,[6.98744232e+11]
CHIQ,[9.41085723e+12]
CHIX,[1.1302965e+11]
CQQQ,[9.98183036e+11]
CXSE,[1.46955615e+12]
DBEM,[3.13351623e+12]
DEM,[1.9177428e+12]
DGRE,[8.2665569e+12]
DGS,[3.18546204e+12]
ECNS,[3.55671876e+12]
EDC,[6.8106982e+09]
EDIV,[3.62810427e+12]
EDZ,[1.13994596e+08]
EEM,[7.6755636e+11]
EEMA,[1.23626966e+12]
EEMV,[2.00825417e+12]
EET,[1.36074787e+12]
EEV,[1.5115566e+12]
EIDO,[1.73876762e+12]
EPHE,[1.62498269e+12]
EPI,[1.52516435e+12]
EUM,[2.16641499e+12]
EWM,[892052.51172269]
EWX,[1.07518576e+12]
FCA,[2.08112375e+12]
FEM,[3.41033304e+12]
FEMS,[3.41214848e+12]
FNI,[1.48336766e+12]
FXI,[1.82126828e+12]
FXP,[6.04503899e+12]
GMF,[4.30529736e+12]
GXC,[9.72319985e+11]
HAO,[2.75186833e+12]
IDX,[1.45265071e+12]
INCO,[0.81458916]
INDA,[5.2830308e+11]
INDL,[14.99595429]
INDY,[1.63179495e+12]
INXX,[3.23586807e+12]
KBA,[5.27316798]
KFYP,[1.92519279e+12]
KWEB,[5.80241936e+11]
MCHI,[7.98384968e+11]
PEK,[0.83328302]
PGJ,[1.44349776e+12]
PIE,[4.035456e+12]
PIN,[4.1445466e+11]
SCIF,[1.77437832]
SCIN,[10.49082785]
SMIN,[0.48799649]
SPEM,[1.31609046e+12]
THD,[3.06835972e+12]
VNM,[8.16885084e+12]
VWO,[9.48435999e+11]
XPP,[7.81367768]
YANG,[3.29313917e+12]
YAO,[3.44100448e+12]
YINN,[6.07048801]
YXI,[2.70066675e+12]
