Name,Riskiness R
AADR,[0.13257146]
COPX,[2.8867685e+12]
DBAW,[0.19154862]
ECON,[1.28677815]
EDC,[9.30350654]
EEM,[1.49018939]
EEMS,[2.94592266]
EMCG,[2.03797856e+11]
EMFM,[1.04812498e+12]
FAN,[0.21905902]
FIEG,[0.30246401]
FLN,[4.57504905e+11]
FM,[3.04777538e+11]
FNDE,[1.16832595]
FONE,[0.12596943]
FPA,[0.31627399]
FWDI,[2.2264217]
GDXJ,[2.66690014]
HGI,[2.22899907e+11]
HILO,[3.90196091e+11]
ICLN,[1.06820426e+12]
IEMG,[1.12047808]
IFV,[0.52616343]
IQDF,[1.79743097]
JDST,[4.39332073e+13]
KOL,[1.45007743e+12]
LIT,[0.27518158]
PBD,[8.19953584e+11]
PICK,[6.12789606e+12]
QEMM,[9.40018693]
SIL,[1.49276028]
SLVP,[1.27812398]
SLX,[6.94088145e+10]
SOCL,[0.14853185]
SOIL,[9.28086634e+11]
TLTE,[0.83908985]
VIDI,[0.5382245]
