Name,Riskiness R
CHIM,[0.92801296]
COPX,[4.92322326e+11]
CROP,[1.15387998e+11]
CUT,[3.5612934e+11]
DUST,[4.07558792e+13]
FLM,[1.14352454e+12]
FMAT,[4.63161379e+11]
FTAG,[2.38222666e+13]
FTRI,[1.82191909e+12]
FXZ,[1.22196318e+12]
GDX,[7.13681977e+10]
GDXJ,[1.42756759]
GNR,[1.17731952e+13]
GOEX,[0.7476968]
GRES,[6.56022204e+12]
GUNR,[2.92990574e+12]
HAP,[7.85240086e+12]
IGE,[3.56126229e+12]
ITB,[6.20396878e+10]
IYM,[1.59300289e+12]
JDST,[3.79524416e+13]
JNUG,[9.78655318]
LIT,[1.38053809e+12]
MOO,[1.26410551e+12]
MXI,[1.57808924e+12]
NUGT,[38.45195688]
PAGG,[9.11293203e+11]
PICK,[2.18783102e+12]
PKB,[1.43109368]
PSAU,[3.28329746e+11]
PSCM,[6.60547529e+11]
PYZ,[4.60781058e+11]
REMX,[1.93605204e+12]
RING,[2.18773497e+11]
RTM,[4.71628565e+11]
SBM,[3.57579023e+12]
SIL,[4.27888148]
SILJ,[0.83186805]
SLVP,[2.26092446]
SLX,[1.16299563e+12]
SMN,[2.46414808e+12]
SOIL,[2.82123473e+12]
URA,[5.43313057e+12]
UYM,[2.18253024e+12]
VAW,[4.43971378e+11]
VEGI,[3.16020255e+12]
WOOD,[6.34138832e+11]
XHB,[4.49741323e+11]
XLB,[1.49941947e+12]
XME,[2.05958464e+12]
