Name,Riskiness R
ARKG,[0.49001825]
BBC,[1.79346055]
BBH,[1.28402199]
BBP,[0.2929441]
BIB,[14.79680263]
BIS,[409.64176044]
CURE,[0.4564141]
FBT,[0.55109999]
FHLC,[0.13594484]
FXH,[0.30371997]
IBB,[3.23126221]
IHE,[1.48287297e+10]
IHF,[0.13426246]
IHI,[0.05475746]
IXJ,[0.17691482]
IYH,[0.13631193]
PBE,[5.11013379e+11]
PJP,[1.21718292e+12]
PPH,[6.06558093e+11]
PSCH,[0.10985469]
PTH,[0.30307099]
RXD,[9.36286535e+12]
RXL,[0.30046981]
RYH,[0.13252831]
SBIO,[0.69685126]
VHT,[0.14161071]
XBI,[0.48310337]
XHE,[0.08839771]
XHS,[0.83542475]
XLV,[0.12509869]
XPH,[9.66722239e+11]
