,AIRR,CGW,CHII,EDOM,EVX,EXI,FIDU,FIW,FXR,IEV,ITA,IYJ,IYT,JETS,PHO,PIO,PPA,PSCI,RGI,SEA,SIJ,UXI,VIS,XAR,XTN,_PRN
10,0.17118063631126676,-0.015001758504102182,0.05178000096743884,-0.020048490697227805,,0.04088964186188898,0.09711383854774487,0.09469057459825705,0.12196789482698811,-0.024914854433988852,0.10009967248451952,0.0787824794111765,0.1177077255928498,0.12958335463886245,0.05038087046970777,-0.029121579068842794,0.10801654758660013,0.1569204764201904,0.09400119100498477,-0.03377797843654286,-0.15092534455771095,0.17761074912735067,0.09744618489675608,0.11143492422795884,0.1346678758520499,0.08000876003115298
11,0.03184961509690164,-0.015230165717092523,-0.08615376529134398,0.04847141214710835,,0.0001327926296910986,-0.0027855374857511713,-0.010749752029326503,0.0012179252879767864,0.04384090083788619,-0.019468128959866913,0.000663900155684953,0.005806102713668687,0.028034000118438263,-0.008867260485481544,0.006289253687782123,-0.019497237371045726,0.0058181955839352924,-0.0026159927004837202,0.051518076670231144,-0.006012696888969639,0.03086417981427029,0.0018482421466518193,0.013419721885933563,0.0026004419203550402,0.0028107322621919537
12,0.013018619296453064,0.05698009274635326,0.10774512685880602,0.03523840505192453,,0.03735226578407016,0.020987677467709697,0.03226909523592568,0.027986737066437596,0.03431158529006089,0.016995802305699987,0.0226624098657934,0.017915633223884234,-0.0033893203347861714,0.03323639714838033,0.036402339732378074,0.009513021758466885,0.007751478956865615,0.031914825752325265,0.0807676679214003,-0.04574676504901672,-0.0036352017733388264,0.019074813670222856,-0.01474772558687641,0.010157558710230661,0.015013803835505596
13,0.004592913857253766,0.01690330183507757,0.06414232797197472,-0.012494738125867998,,0.023843316286828616,0.03205147634106008,0.016911847686615643,0.029324819974653867,0.006525989363810584,0.06587511846761769,0.03306183243000033,0.026843976400245113,0.05141208691440486,0.025266471371000417,0.021455168203119497,0.05635145619092406,0.011705417641444405,0.0347128327300359,0.0032680536925655777,-0.05546751915561219,0.07022478991456257,0.03373866103821007,0.06989741313844955,0.0224100276741759,0.031849783585804335
14,-0.005818763463427018,0.03291223468587476,0.02904856990905192,0.0715035293823502,,0.011832738742944549,-0.007098632652417304,0.004338277867460601,-0.012374300394136268,0.04364096849661046,-0.020096079146756218,-0.007330875078432685,-0.03444409703009022,-0.03477967653355439,0.0023104735684779678,0.02831051211427629,-0.015596806679410925,-0.00658594185828395,-0.010614170720869837,0.0,-0.005872357343119928,-0.003937026719535916,-0.01023921158049188,-0.02976180781243954,-0.05012580502881367,-0.01572091412647249
15,0.01815363239399073,0.03347279620845473,0.004940007212943802,0.0031384073675584986,,0.02761885301468206,0.02404901991484437,0.027739499270874796,0.01016776635547916,0.035842201687813734,0.03607446145642486,0.025163292167779145,0.0019280312759398612,0.020692130107864644,0.026507783702235256,0.03152755205314946,0.029162017231819146,0.0229348400448491,0.009851552442848039,-0.008886557975626378,-0.04725746950088853,0.037955753190873395,0.0231067445717315,0.0298760363038585,0.020876809875740216,0.0173354213230405
16,-0.059548244442069756,0.0202429148487006,-0.04073032258292807,0.10676574268565622,,0.019370450659543233,0.00409100918048926,-0.003998278995023774,0.009818016504007055,0.04705893967237649,0.02633979011883832,0.014308948951460988,0.009580789173694593,0.07126877009847603,0.006736561623272685,0.04563068880680634,0.03235158101224826,-0.034156622327171066,0.012076878881003493,-0.049627842183586075,-0.016386133175053195,0.0283223498620072,0.0067444893700167275,0.025181986788890658,-0.023756409067116107,0.018380166695735903
17,0.03537102448976763,-0.0042735345106553165,0.024158048051113063,-0.007773821802507014,,0.005463255675370368,0.012514508304284565,0.010625597891310378,0.011152470465135919,-0.023573474779769548,-0.0029147459226275454,0.00820351191113599,0.04007499224150427,0.028418517846887564,0.0026021542665486046,-0.02305474099670469,-0.00778045463675266,0.025934032327620152,0.01569107359599184,0.0287207041202472,-0.03196755792321387,0.028954893716589013,0.01205856310786447,-0.00042582748004055807,0.05323198079858587,0.005452196758943539
18,0.009308206697038798,0.025444652405045547,0.0721944679815212,0.07001776659365988,,0.015094911735967881,0.008333793433204461,0.020942171805873953,0.0009235188099679944,0.04583181448660419,0.05050801613739336,0.015647522335205062,-0.03673279958070543,-0.048223355273984136,0.011386676457509544,0.015553273939391848,0.044145000606296995,0.0018962527148613884,0.00025780777691329426,0.07169458019927909,-0.027907104593822216,0.015615011648524147,0.006061597287510729,0.03770140358565225,-0.018679389514040204,0.046654587776013466
19,-0.010455850151405623,0.000298809253205078,0.0020000572484718438,-0.004739416049211231,,0.0037594257979398967,0.0017165338945227522,-0.015374098934025875,0.0031127217281378553,-0.0008788832255726295,0.036749683623720796,0.0054861714298005656,0.01676343253539835,-0.04366662594370026,-0.0047758051299437,0.0029191180616906388,0.036386394844714794,-0.022856059066245844,-0.0026901056350788896,-0.05199991534749846,-0.00956931068832498,0.007265961188217775,0.0002330936605518821,0.04112407688762047,0.04588175644124341,0.0001789538580295565
20,0.10059167676976362,0.02869094319564096,0.05256150849375323,0.04336731599327491,,0.04049616413282221,0.04370192931800387,0.056164159250507883,0.0471085560471183,0.030789523510202952,0.041412972807525525,0.035503199214333425,0.06196072413146922,0.03304288244394545,0.052048586568009564,0.03534314683466707,0.03490724523832831,0.10426111299384502,0.04455392586921468,0.0,-0.06714974367499578,0.07716819040966534,0.04336341352046333,0.050691242144398095,0.057610960534481406,0.03848216526357417
21,0.031110640291506772,0.020627698119922027,0.00442483895334082,0.0009829744386145724,,0.01451068555759869,0.014032412917336338,0.028295059403757664,0.026842599889217326,0.005120618889925394,0.01771793470211721,0.024954752884706274,-0.013306604413568115,-0.007692815143563589,0.02709259958132542,0.008474600328348092,0.028769212096424152,0.025331594792405945,0.013729272601201407,0.0054807132061909045,-0.07457275088564555,0.046647845645717514,0.011048507869923504,0.0240467283208456,0.004149318609398893,0.04967490663295716
22,0.011185696811939492,0.028180981025928812,-0.044682210055216554,0.005701261753049274,,0.01607718281926992,0.03664478950609445,0.05758490165691596,0.04651772650397087,-0.0014859849228710564,0.029755800695635153,0.03088783922523037,-0.015487963169328982,0.08364504487422929,0.043076908273289485,0.036312693159078924,0.025142850888385773,0.0407248162679548,0.04401899578969441,-0.026293545120639226,-0.029658518908472157,0.03437518988565719,0.038549742689025154,0.016465906818755472,0.053016540631365655,0.01599860659521772
23,0.010693233968745407,-0.016057514041457773,0.0065875959669586415,0.008422429550774166,,0.01342213515183781,0.01335461854177972,-0.010564822100430301,0.019337057029371572,0.00467689868383271,0.012214811363521798,0.01055873362409802,0.10832840756002547,0.02165046787350089,-0.007866270761348729,0.002695627671132181,0.0014864648568237056,-0.0061623773859855145,0.019518397579161188,0.010453086883896975,-0.02883514446893353,0.05078411955213084,0.014320287263003289,0.010154714613031801,0.028093324574169947,-0.010551855932554097
24,0.00036482593148435806,0.023578035422548813,0.0680326192939046,0.08103591906120548,,0.05308489196640923,0.05353612582325448,0.0045173191927172715,0.03449129989423078,0.06192620022679823,0.0804847304827769,0.05828070083222915,0.03146698796098337,0.027204826781894568,0.030889383423411416,0.030195562075190228,0.0756957463162586,0.017618755813637272,0.048825398302557624,0.03574210629786565,-0.10035638165898922,0.10650566269773419,0.05053831849669535,0.060094556639128646,0.029136018145874788,0.046759501057274305
25,-0.05433993498714219,-0.06040270067208191,-0.033855737990066345,-0.04651991444979127,,-0.04846625673447527,-0.04454848237574983,-0.043540428968541156,-0.04548698827565407,-0.061773047671927164,-0.0018696308092909163,-0.04263360761192088,-0.05216029357529604,-0.017005822774551777,-0.03592046671081501,-0.05499438114210095,-0.0034495054516656093,-0.03344027283626056,-0.04039916947875957,-0.08496179741439702,0.02640271922010888,-0.08350873203815631,-0.04385194812881974,-0.0022604938151644595,-0.061276503064987914,-0.03307207252482117
26,0.001928322549071121,0.014285860253429022,-0.053212139467491204,-0.02264782529399163,,-0.017945464202276662,-0.02550213125010471,0.020517067173030923,-0.012225648684062784,-0.003206378780994808,-0.024202716458249906,-0.028795356700048003,-0.0017080373051467331,-0.005560691995982841,0.013639350432150385,0.017022968451528155,-0.01730701926673307,0.01927326322617673,-0.014528702217034428,-0.02414113834741371,0.08424438535648862,-0.05110186432425264,-0.02296666554471259,-0.01597185778022289,-0.00015924691079398766,-0.028205491917597164
27,-0.03558092837418402,-0.0005868303903368367,0.020561973260827156,0.010373517858551774,,-0.011160885997037398,-0.021985513163370735,-0.008129285610435934,-0.026678569906914685,0.020801989871459807,-0.026308963202921035,-0.02113128127403772,0.007030254495495078,-0.05250076870452865,-0.012799459509812913,-0.0035032741834465984,-0.020180479050770157,-0.021527977091557078,-0.03501911613378471,0.04906728196898029,0.03618019844962911,-0.04502736601292233,-0.023435362839276653,-0.01937613995713272,-0.01112749209199028,-0.028190185407499617
28,0.054690615835718256,0.0020551873666515806,0.02753522704815492,-0.04943931562348466,,0.014274738111462383,0.03554957258460199,0.017124838710378065,0.03768197514337471,-0.026470559957051255,0.035040266127672554,0.035958991189838446,0.034097022801367935,-0.0059016261037855905,0.012632906836076966,0.002734321452282913,0.022482106490472966,0.06819985336061354,0.024895577216911904,0.0018281714229577452,-0.06525460748492974,0.049850614882828576,0.03323971661157851,0.04243571572122059,0.041465035585547406,0.03707516679266434
29,0.014610259929274814,-0.01875184023325065,-0.09150329690167633,-0.07643735039726635,,-0.0411303625689288,-0.028301768436106343,0.0,-0.020786454858230878,-0.035174847486568996,-0.033251282335731595,-0.02004905646130006,-0.04054618700848124,-0.04706469522911081,-0.008207387040726967,-0.026490070429999506,-0.03394904263993943,0.005196663402631329,-0.026668988218432242,-0.07299266954991455,0.03429252814245505,-0.02686936351730382,-0.029096269526931062,-0.017478648169249652,-0.022153405239957277,-0.005130692304618652
30,0.028882037968521825,0.051657212538083516,0.03453241775198743,0.08498426005718648,,0.06380030668976959,0.06942523867968169,0.04777379888531422,0.058517576077236885,0.060836429670390754,0.07188964386859141,0.057543742560605196,0.07318873755166524,0.08434575596773573,0.04993030962818952,0.043568035028078,0.07476005117352653,0.06242435023683451,0.07622893517377066,0.009366888081685206,-0.10052455545415473,0.0884325746708183,0.07161990869046057,0.07957966826569698,0.040182099906823934,0.03451785575252381
31,0.02249633886223412,0.0008517102976960708,-0.050069495182428383,-0.0359019036135285,,-0.003139570472379209,0.006837074211253492,0.012917394747603476,0.029055676610714443,-0.031067922806789307,0.007918805042612767,0.01841943582848327,0.02247986437186513,0.035429204704348426,0.001579298241736339,0.00038756440885346385,0.00509595742468071,0.0455305167589791,0.018370937560797447,0.0059288712110031755,-0.03162057771993995,0.051825975895065435,0.007796379533545443,0.022347555836498386,0.03372501410273685,0.0442620503603533
32,-0.007806937304502742,-0.010496415457627856,0.05783303982433621,-0.01507713749527702,,0.017159002799551456,0.01131807510036222,-0.0019620301753566277,-0.0030587866075374535,0.003562703790821935,0.0431868878817998,0.012122506180669807,0.0038279223466780006,0.004315805408141695,0.0031535527516318505,-0.005424229158073349,0.03971614336576791,-0.02250637194959376,0.006226024988362928,0.005893828217979046,-0.02789115441421119,0.019147319297894316,0.011296031740692554,0.036223586961283714,-0.01048120352356393,-0.008631375538195858
33,-0.12956644653876,-0.07568801809875567,-0.08788919866639071,-0.10788819345336233,-0.060351978475196195,-0.10580825696856032,-0.10920067581914707,-0.10247540368006006,-0.12971090609201819,-0.07721320381065816,-0.11059045655954812,-0.10420160722974985,-0.10210596506055943,-0.09515045658186738,-0.08926150009002681,-0.07395091588934302,-0.11260824749357157,-0.13571154726914064,-0.11090138418460113,-0.09025092794967547,0.2160067238329509,-0.20866729331507036,-0.10824917181862176,-0.10921156078615374,-0.1151685655535272,-0.12302083430831558
34,0.03659536130784999,0.04156321761269317,0.08952948787112365,-0.011421427357020241,0.02577948746654683,0.0235224021402038,0.03279137835176667,0.05350876899374629,0.06518205339108289,-0.0016831500132153262,0.0015126477899407708,0.030333459828679844,0.06588060070831933,0.11702852038666561,0.05595851009900642,0.0417720899712815,0.013766463175744943,0.00410291095836547,0.04937826361539637,0.020474298022065497,-0.053056477060899665,0.04685020179377723,0.03604901602506777,-0.006352928572663354,0.07635138916422499,0.006209051320746422
35,-0.13962712874761618,-0.07266236361311651,-0.08565457216762634,-0.0719767365858809,-0.11462462555445568,-0.09099397740646839,-0.1109904509665818,-0.08597007712575533,-0.13080064807913008,-0.0578034516606634,-0.0997343663776007,-0.10544267110313836,-0.15500816500279233,-0.15335563564428134,-0.07719988034460946,-0.0652085606778797,-0.10465324570494115,-0.12509824653882615,-0.11951236404119037,-0.13199575884315626,0.23081600471678543,-0.20925309186774133,-0.11424155842497961,-0.09898389213171377,-0.16133086023186305,-0.10172778515302769
