BDCL,BIZD,CHIX,DXJF,EUFN,FAS,FINU,FINZ,FNCL,FXO,IAI,IAK,IAT,IXG,IYF,IYG,KBE,KBWB,KBWD,KBWP,KBWR,KCE,KIE,KRE,LMLP,PEX,PFI,PHDG,PSCF,PSP,QABA,RYF,SEF,SKF,UYG,VFH,VQT,XLF
-0.09888050231462672,-0.04669266552912253,-0.047297309643623255,0.04630735085667003,-0.03121148311283505,-0.03522901038243243,-0.03621205265374942,-0.020944115691489296,-0.016998122071634904,-0.03361356901464098,0.0002546372308621626,-0.028052761275542355,-0.013690551670916566,-0.03134156691112448,-0.01563797792162858,0.002561339812820619,-0.022065746399871463,0.0,-0.04449775509430271,-0.017111364424621276,-0.024467949035987487,-0.029322607751801105,-0.030190792578940064,-0.027984425474703527,-0.12412461142813595,-0.0622426781205838,-0.02798641147145187,-0.0020817704462811628,-0.0470733893993548,-0.0648693734929542,-0.0286615877409237,-0.023742425164016413,0.006322497532204806,0.01972792679486664,-0.02519851212222979,-0.019222676943155208,-0.0038278906064443314,-0.008133600804287744
-0.028571325468835194,-0.010204123631819278,0.05988983539241227,0.06447927777925917,-0.015260714180637815,0.10478765234074038,0.10562888336817117,-0.09134128722100887,0.04267175584427493,0.04124758255763962,0.026249502490785462,0.03746915021327341,0.027238654150408232,0.021155424319291974,0.04378694717321889,0.03261071607246899,0.04014615004617586,0.009244154683092934,0.048588339375095296,0.059597203999584215,0.06962129050802285,0.023044702600579392,0.045421391144184455,0.06302940493969937,-0.016757693950935862,0.010333045587763354,0.058517710074671984,0.02758252568014308,0.10010608324474224,0.010460101291364446,0.07597716022162261,0.047181038918015984,-0.037696412625748285,-0.0833890062290727,0.07899654200425531,0.04369229835157257,0.027229368925011748,0.034175787806903384
0.05034268341796417,0.023211220030805755,0.07881035170939492,0.0010752668634549406,0.014205808062976085,0.07674050720360177,0.07745543272790248,-0.1094917787742901,0.01843987433503471,0.022055356410688898,0.012935177698700402,0.01745031917508047,0.007967129062591064,0.011142218051285395,0.023431902509283068,0.0196278731304501,0.0027223752978398977,0.010775889298919516,0.011029404693849106,0.02495175326199914,-0.006144288571140107,0.01123829960326228,0.013418558565333314,-0.010728194344996157,0.08362062966661353,0.018039656977133438,0.018616990489794857,0.018643924424035452,0.004387039755090241,0.026126067775162968,-0.01953256724098408,0.019847523111793372,-0.02557122010724817,-0.04748908006232527,0.0478352773627375,0.019705627079579343,0.020251524922576036,0.2588833254274135
-0.09194900798297566,-0.07720004392151719,0.08063405979861478,-0.14357326067660972,-0.0653651216135328,0.03804396905061108,0.04927411246184932,-0.06210656735207714,0.014275576100746382,0.004316068134847457,0.04739686018622469,0.009079927750834178,0.02312643944567141,-0.027892568323801752,0.012345871518828395,0.01593074314010626,0.012066219594487485,0.018390165245202563,-0.017685774740228054,0.004963260592652674,0.030139216092099224,0.0276824191334706,0.003460856593979471,0.026481529500869527,-0.03596617180062663,-0.041666608439249,0.0035900662946947853,-0.0738768933044002,0.011890184853378435,-0.03599665786344841,0.03114506929193516,0.013125170246553837,-0.020658793969849244,-0.04126072186487699,0.025163427857573258,0.011188000718886943,-0.028320342267901005,0.0233799070079945
-0.06672908483820762,0.011329559042842392,-0.029638604123505975,0.0902068877125589,-0.019421791210150592,-0.1603617309219045,-0.16375548980322946,0.06845630719337127,-0.051696994995992805,-0.033395312580311864,-0.0921250888554546,-0.07537963660962012,-0.08024075298869998,-0.04444222250022917,-0.05196178084052104,-0.08788592326551277,-0.0914687839663441,-0.10311434449396348,-0.022268513147148547,-0.002998205823223488,-0.08381427069198713,-0.08118064571244818,-0.05107223474930588,-0.09012008428265826,0.07326303891768554,0.01784431941525655,0.002119247650635416,0.03041990193002058,-0.02972482612309573,0.01816626072253397,-0.09451084593637726,-0.04534796903288934,0.056442385607617676,0.0820881923179245,-0.10740529324396283,-0.04901402306670189,-0.018606472381463356,-0.05661780493075101
0.16523580773669486,0.054771221611564384,0.06241691835075828,0.15247604389502964,0.06766226320582974,0.16476199211295964,0.1532400559577056,-0.07956447150604988,0.05090911654295451,0.0491512691843676,0.09413880642116784,0.07169225287631521,0.08385498934414233,0.06772687513855137,0.05247121159368184,0.08290412086048017,0.09099897009740238,0.08549754887656834,0.045020399791286456,0.031825809873357064,0.08690878059593439,0.07650991461005573,0.060808648021481435,0.09118066433545477,0.06969690432722145,0.04636449965103291,0.025758097232444932,0.025219213766928438,0.03047711007256192,0.06410266867774754,0.07420795554023607,0.04817845682867993,-0.052887289452582587,-0.0771498246528616,0.10566354629458613,0.05068142958830444,0.025256863430287033,-0.1543105919460485
-0.0031431517735587967,0.0010707464054306095,0.004999891735333447,-0.004522974050319457,0.003933498935232883,-0.01712898509911906,-0.012133364987864746,0.006369495140343236,-0.004844427134948227,0.0059624723531984105,0.015406598265786659,0.0032434766705737505,0.006639651203827708,-0.0015771455254714995,-0.006803533867388334,-0.009956812463690424,0.0126925495395247,-0.00322577948317797,0.005584278930317457,0.016233525676867137,0.013410937788461608,0.004391887058362049,0.00675256073347495,0.015419017686499715,-0.05106550917977302,-0.012590936566847184,0.01621095399519289,-0.04064174330566528,0.010666860813827098,-0.027538981219114557,0.02780099215325989,-0.0008965760035812145,0.0017094587868636696,-0.0033917927200359673,2.006947357182622,-0.00121586246475494,-0.03931205122689625,-0.009856171984102251
-0.008558624990722272,-0.007486749700198581,0.19029863444036005,0.06891313747859472,0.03352207749965425,-0.004991039294780532,-0.01952604977453492,-0.018535351784116045,0.0007327272845743836,-0.003181188188248388,-0.006347772250678082,-0.006174032796121836,0.0031299706158236704,0.030361617601129036,0.00027052019790117885,0.020042126805008012,0.015476618068144562,0.02238397937518979,0.002270843990734045,-0.018628639221341763,0.026725703814540626,0.010131550232962805,-0.00010385967811540862,0.010672284312652184,0.10208630092603037,0.015819090766271277,-0.037827258550340935,-0.005350674857050411,-0.01712883826535325,0.07251410493429092,0.004731672107598067,-0.002533273841863361,0.001137684869169617,0.005205145996108209,-0.0011606280867093965,-0.0017243081617187295,-0.00605740333749633,0.23664345649407076
0.011841248623177359,0.00589797945264249,-0.027690677432772787,0.0648246900790653,0.006739663096068903,0.05254492119474246,0.06072783980048044,-0.00230304017978074,0.017114824032666603,0.017864933406153926,0.028954537359762857,0.016738272616619976,0.02522898551585271,0.0049395536139231755,0.01915734522862435,0.026697672029451832,0.02889984597828534,0.02690582959641264,0.003015364098107467,0.008141602574510007,0.010498231799813816,0.0029671685364815003,0.014507959098373675,0.02505484469043128,0.042439534134679116,0.019641143666087938,0.010420182740457659,-0.0018727233696769047,0.010289277616680907,0.02686816252956225,0.02484299057637801,0.01314591852605733,-0.02102278349367084,-0.0398326680836327,-0.660559835396366,0.01669370713483772,-0.0008125338955019368,-0.1711425744505099
-0.05128201992528523,-0.024536720244395016,-0.03600219350263612,-0.01031267447719574,-0.04435149007634689,-0.022812438214887067,-0.016636063528267922,-0.0669437211449677,-0.004807719900207867,-0.008357697815927812,0.002974168555866134,0.014454948782632544,0.02376957153584808,-0.029152677853964113,-0.007740246971801059,0.00599244181040316,0.039266479596342524,0.021063447212946326,-0.036379261951883096,0.019843345480519074,0.061367297618621836,0.0011835672064056636,0.0036854853280831102,0.04793521449698147,-0.08667038985803678,-0.02473246683664109,-0.017080335472405884,-0.029643459465015787,0.02546048180715431,-0.052330409624237066,0.05913668983376435,-0.015883663887408403,0.0005804120888103768,0.003526252920766235,-0.012038393834140218,-0.005406576087834817,-0.02717535276735368,0.2445111162516691
