Name,Riskiness R
ANGL,0.00032869015514000124
CJNK,0.00037513296411409533
GHYG,0.0002835946071596447
HYGH,0.0009410254705724577
HYHG,0.000522149048044698
HYIH,0.0032841389518148602
HYLD,0.00017884280750964893
HYLS,0.031009803518763163
HYND,0.00019187902764810478
HYS,0.0033655262807178944
HYZD,0.0005868394791520828
JNK,0.00035202316038466825
PGHY,0.013864929821341437
PHB,0.03838598534555328
RIGS,0.02278432992002483
SHYG,0.019552388750365014
SJB,0.0005585885073732538
SJNK,0.0010549533909314022
UJB,0.12033016454669267
WBII,13453331289542.133
