Name,Riskiness R
ARKK,[0.18527823]
ARKW,[0.11749005]
CIBR,[1.5672533]
CQQQ,[0.24382432]
EMQQ,[0.28985777]
FDN,[0.15823436]
FTEC,[0.14353138]
FXL,[0.19592701]
HACK,[5.52057383e+11]
IEUS,[2.35302731]
IGM,[0.12621971]
IGN,[1.36661364]
IGV,[0.13424559]
ISRA,[2.69249641e+12]
IXN,[0.13770937]
IYW,[0.16018712]
KWEB,[0.29928827]
PNQI,[0.19177071]
PSCT,[0.23197992]
PSI,[0.15315193]
PSJ,[0.15886023]
PTF,[0.70815447]
PXQ,[0.52328274]
QQQ,[0.23687806]
QTEC,[0.12691562]
REW,[6.10173146e+12]
ROBO,[0.18189459]
ROM,[0.21647119]
RYT,[0.12385211]
SCID,[8.05998696e+10]
SKYY,[0.14184303]
SMH,[0.12928104]
SOCL,[0.18415319]
SOXL,[0.30210073]
SOXS,[1.31089306e+13]
SOXX,[0.13625984]
SSG,[2.19892186e+13]
TDIV,[0.26267717]
TECL,[0.25699739]
TECS,[1.16441215e+13]
USD,[0.21043072]
VGT,[0.14493707]
XLK,[0.14020719]
XNTK,[0.14191719]
XSD,[0.1988761]
XSW,[0.18917572]
XT,[0.28512427]
