Name,Riskiness R
AGF,[1.79535943e+13]
AGQ,[6.42990291e+08]
BCM,[1.4402463e+13]
BDD,[3.8750588e+11]
BNO,[2.61398683e+13]
BOIL,[4.36568754e+13]
BOM,[1.93445155]
BOS,[35.56471807]
CANE,[3.77461163e+13]
CORN,[7.68824931e+13]
CPER,[1.6585743e+13]
DAG,[3.94595918e+13]
DBA,[1.27220845e+13]
DBB,[2.1159613e+12]
DBC,[1.41575875e+13]
DBE,[2.00169124e+13]
DBO,[2.37878441e+13]
DBP,[5.38921339e+12]
DBS,[7.85060914e+12]
DDP,[0.18991935]
DGAZ,[1.30202172]
DGL,[2.72265381e+12]
DGLD,[9.40270094e+11]
DGP,[1.12682529e+12]
DGZ,[1.67822568e+12]
DJCI,[2.36073855e+13]
DJP,[1.38450883e+13]
DSLV,[22.83317065]
DTO,[0.31857896]
DYY,[9.72884935e+13]
DZZ,[2.93193665e+12]
FTGC,[8.89859335e+13]
FUD,[2.50783136e+13]
FUE,[6.91608932e+12]
GCC,[2.18082414e+13]
GLD,[8.51533655e+11]
GLL,[1.02667974e+13]
GLTR,[2.24984758e+12]
GRU,[7.33370411e+13]
GSC,[2.1033531e+13]
GSG,[1.98962662e+13]
GSP,[2.31893e+13]
IAU,[3.25078597e+12]
KOLD,[0.50611618]
LD,[1.23876292]
NIB,[5.4503634e+13]
OLEM,[2.96217717e+13]
OLO,[2.64980955e+13]
PALL,[1.80163374]
PPLT,[4.82086548e+13]
RJA,[2.15626601e+13]
RJI,[1.53764372e+13]
RJN,[1.97944797e+13]
RJZ,[1.6180198e+13]
SCO,[0.64540927]
SGOL,[2.33301035e+12]
SIVR,[3.22617033e+12]
SLV,[3.53040361e+12]
SZO,[0.18648682]
TAGS,[7.97370092e+13]
UAG,[1.11895696e+13]
UBG,[1.87392151e+12]
UCI,[5.79728856e+13]
UCO,[3.09512312e+14]
UGA,[6.304826e+13]
UGL,[2.14573753e+12]
UGLD,[1.33362463]
UNG,[3.96647109]
UNL,[3.94497342e+13]
USCI,[2.17344089e+13]
USL,[2.19766153e+13]
USLV,[1.54561458]
USO,[1.29082672e+14]
USV,[3.05461644e+12]
ZSL,[9.91384397e+11]
