Name,Riskiness R
ARKK,[0.08710687]
ARKW,[0.0681388]
CIBR,[0.08965052]
CQQQ,[0.14980474]
EMQQ,[0.14900843]
FDN,[0.07420294]
FTEC,[0.06154422]
FXL,[0.07030375]
HACK,[0.13064928]
IEUS,[0.10365631]
IGM,[0.05983575]
IGN,[0.11246768]
IGV,[0.0643506]
IPAY,[0.06616754]
ISRA,[0.186159]
IXN,[0.06041723]
IYW,[0.06693603]
JHMT,[0.06403407]
KWEB,[0.17729151]
PNQI,[0.08917743]
PSCT,[0.08612174]
PSI,[0.08730448]
PSJ,[0.06078892]
PTF,[0.11892427]
PXQ,[0.08962754]
QQQ,[0.06717897]
QTEC,[0.06640854]
REW,[6.47551839e+12]
ROBO,[0.06959271]
ROM,[0.13497605]
RYT,[0.05731987]
SCID,[0.15920261]
SKYY,[0.05743386]
SMH,[0.07225575]
SOCL,[0.10215366]
SOXL,[0.23387699]
SOXS,[1.66271361e+13]
SOXX,[0.07737621]
SSG,[8.01568486e+12]
TDIV,[0.07045838]
TECL,[0.17647928]
TECS,[1.02498578e+13]
USD,[0.16571294]
VGT,[0.06110184]
XLK,[0.05648815]
XNTK,[0.06958188]
XSD,[0.10554518]
XSW,[0.06503578]
XT,[0.05776066]
