,Date,BDCL,BDCZ,BIZD,CHIX,DPST,DXJF,EUFN,FAS,FINU,FINZ,FNCL,FXO,IAI,IAK,IAT,IXG,IYF,IYG,JHMF,KBE,KBWB,KBWD,KBWP,KBWR,KCE,KIE,KRE,LMLP,PEX,PFI,PHDG,PSCF,PSP,QABA,RYF,SEF,SKF,UYG,VFH,VQT,WDRW,XLF
90,2012-09-01,9.024286,,,9.175431,,,13.838388,8.623649,11.960588000000001,246.559998,,13.673635999999998,19.92429,28.417406,22.561718,35.687431,52.154076,50.704937,,20.907158,25.379998999999998,14.139192999999999,25.155804,25.184347,27.665841999999998,12.569028,25.448692,,,19.039568,,25.788216000000002,5.891068,23.657239999999998,9.882899,60.18,150.715057,9.851564999999999,28.626109999999997,130.520004,,8.500222
91,2012-10-01,8.92285,,,10.01867,,,14.608972,8.967972,12.317404,239.039993,,13.907064000000002,20.182598000000002,29.472584,21.807245,36.694401,53.011168999999995,51.864585999999996,,21.152186999999998,25.5,13.927992000000001,26.333532,24.690443,28.281208000000003,13.047984,24.930629999999997,,,19.040937,,25.470207000000002,6.107275,23.334764,10.030603999999999,59.240002000000004,146.08625800000002,10.115117999999999,29.252772999999998,129.570007,,8.705262
92,2012-11-01,9.035999,,,10.527953,,,15.162831,8.812657000000002,12.256307000000001,232.80000299999998,,13.960935000000001,20.398745,29.259078999999996,21.381565,37.206421,52.885452,51.627125,,20.812319,24.969998999999998,13.525892,26.281506,24.263365,28.557032,13.098686,24.609409,,,19.031801,,25.453424,6.1513919999999995,22.961191,10.009459,59.299999,145.767029,10.01673,28.989078999999997,126.730003,,8.628613
93,2012-12-01,9.445573,,,11.404586,,,15.893276,9.854654,13.483158,210.080002,,14.068670000000001,21.281336,29.348035999999997,21.665352,38.964335999999996,54.510902,54.166022999999996,,21.313175,26.27,13.690546,25.778589,24.334547,29.401766,13.122544,24.957397,,,19.314905,21.708242000000002,25.914842999999998,6.3782879999999995,23.270975,10.277318,56.779999,133.835922,10.761001,29.973543,129.270004,,8.973539
94,2013-01-01,10.108863000000001,,,12.465658,,,17.173176,11.695421000000001,16.206034,169.759995,,15.412212,24.484126999999997,32.033684,23.121372,41.55444,58.295471,57.691437,,22.983894,27.639999,14.836198000000001,28.155753999999998,26.100958,33.331577,14.377895,26.831375,,,20.478575,22.213104,27.823132,6.9774259999999995,24.657723999999998,11.165455,53.52,118.752449,12.115278,32.041779,131.509995,,9.575194999999999
95,2013-02-01,10.698792,,12.47264,11.555631,,,16.217764000000003,12.13753,17.028451999999998,160.639999,,15.821631,25.198063,32.401672,23.371536,41.184032,59.081309999999995,58.379761,,23.452955,27.76,15.102626999999998,29.473343,26.593763,33.841128999999995,14.763473999999999,27.317089000000003,,23.147581,20.708153,22.490444,28.403139000000003,7.208723,25.126953,11.346517,52.599998,114.602493,12.428993,32.556015,132.419998,,9.690889
96,2013-03-01,10.8453,,12.521647,10.877402,,,15.723866000000001,13.576452,18.847073,143.83999599999999,,16.494889999999998,25.436037,34.098048999999996,24.238132,41.778408,61.294235,60.720096999999996,,24.291849,28.889999,15.704919,30.941257,27.830267,34.500031,15.628014000000002,28.594346999999996,,23.096304,21.589745,22.793782999999998,29.656966999999998,7.253698,26.359840000000002,11.829347,50.5,105.66413899999999,13.437005,33.788383,135.25,,10.032469
97,2013-04-01,10.837785,,12.717682,11.263734,,,17.003149,14.508338,20.056223000000003,131.03999299999998,,16.736105,25.225517,35.109947,23.994792999999998,43.871635,62.972214,61.582848,,23.905956,29.23,16.153418,31.488613,26.950371,34.481163,16.04178,28.015982,,23.654757,22.040119,22.986242,29.806355,7.62565,25.558191,12.166766,49.139998999999996,99.838249,14.055639000000001,34.697860999999996,136.869995,,10.337163
98,2013-05-01,10.492508,,12.365074,10.825891,,,17.310823000000003,16.552078,23.252883999999998,111.839996,,17.256258,27.623590000000004,36.577736,25.526943,43.811333000000005,65.807411,66.96386700000001,,25.662676,31.129998999999998,15.444235,31.178596000000002,28.298790000000004,36.774017,16.332233,29.613034999999996,,23.227367,22.814426,23.646719,30.199999,7.502447,27.014446000000003,12.681155,46.84,90.74028,15.320251,35.986263,139.600006,,10.967343
99,2013-06-01,10.476905,,12.334127,9.838597,,,15.893895,15.691687,21.909111,114.68,,17.146746,28.17277,36.694798,26.216862,41.761177,64.79289200000001,65.786469,,26.006781,31.540001,15.322632999999998,31.019160999999997,29.368540000000003,35.239571000000005,16.332233,30.569453999999997,,22.247211,22.593199,23.542437,30.371168,7.074477000000001,27.936127000000003,12.566847000000001,47.200001,91.817673,14.875884,35.462013,140.03999299999998,,10.751755000000001
100,2013-07-01,10.824056,,12.637379,10.061812,,,17.788317000000003,18.050983,25.076399,94.260002,,18.142811,29.672666999999997,38.658276,28.058279,44.971626,68.140373,70.319016,,28.410864,33.790001000000004,15.676689999999999,32.105583,32.24799,38.435192,17.179588,33.351490000000005,,24.23601,24.222801,24.111261,32.124565000000004,7.748786999999999,30.339832,13.213829999999998,44.900002,83.078827,16.359039000000003,37.48222,142.979996,,11.37231
101,2013-08-01,10.602407000000001,,12.403072,10.559751,,,17.427135,15.445154999999998,21.38286,112.900002,,17.474585,28.700094,37.158894000000004,26.771454,43.598511,64.75970500000001,66.702957,,27.183121000000003,32.0,15.095316,30.985623999999998,30.820364,36.640491,16.523619,31.828916999999997,,24.093544,23.249439000000002,23.448764999999998,30.676896999999997,7.541529,28.906090000000003,12.540239,47.259997999999996,91.41864,14.7394,35.569672,139.320007,,10.789541999999999
102,2013-09-01,11.352195,,12.879388,10.971838,,,18.699488,16.953924,23.29694,102.779999,,18.087887,29.957096000000003,38.748581,26.834446000000003,46.003643,66.595467,68.363396,,27.310446000000002,31.940001000000002,15.672409,32.452236,31.534164,37.937653000000005,17.237284,32.309265,,24.857151,24.037401000000003,23.4139,31.797119,7.675244,29.655338,12.941525,45.66,85.47303000000001,15.65603,36.472324,139.46000700000002,,11.050399
103,2013-10-01,11.26708,,12.873121000000001,11.358171,,,19.930796,18.738808,26.155819,87.660004,22.422062,18.957012,31.38588,40.591969,27.962941999999998,47.945240000000005,69.254234,70.89250899999999,,28.514402,33.0,15.934381,34.038376,33.5984,40.532761,18.226460999999997,34.01379,,25.65867,25.216870999999998,23.775826000000002,33.310234,8.488078999999999,31.229488,13.587054,43.939999,78.968788,16.769251,38.001717,141.399994,,11.471885
104,2013-11-01,12.875589999999999,,13.739289999999999,12.139421,,,20.103182,20.745567,28.784623999999997,85.0,23.256876000000002,19.663879,34.43153,42.648742999999996,29.309137,49.012249,71.743561,75.434311,,29.8018,34.91,16.249679999999998,35.089554,35.699428999999995,42.969543,19.00355,36.371185,,26.188829000000002,27.113714,24.36084,34.599049,8.656436,33.446262,13.982967000000002,42.32,73.142891,17.969101000000002,39.429802,144.899994,,11.979389
105,2013-12-01,12.543073,,13.363479000000002,11.469778999999999,,,20.620331,22.261734,30.380505,85.0,23.619839000000002,19.957645,35.5541,42.920567,29.869303000000002,49.143433,73.093094,77.46006,,30.285706,35.52,16.226894,34.893570000000004,35.907734000000005,44.719035999999996,19.226007,36.962803,,25.652966,27.206697,24.35211,34.348206,8.488078999999999,33.594669,14.274506,41.220001,69.51168100000001,18.789217,39.89687,146.119995,,12.191317999999999
106,2014-01-01,11.958012,,13.513001000000001,10.163913,,,19.956238,19.885174,27.739904,82.0,22.976763000000002,19.163044,34.279369,39.847443,29.4014,47.159092,70.856995,74.787476,,29.235405,34.52,16.225065,32.590472999999996,34.120159,42.385567,18.002861,34.95702,,26.957352,25.720034,23.825434,33.084343,8.578606,32.196976,13.835639000000002,42.48,73.98086500000001,17.520155,38.921989,141.300003,,11.81332
107,2014-02-01,12.807424000000001,,13.739730999999999,10.155285000000001,,,21.169458,21.822906,30.067905,74.800003,23.751467,19.863903,35.481506,41.183871999999994,30.419323,48.968151,73.39544699999999,76.858192,,30.234049,35.470001,16.695667,33.274879,35.405479,43.389621999999996,18.642319,36.455826,,27.19149,26.503671999999998,24.69021,33.846096,9.147559,33.276737,14.337765,41.060001,68.753517,18.667292,40.241993,146.41000400000001,,12.172319
108,2014-03-01,12.27469,,13.4547,10.44864,,,21.004395000000002,23.336609,32.190063,68.339996,24.243626000000003,20.131335999999997,35.694195,41.747532,31.782597999999997,49.885918,74.92585799999999,78.826797,,31.186878000000004,37.130001,16.636692,33.833202,36.572289000000005,43.945431,19.037014000000003,37.817547,,26.926546000000002,26.8675,24.822577,34.244293,8.97761,34.300632,14.662888,40.02,65.281929,19.520456,41.164188,147.470001,,12.531319
109,2014-04-01,11.209225,,12.878161,10.008607000000001,,19.295801,21.334524,22.113813,30.430689,72.059998,23.924785999999997,19.91296,34.696327000000004,42.233067,30.059229,49.930042,73.877647,75.59684,,29.462511,35.130001,16.560022,34.750839,33.715919,42.513915999999995,19.060434,35.274837,,27.197360999999997,25.862526000000003,24.349596,33.207161,8.868222,32.085854,14.553111999999999,40.580002,67.11747700000001,18.880110000000002,40.577442,144.619995,,12.374305999999999
110,2014-05-01,11.645517,,13.092482,10.664344,,20.303259,21.425304,23.072819,31.574296999999998,66.699997,24.245495000000002,20.116432,34.093643,42.534531,30.332572999999996,50.680138,74.990211,76.657799,,29.343041999999997,35.48,16.804037,35.240173,33.432899,42.261711,19.287782999999997,35.091545,,27.483059,25.965301999999998,24.791829999999997,33.372276,8.965427,31.833958000000003,14.836192,39.959998999999996,64.842987,19.408113,41.139374,146.83999599999999,,12.560255999999999
111,2014-06-01,13.016646000000001,,13.876189000000002,10.767878999999999,,21.549324,20.360643,24.643219000000002,33.660263,64.519997,24.813606,20.588131,34.918861,43.667328000000005,31.580865999999997,50.494820000000004,76.442924,78.574928,,30.712321999999997,36.599998,17.384542,35.54826,35.505337,44.342369,19.71483,36.951977,,28.073088000000002,27.292061,25.092554,34.476002,9.219659,33.466698,15.133788000000001,38.959998999999996,61.810329,20.272116,42.036674,149.309998,,12.813825999999999
112,2014-07-01,11.532015,,13.171515,12.044842,,21.151644,20.238323,23.558483,32.664234,60.740002000000004,24.521681,20.119757,35.360683,42.007915000000004,30.318752000000003,50.839535,75.492088,77.90780600000001,,29.483543,36.09,17.138432,34.108356,33.890045,43.084747,18.849503,35.36615,13.787749,27.732727,26.133991,25.183571,33.508568,8.791316,32.00124,14.931294,39.48,63.566078000000005,19.62668,41.503593,149.550003,,12.689188
113,2014-08-01,12.608512,,13.762397,11.492641,,20.753961999999998,20.559164000000003,26.312234999999998,35.972443,60.16,25.43228,21.002203,36.495056,44.436909,30.739594,51.967121,78.491478,80.18576800000001,,30.101633000000003,36.779999,17.644171,36.213359999999994,34.486216999999996,44.712292,20.014877,35.844688,14.066896,27.450056,27.455216999999998,25.547005,34.374474,8.888663000000001,32.675545,15.503471,37.959998999999996,58.657963,21.167599,43.125107,151.520004,,13.227106
114,2014-09-01,11.361775999999999,,13.119794,10.949069999999999,,21.715023000000002,19.917482,25.385281,34.669807,58.900002,24.999979,20.296244,36.504349,43.190331,30.318752000000003,50.338390000000004,77.26403,80.39115100000001,,29.437418,36.779999,16.859045000000002,35.5937,33.64241,43.401210999999996,19.410612,34.841595,12.320848,25.741491,26.686844,25.493822,32.756351,8.312061,31.739012,15.135381,38.200001,59.815163,20.634207,42.296127,150.940002,,13.119522
115,2014-10-01,11.037155,,12.985918,11.604808,,23.115192,19.613526999999998,28.045345,38.33194,53.52,26.066772,21.133415,37.46257,44.808636,31.144594,51.40332,80.647186,83.012764,,30.619217,37.119999,17.678198000000002,37.714985,35.984638000000004,44.401379,20.292269,37.03764,12.114379,26.007479,28.248496999999997,26.197006,36.035461,8.399006,34.150452,15.849484,36.759997999999996,54.827236,22.264238,44.144141999999995,155.050003,,13.567892
116,2014-11-01,11.592794999999999,,13.287336999999999,12.519387,,23.140047,19.892153,30.197559000000002,41.300957000000004,47.66,26.54744,21.599520000000002,37.947155,45.590561,31.392727,51.976067,82.53690300000001,84.642128,,30.702574,37.52,17.873178,38.656040000000004,35.763538,44.900375,20.564562,36.640293,13.127391000000001,26.476645,28.774399,26.685421,36.19355,8.618439,33.483406,16.164057,35.82,52.223541,23.329254000000002,45.01403,158.190002,,17.080393
117,2014-12-01,10.526849,,12.261553999999999,13.528876,,19.817755,18.5919,31.346394,43.336025,44.700001,26.92642,21.692745000000002,39.745731,46.00452,32.118728999999995,50.526321,83.55589300000001,85.99054,,31.073038,38.209998999999996,17.557077,38.8479,36.841423,46.143326,20.635733,37.610584,12.655249000000001,25.373453,28.877701000000002,24.713985,36.623898,8.308204,34.526249,16.376213,35.080002,50.06876,23.916298,45.517647,153.71000700000002,,17.479731
118,2015-01-01,9.824402000000001,,12.400472,13.127899,,21.605453,18.230812,26.319632000000002,36.239513,47.759997999999996,25.534405,20.968309,36.084152,42.536716,29.541497999999997,48.280819,79.21418,78.43318199999999,,28.230825,34.27,17.166107,38.731426,33.753586,42.397381,19.58182,34.221115000000005,13.582410999999999,25.826225,28.9389,25.465782,35.535259,8.459133,31.263144,15.633585,37.060001,54.178814,21.347561,43.286644,150.850006,,16.490067
119,2015-02-01,11.447745,,13.079661,13.947301999999999,,24.899767,19.46435,30.656107000000002,41.792858,43.959998999999996,26.834339,21.998928,39.481071,45.586269,32.0187,51.550728,83.370644,84.93561600000001,,30.799801000000002,37.200001,17.938932,39.964085,36.687069,45.641201,20.772564000000003,37.341419,14.529063,27.023645000000002,29.684310999999997,26.108009,36.618271,9.001386,33.583118,16.386786999999998,35.099998,49.998928,23.60322,45.480472999999996,154.66000400000001,,13.945475
120,2015-03-01,11.411763,,13.093666,14.017037,,24.787146,19.540913,30.130999,41.28577,44.240002000000004,26.704341999999997,22.130095999999998,40.08934,45.734127,32.231293,51.469425,82.80342900000001,84.089928,,31.190728999999997,37.080002,18.039108,40.612843,37.179077,45.841652,20.912832,37.917187,13.787129,26.683391999999998,30.165521999999996,25.046934,37.008873,8.753497,34.516762,16.372095,35.16,49.829342,70.97364,45.425175,148.580002,,13.808026000000002
121,2015-04-01,11.314094,,12.995637,16.68446,,26.495306,20.195965,29.980614000000003,40.479622,43.419998,26.723909000000003,22.059696,39.834862,45.451763,32.332176000000004,53.03211999999999,82.825829,85.775269,,31.673455999999998,37.91,18.080072,39.856281,38.172714,46.306098999999996,20.91066,38.32185,15.194606,27.105499,29.024442999999998,24.912916,36.374953999999995,9.388249,34.680084,16.33062,35.200001,50.088710999999996,70.891266,45.346848,147.679993,,17.075605
122,2015-05-01,11.448067,,13.072285,16.222456,,28.212856,20.332079,31.555943,42.937862,43.32,27.181284,22.453791,40.988262,46.212547,33.147884000000005,53.294075,84.412552,88.065269,,32.588814,38.93,18.13459,40.180775,38.57346,46.443497,21.214031,39.281998,15.839457999999999,27.637882,29.326883000000002,24.866260999999998,36.749226,9.640494,35.541641,16.545301000000002,34.459998999999996,48.093544,24.063343,46.103854999999996,147.559998,,14.153242
123,2015-06-01,10.860987,,12.751534,15.638411999999999,,27.921906,19.430321,30.836075,42.223545,40.419998,27.050603999999996,22.266129,41.110168,46.880547,33.935795,51.74041,83.759178,88.592995,,33.868462,39.75,17.474867,40.978096,40.940609,46.498466,21.292215,41.164989,14.466645999999999,26.954328999999998,28.82597,24.129139000000002,37.684878999999995,9.136003,37.643456,16.282501,34.48,48.263134,23.773659,45.854591,143.550003,,17.613867000000003
124,2015-07-01,9.649465,,12.124291,13.677073000000002,,28.787342,20.523301999999997,34.090282,46.709831,18.809998999999998,27.923292,22.999664000000003,41.249756,49.480877,34.470211,53.267185,86.926147,91.023125,,33.875645,40.34,17.4856,44.172035,40.528858,46.50349,22.498659,40.829235,14.007693,27.720675,30.180401,23.909542000000002,38.519356,9.578347,37.683471999999995,16.815865,33.380001,47.325401,71.356934,47.397331,141.899994,,17.950981
125,2015-08-01,10.173162,,12.482083,11.811622,31.234811999999998,25.844679,19.2248,27.276169,37.480278000000006,22.059998999999998,26.085491,21.550421,38.055015999999995,46.437759,32.065956,49.669041,81.187874,84.660583,,31.550386,37.599998,16.701805,42.105831,38.084755,41.392719,21.478848,38.442394,11.327719,27.115009000000004,28.114027,23.235771,35.82925,8.98276,35.412575,15.661798999999998,35.459998999999996,50.627410999999995,61.882656000000004,44.679646000000005,137.360001,46.16,15.900253
126,2015-09-01,8.704699,,11.440696,11.829056,30.715214000000003,24.331038,17.891438,24.761557,33.526165,47.259997999999996,25.27911,21.126942,36.213337,45.227959000000006,31.43228,47.087165999999996,78.735291,80.81280500000001,23.699759,31.165974,35.959998999999996,16.186306,42.478119,38.112846000000005,38.197327,21.187023,38.564071999999996,9.317122,25.211502,27.952888,22.496494000000002,36.097374,8.566664999999999,36.353237,15.345362,36.18,50.637383,66.465126,42.935867,133.350006,46.209998999999996,16.128115
127,2015-10-01,8.911287,15.173656,11.681017,12.909971,34.770832,25.725277,18.728056,29.840086,40.783596,38.099998,26.985451,22.455885000000002,38.710014,48.929092,32.457553999999995,49.897923,84.015968,86.151108,25.165429999999997,32.475346,37.450001,16.81748,44.966457,39.670547,41.183514,22.420036,40.268002,10.438861,27.245434000000003,29.484037,23.369782999999998,38.110397,8.958283,37.490757,16.444334,33.919998,46.148254,70.21067,45.760246,138.399994,192.399994,17.250126
128,2015-11-01,10.736238,15.748531,12.883801,12.622308,40.487389,25.535368,18.318462,31.122047,42.129566,34.599998,27.542723,22.739296,40.755318,49.611526,34.282063,50.026104,85.585762,88.787033,25.835995,34.254944,39.18,16.678482000000002,45.330143,42.450480999999996,43.191792,22.804470000000002,42.919312,9.568666,27.760653,30.046274,23.454252,39.114956,8.941967,40.121689,16.695823999999998,33.139998999999996,44.242867,24.220144,46.730888,138.600006,157.949997,14.292429
129,2015-12-01,9.344503,15.332504,11.730804,11.93366,32.217040999999995,24.453259,17.708426,28.666601,39.575661,37.560001,26.730423,21.8985,39.134163,47.816646999999996,32.710175,48.515434,83.075989,85.316711,25.242064000000003,31.844481,37.59,15.775601000000002,44.817249,38.609276,40.350586,21.900106,39.412437,8.231728,24.899847,29.245805999999998,23.163307,36.576653,8.582983,37.157127,16.215366,33.740002000000004,45.749221999999996,22.916183,45.218928999999996,137.940002,35.939999,13.867613
130,2016-01-01,7.812425999999999,13.815141,11.285666,10.670734,21.098232,22.113401,15.839742999999999,21.684851000000002,28.170021000000002,48.16,24.484146,20.257778,34.348045,44.916031,29.310323999999998,44.178779999999996,76.722153,76.054321,21.782503,27.976196,32.810001,14.217692000000001,43.276798,35.062359,34.180744,20.799034,34.658561999999996,6.443636,25.271261,27.166025,22.651169,34.218018,7.882532,34.089275,14.904394,36.779999,53.729896999999994,19.183626,41.688365999999995,133.509995,245.024994,12.73725
131,2016-02-01,8.586718,14.144004,11.522053,10.257852999999999,21.559879000000002,17.81881,14.855799,19.899967,26.450474,50.080002,23.879366,20.048545999999998,33.523243,44.032932,28.087491999999997,42.324085,74.765335,72.85524000000001,21.936239,26.802637,31.07,14.696639000000001,43.436569,34.286564,33.556393,20.621538,33.155373,7.080901,24.784708,27.156458,22.745741,34.526691,7.751428,33.018005,14.605929000000001,37.400002,55.515575,18.224928,40.625694,134.509995,48.397999,12.3678
132,2016-03-01,9.940894,15.653623000000001,12.574365,11.441449,25.537897,18.602381,15.73432,24.426273000000002,31.964890999999998,40.240002000000004,25.485810999999998,21.503679,35.485718,46.879523999999996,29.902931,45.634716,79.97406,77.25395999999999,23.502426,28.7428,33.060001,15.949160000000001,46.171314,36.926167,36.286758,21.94644,35.585052000000005,8.234252,27.062662,28.956035999999997,23.653681,37.195869,8.447908,35.141411,15.743120000000001,34.66,47.634655,20.848391,43.597404,140.16000400000001,37.169998,13.194668
133,2016-04-01,9.903962,15.723301000000001,12.52861,11.248771000000001,30.310534999999998,17.310236,16.551348,26.349215,34.094570000000004,35.799999,26.399845000000003,22.068995,35.960114000000004,47.560417,32.104084,47.164837,82.527946,81.60118100000001,24.261497,30.838909,35.599998,16.401976,44.844444,39.253273,37.383041,22.215015,38.319503999999995,7.9687220000000005,27.692364,28.190258,23.543913,38.072205,8.607303,37.177288,16.139816,33.700001,44.871346,22.030846,44.96476,138.869995,31.610001,13.761747
134,2016-05-01,10.202025,15.998554,12.715123,11.120319,31.799590999999996,18.845367,16.454708,27.986178999999996,36.550369,33.459998999999996,27.085064000000003,22.821452999999998,37.687954,49.572006,33.048874,47.619240000000005,84.399055,83.599632,25.038829999999997,31.779754999999998,36.599998,16.417025,46.662715999999996,40.333645000000004,38.734566,23.245901,39.554096,7.711277000000001,28.269910999999997,29.176199,23.581842,39.186871000000004,8.731565,38.252663,16.646072,32.84,42.536999,22.962734,46.10585,138.970001,27.879998999999998,14.021514000000002
135,2016-06-01,10.786652,16.220205,13.027919,11.413924,24.850338,15.564143,13.784002,25.106697,32.039013,35.439999,26.180964000000003,22.021373999999998,34.442287,47.815411,30.649094,44.327156,81.625656,77.07839200000001,23.377518,28.966717,33.380001,16.465515,47.096092,38.125523,33.938499,22.625458,36.46764,6.825444999999999,26.670559,29.817539,22.358658,38.446804,8.342207,36.495575,16.086924,33.700001,44.562092,21.501587,44.662991,132.440002,31.200001,13.496078
136,2016-07-01,11.307030000000001,16.220205,13.411093,11.826808,28.828358,17.729479,14.850624,27.976315999999997,35.908012,31.620001000000002,27.250715000000003,23.031137,37.575623,48.703671,31.916453999999998,47.027008,85.109451,81.648537,24.575407000000002,30.393482000000002,35.060001,17.347118,47.275795,39.599392,37.042190999999995,22.965248000000003,38.280365,8.211246000000001,28.459630999999998,30.731865000000003,22.789165,40.662651000000004,8.87085,37.863979,16.879797,32.32,41.090503999999996,23.144001,46.686840000000004,134.58999599999999,26.295,14.054569
137,2016-08-01,12.829659,16.586916,14.443404000000001,12.725974,34.014515,18.848932,15.780495000000002,30.490932,38.719578000000006,28.42,28.146053000000002,23.614569,40.029545,50.610088,34.025215,48.867317,87.856133,86.57222,25.581249,32.608779999999996,37.529999,17.907068,48.393063,42.334,38.902794,23.920399,41.067875,8.389719,28.917447999999997,29.981369,22.798693,42.077164,9.037125999999999,40.428089,17.243779999999997,31.280001000000002,38.397026000000004,24.659189,48.19532,133.889999,21.98,14.595359
138,2016-09-01,12.561678,16.586916,14.267069000000001,13.276485000000001,33.288654,18.207878,15.64375,28.745490999999998,36.441666,30.18,27.365016999999998,23.241552,39.876179,50.154827000000004,33.407779999999995,48.206699,85.834259,84.230354,25.397489999999998,31.873534999999997,36.48,17.819879999999998,47.739746000000004,41.524094,38.260555,23.671232,40.351902,7.865397,28.684786,29.558011999999998,22.751054999999997,41.360718,9.020499000000001,39.791878000000004,16.961569,31.82,39.753738,23.628473,46.829151,134.479996,21.780001000000002,14.118929999999999
139,2016-10-01,11.623738000000001,16.586916,13.810204,12.680099,34.305252,19.62298,16.181618,28.952578000000003,39.114876,28.200001,27.880533000000003,23.11842,39.860786,50.551567,35.073505,49.386379,86.443596,86.780464,25.690538,33.251965000000006,38.41,17.512253,47.951332,42.3363,37.295691999999995,23.826786,41.99556,7.636639,28.470284999999997,28.482563,22.401457,40.255024,8.970796,40.153503,30.113331,31.700001,39.374657,23.752914,47.983776,131.779999,21.25,18.883085
140,2016-11-01,12.928647999999999,17.145187,14.612135999999998,13.001231,56.805126,22.389086,16.382179,36.496418,56.503105000000005,18.5,31.731379999999998,25.201760999999998,46.688576,55.038897999999996,41.110126,53.076439,94.065331,98.700378,28.8512,39.46693,45.110001000000004,18.926781,50.700924,50.782494,42.519184,25.882368,50.262325,8.428984,29.172501,29.100703999999997,22.851015,46.008377,9.25034,47.87273,34.312515000000005,29.059998999999998,33.049976,28.036974,54.625935,134.570007,12.2,21.532841
141,2016-12-01,13.737557,18.633089000000002,14.726610999999998,11.753406,66.79143499999999,22.953595999999997,17.284706,40.332446999999995,62.338715,16.26,32.960983,25.950617,49.131187,56.525154,43.345203000000005,54.529812,97.14850600000001,102.31102,29.614286,41.692039,47.27,18.995815,52.91772099999999,53.540436,42.623653000000004,26.600697999999998,53.29283100000001,8.426594,29.77549,30.114832,22.946671,49.083607,9.411287,51.074554,35.309582,27.92,30.526083,30.108960999999997,56.639568000000004,136.619995,9.905,22.240714999999998
142,2017-01-01,13.55625,18.584291,15.175823000000001,12.545532000000001,65.229691,23.091175,18.043022,40.924118,62.801781000000005,16.129998999999998,33.126915000000004,26.291449,49.784389000000004,56.845749,43.795975,56.184761,98.163391,103.43679,30.052763,41.838699,47.07,19.502192,53.30018199999999,53.248875,43.913532000000004,26.872469,53.330996999999996,9.756195,30.442553999999998,30.042753,23.46769,48.383461,9.868577,50.178349,35.501324,27.719998999999998,30.117072999999998,30.437872,56.976397999999996,138.029999,9.392,22.39913
143,2017-02-01,15.208948999999999,19.856766,15.918344,13.378779999999999,72.036507,23.531921,17.566517,47.126831,72.932693,13.74,34.733532000000004,27.478619000000002,50.3442,58.855801,45.550499,57.676811,102.862587,108.92712399999999,31.589940999999996,43.466412,49.619999,20.134628,55.521427,54.539875,45.595531,28.162243,55.314064,10.595703,30.527308,31.079725,24.386657999999997,49.829147,9.928436999999999,51.264965000000004,37.246193,26.459999,27.363740999999997,33.412037,59.737038,142.350006,8.392,23.581066
144,2017-03-01,15.664784,20.109718,16.076864,13.566026999999998,61.389179000000006,22.592945,18.620323000000003,43.783875,66.41925,14.58,33.614632,26.735428000000002,49.475533,58.023064,42.952273999999996,57.876392,100.195229,105.457008,30.801893,41.39566,47.509997999999996,20.375288,54.80986,51.77483,44.668514,27.710822999999998,52.570499,10.223367999999999,31.020429999999998,30.257978,24.357641,48.139389,9.996849000000001,49.111140999999996,36.143669,27.02,28.530915999999998,31.764809000000003,57.96371800000001,142.979996,9.16,22.802713
145,2017-04-01,15.447719000000001,19.603813,15.985089000000002,13.640925,58.30798299999999,22.707922,19.500025,43.488037,63.4874,14.9,33.556602000000005,26.910662,49.199558,58.265862,42.710434,58.13298399999999,100.285889,105.042229,30.529484000000004,41.149746,47.080002,20.87324,54.974365,51.22826,45.127311999999996,27.955601,52.190876,11.041241000000001,32.667,30.003626,24.376989000000002,48.505497,10.605494,48.992199,36.191746,27.08,28.570818,31.553340999999996,57.71226899999999,142.720001,9.4,22.691113
146,2017-05-01,14.274849,19.186193,15.292688,14.352464000000001,51.06572,22.391735,20.068165,42.758305,60.748566000000004,15.46,33.009487,26.678248999999997,48.336239,58.727066,41.614554999999996,58.142487,99.53208199999999,103.248711,30.364088,39.711147,45.950001,20.189156,55.14764,48.893997,44.309437,27.978243,50.047234,10.848575,33.494888,28.937307,24.802618,46.224327,10.881859,46.599018,36.056843,27.280001000000002,28.999778999999997,31.052914,56.780190000000005,143.66000400000001,52.75,22.421097
147,2017-06-01,14.800211,19.358013,15.598542000000002,14.417998999999998,60.942429000000004,23.493595000000003,20.104817999999998,48.704628,72.96946700000001,12.73,34.881209999999996,27.685343,51.692516,60.16834300000001,43.787085999999995,60.024181000000006,103.909988,109.908974,31.930453999999997,42.0187,49.34,20.937984,55.946606,51.835941,47.340374,28.486116,53.059917000000006,11.32467,32.628307,30.835155,24.493067,48.533665,10.769587,49.235413,38.061081,25.92,26.266396999999998,33.996624,60.104939,144.800003,41.703998999999996,23.790470000000003
148,2017-07-01,14.252332000000001,18.986025,15.377647,15.653829,58.689671,23.163639,21.823083999999998,51.554520000000004,76.687416,12.15,35.598572,28.581425,53.38809200000001,62.34158299999999,44.181168,62.975163,106.22525800000001,112.030693,32.783283000000004,41.991726,49.560001,21.153111,57.8866,51.065876,49.324409,29.691549,52.795421999999995,12.066400999999999,34.700348,31.656909999999996,25.197149,49.49118,11.414173,49.033249,39.038162,25.459999,25.368572,35.23584,61.32529399999999,147.100006,43.419998,24.288033
