ACWI,ACWV,ACWX,CGW,CWI,DBEF,DIM,DLS,DOL,DTH,DWM,DWX,EFA,EFAV,EFG,EFV,EWS,EZU,FDT,FGD,FNDC,FNDF,GDX,GDXJ,GII,GNR,GUNR,GWX,IDLV,IDOG,IDV,IEFA,IGF,IOO,IQDF,IXC,IXG,IXJ,IXP,IXUS,JNUG,JXI,KXI,LIT,MOO,MXI,NFRA,NUGT,PDN,PICK,PID,PPH,PSP,PXF,ROBO,RXI,SCHC,SCHF,SCZ,SDIV,SIL,SMH,SPDW,TAN,TLTD,URA,URTH,VEA,VEU,VSS,VT,VXUS,WDIV,WOOD
-0.0010492770826558816,-0.002539582470080762,-0.0023870806025476565,0.008394212560621596,0.000567968790221736,0.0062066628704941776,0.0021940732839300864,-0.0029850643710081586,-0.002522700876408916,-0.0034013111562524487,-0.004253795350697335,-0.0061454682263438675,0.0,-0.0021261345471976513,-0.0039396194883672105,0.002984937611093002,-0.018547053677459596,0.0012155477998861193,0.00019363924692227487,-0.004457571688254904,0.0007230903529715487,0.0028663011000600123,0.05997267383001228,0.11865451964506385,-0.0051395888617381215,0.008286027453524887,0.013876584041375876,-0.0005901851083616281,-0.0057654892687778354,0.0027446130472333604,-0.005028980574640926,-0.00016523886413513677,0.0005172596871213289,0.002610048056421732,-0.005202663883139907,-0.006804161662534231,-0.0033657721526003746,0.003301757606707195,0.004296261936701899,-0.0014003763799973466,0.3734672668942797,-0.00181615698452662,-0.005198487071570174,0.011512020787586669,0.0012986904011560243,0.01790410394175841,-0.002143885726353071,0.17900213583412886,-0.00035858524833438205,0.034336806726434445,0.0005527548270017878,0.012979955330987782,-0.004938062580129979,0.0018165450590077559,0.0025501210738006056,-0.008847570973194411,0.0015576247286862375,-0.0009599341343106601,-0.0025142067119890968,-0.011478824269664692,0.07149071371107002,0.007384519818924911,0.00034298006954432136,0.03621934006158289,0.0033369446195478853,0.0607071703386185,0.0012897049143078085,-0.0002409508217229729,-0.0019914711068677146,-0.002600716219536583,-0.002538711323044044,-0.0011562621170996838,-0.003099510618983944,0.009971147796254215
-0.02853131414463385,-0.019414541948006448,-0.03132487227230539,-0.031849435063819445,-0.028936367176188645,-0.03737290560036826,-0.025597744562114867,-0.02300663023060461,-0.025097407106450517,-0.023464262249272824,-0.027488734794896996,-0.029637753801863988,-0.029336850633277355,-0.011635369495134345,-0.02881785341539136,-0.028886492320201573,-0.03543314470982842,-0.029868844949609133,-0.03518968839073993,-0.02388068357818701,-0.02781791051517235,-0.028224248226186112,0.01457366494090449,-0.008748178759807339,-0.011455586976983385,-0.035678397900436205,-0.03377973821671207,-0.029229257442168206,-0.017396922229148192,-0.021211040222133788,-0.028464921451984936,-0.028434495917244118,-0.012664677330307787,-0.030326577003559577,-0.025027732514858257,-0.02149783527709506,-0.037504435255422346,-0.02065347952587784,-0.02684751784547914,-0.029798413423475282,-0.031655805853632216,-0.00659564332234419,-0.013539108075403093,-0.04097124305196389,-0.03761354714222756,-0.04114903244842927,-0.013845965045330321,0.041205942587557366,-0.027628102221459457,-0.0561796458356942,-0.021547000273014403,-0.02941702191963201,-0.017369883708981185,-0.030825164366689493,-0.0297965776273262,-0.02822681187218147,-0.03297035914690559,-0.028827663915371705,-0.030250233568717907,-0.015914710580701284,0.0073230883543831905,-0.016079454074765586,-0.0274254830643616,-0.10318408223042554,-0.025973952225560155,0.012578690204224266,-0.025189567991336592,-0.029915793004728162,-0.030932139046796005,-0.01979735894198264,-0.02969131839651085,-0.02971230347436561,-0.017409949665659532,-0.027529715723748276
-0.009909909130356349,-0.008438732137098828,-0.015495280083682481,-0.0018691010609484023,-0.01606778997112851,-0.012815802277364546,-0.015900499102846244,-0.006935596058807768,-0.01696259968932761,-0.012887612571642944,-0.016424711102070867,-0.010986291500152356,-0.019121000416269632,-0.01442551484088381,-0.020509020412240682,-0.018929249216800483,-0.0024490521014132413,-0.01702127345324669,-0.013827658635988095,-0.006116242779600532,-0.011148282804134813,-0.018749990934876382,-0.00802714151916457,-0.02399317243653571,0.004998764454924192,-0.015797170539077064,-0.01054860674766398,-0.009124223410642576,-0.019344314731179143,-0.024117524691816317,-0.013143587566473887,-0.016334858828835598,0.006020620972705817,-0.014362413433499656,-0.014559614038605588,-0.021245511801886618,-0.013111658374531321,0.00034750060356508565,-0.013187963032218936,-0.010478761637079635,-0.09471921903477423,0.009386581923598342,-0.023838075847336437,-0.021360800056897496,-0.02348852537599613,0.0005050073967600416,-0.0016943622138074431,-0.029747836483790733,-0.008487216325344984,0.009740083201808305,-0.012422491864345709,0.006507896626809047,-0.022727220945561268,-0.016604178910611632,-0.01685381208200188,-0.014150894378565275,-0.00804116681134108,-0.00923481997601765,-0.008798338703050095,-0.006555995245604728,-0.027463634529854185,-0.010574471251200488,-0.019386711760821344,0.049919869420399735,-0.017235862476745717,-0.018633593886068358,-0.010718138765593074,-0.017408505796525392,-0.01585634504252384,-0.01211816586841996,-0.007518678167844825,-0.014715069142992704,-0.008384796488265563,-0.0033190583028057104
0.015286528017144384,0.002946016201024998,0.020757493660382056,0.02434451079410773,0.019299297337939662,0.008400351634110834,0.02019671666461176,0.014292857461133375,0.0229394138603022,0.02190739675026913,0.0262134769970169,0.020439809719737724,0.023738366402721072,0.011608380428011657,0.02197784558544065,0.01947830372169591,0.013911824634606546,0.0308124610691638,0.019914755806045428,0.0142309757181024,0.015031998870790762,0.024353664443974188,0.01831350798854581,0.08363928518622353,0.010852360106278951,0.01921867743251081,0.01736214436761889,0.007980524084825573,0.02306929772129337,0.029369787052476875,0.025249776509536314,0.01989275933383596,0.014572228572473969,0.014299181691439553,0.019051301910117332,0.008139743177569372,0.01721564104754171,0.01169927477379865,-0.003225662216059793,0.01186776044355503,0.2578704474717961,0.010433157301726514,0.015293454014497916,0.00242522209723564,0.020899066474254952,0.020016806407239667,0.008244359461938541,0.04598969840513275,0.019352279888236287,0.016077248158383857,0.0091479625335468,0.015333494339970341,0.014642472215182572,0.02164081361776972,-0.0030476491356205573,0.020145954991566888,0.01945526516902267,0.014314199149837269,0.016139023348485302,0.011878731316912836,0.055647847232673464,0.006801079738608251,0.02012948712775148,0.009916123282350002,0.015387053667102418,-0.0018986878731757789,0.011428103405481027,0.022526093947681368,0.02155240875584476,0.026029643464144644,0.01409441795675372,0.021392630267958044,0.014677624922568853,0.009402496603195394
0.02240547482613113,0.021050931548358992,0.023687076298507168,0.02559407757634489,0.024468490507402584,0.017796251292988445,0.02237886650323588,0.02273797198645561,0.026989677926105786,0.03053283169272923,0.02705760906285837,0.032440614275516505,0.02103799561229791,0.019956780023542,0.01845415030270567,0.025234332092114245,0.016949177484537312,0.027420767533917118,0.020920572563810445,0.0273035926402267,0.016660491158312567,0.02194573292234718,0.10204933682797253,0.14837044207628192,0.0290762975467702,0.030667300859278795,0.034430987958541014,0.021315307916211862,0.024182934642753482,0.021920469294133438,0.024628030832605927,0.022388105006463842,0.025647417637180384,0.021885128521439118,0.025181320633288453,0.028627584102181282,0.020603254059966297,0.03308916591442244,0.011712060842646428,0.026163826598379063,0.4688993640001116,0.030751860119840744,0.01652075081632049,0.033064557386930794,-0.00038631420316987785,0.03463059096627587,0.019961575200620755,0.31614761558832744,0.01569910646105591,0.045358608129717023,0.022096500893526844,0.03093151635819246,0.02801342981069646,0.017458283694180378,0.027512381938643176,0.01974832212967048,0.02894383892753988,0.021004344012816527,0.01905885785505541,0.03505279351387814,0.1431943300893789,0.04197825244573136,0.02184625133124054,0.04506537388032363,0.024930931375549702,0.02092581680477873,0.023477499518601647,0.020544532534713382,0.020278562454028502,0.022453355369601632,0.023106230570751837,0.021537494058272898,0.026886788243389702,0.02949744787726515
0.0029803589306563,0.007990980920071682,0.0045841083003040845,0.006417140264765927,0.004264928114400325,0.010788635314445929,0.005556702119607257,0.006576062054592557,0.0075361151250469185,0.009035583384319734,0.007553660783883648,-0.00042177165358039785,0.0072192676236717875,0.013533285843984772,0.005992344735442638,0.010372636248360066,0.008730073558788841,0.002644927963275605,0.009172312732942918,0.005168005577035725,0.004734119163349068,0.010021484666935084,0.0068311706344241505,-0.025658553288943484,0.0065203964974862895,0.009448978661761004,0.00694652172571662,0.0035778047824934493,0.0025527971430327925,0.0027238463585653227,0.006074755101424992,0.00796287493356347,0.0035009276853603427,0.003941609200751014,0.008187492807121163,0.007611675288526514,-0.003064115019235261,0.01185847416973785,0.012338188324494471,0.004044336041887489,-0.09621643817510772,0.009364170990960942,0.0007170000138289156,-0.0023420056050928273,0.00811443576134417,0.004144048295939789,0.004716085825821332,0.014913533945321841,0.003594744221166933,0.0020180943257194226,0.008314706675178248,0.0326509088044529,0.002477633961264798,0.009379932003555308,0.0055783796622290655,-0.002299681532757123,0.006182524728877114,0.0064286275743382,0.009935739309768177,0.0063344518434839655,0.013076389814581936,0.0009262593888373236,0.007586228545513844,0.0428813824775252,0.005405501420900474,-0.018012394113303545,0.0057346377007256545,0.006548711625793783,0.0050191496345746295,0.007415305601678494,0.003735956829113893,0.004642133894286821,0.0009186976025989651,0.0065974202836712546
0.010487698231470312,0.0076105225596649765,0.0067362367796577685,0.025150647211216938,0.008776956714554437,0.0036804983381892283,0.01373068749233452,0.009643808071459255,0.0059454011228842005,0.0029153960719212253,0.009142211835342796,0.009071728338763824,0.008063193482894151,0.009330689805425004,0.012054994934845959,0.005394135679425642,-0.0031472366340546216,0.007433871159493837,0.013730699236742005,0.008446576067512951,0.015222865834538609,0.006732824590910724,-0.02450070850243756,-0.03658817221190256,0.00021605849300940181,-0.006572352425503045,-0.002874103247715651,0.01396320036257948,0.00922977664271944,0.015280077432567553,0.0118142160788227,0.00938113324088027,0.0017444571785607064,0.00994638403297562,0.0036915287528496103,0.013456333128449738,0.003254379333843072,0.013471964771296144,-0.0024074215122654305,0.008231162110771366,-0.11921266513998673,0.004962286492954614,0.013971832221870026,0.08998447528792212,0.01207351088309619,-0.002380880921887852,0.004458565397778207,-0.07112071552254516,0.010744888898789945,-0.005035045057087742,0.00934604069563723,0.017262060454529236,0.019769408185281702,0.002719850273830589,0.011464427446386823,0.01698420846452318,0.01290323072969362,0.007026597071059134,0.01736113467443191,0.011749692619900949,-0.05095105834198452,0.00971535311155543,0.009240206523776369,0.0787709296334079,0.010436218962819222,0.1404174270995956,0.011261729041125063,0.00867443104051583,0.008389770138087041,0.01406054798735523,0.010319757357568982,0.007316031445461229,0.011626062219917495,0.0043073945401806936
0.005016420019592034,0.005350203011662703,0.0023742243804338093,0.014858350622387209,0.0005614006742306994,0.0,0.0069375162916001385,0.010630013894053505,0.0007627426009040742,0.006644576953630584,0.0021746013754653445,0.012753684664791824,0.002221874021812347,-0.00015925542708695732,0.0023821389836866944,0.00017315566512661728,0.0031571730045947305,0.0007143484366785375,0.004768927901497878,0.008740103865893587,0.002856180601386749,0.0035198993319185703,0.011592050714145388,0.028060070179669182,0.009714856794499424,0.0010024916513020627,0.007206486505840011,0.0070319114722166755,0.0034687068475858962,0.007692308633007755,0.01427081219228754,0.0014674739681381564,0.01393018300822043,0.001943778419901057,0.004045499297710681,-0.001863692360368061,0.016399373543836675,-0.004538924424581843,0.004072434471620417,0.0022581824466522712,0.08624507239601092,-0.002576217067556884,0.0068307130916490395,0.016511203120549954,0.023291130116985317,0.0020682121362834657,0.002803803248253184,0.03100608827362772,0.00673292285411825,-0.025303633280783774,0.0021784385028769237,-0.002520195057181016,0.003230697938105668,0.005651106197289868,0.00764163508364147,0.0034592791411994345,0.01031235365779525,0.0034887300943743124,0.006257013603387797,0.003318213099597908,0.0021474013391285206,0.018556767625804216,0.002373713563912957,0.06895072304989244,0.0034430209081627128,0.03826942684366325,0.007893722501613229,0.002866657348654713,0.001188662348319457,0.00818902622765799,0.005023425221525312,0.0013378087668523145,-0.002570654222069805,-0.0031701523373534545
-0.02736664146361257,-0.012521483918554573,-0.03337635348879258,-0.026557811398154257,-0.03197763603437384,-0.039970526329010464,-0.033956627249429966,-0.03231706152905925,-0.02991033045316292,-0.02784640319238116,-0.03145937137861345,-0.031585663614519005,-0.03754056099416557,-0.024071525940664192,-0.03928411757753592,-0.03547337821005523,-0.019669592676010032,-0.03710745629922066,-0.04025038930799753,-0.020938886548050657,-0.03524388078590635,-0.03367242276173714,0.05920558901964758,0.04988223564644504,-0.004490043887730422,-0.02663732045506432,-0.02375492148112861,-0.031422748500290136,-0.020427192452131145,-0.02157303423511109,-0.026605299641398492,-0.03744704110890736,-0.008586851567809656,-0.027418614098055964,-0.02344301649146321,-0.018669627639642503,-0.02943270523647025,-0.020410312819347454,-0.02313363364027549,-0.03414208948407057,0.13764099574095778,0.00538112811129189,-0.017077893056743856,-0.03672323269370125,-0.025166552547673585,-0.03350255380301628,-0.012814471249035344,0.17860076983035633,-0.02886310536234856,-0.05347894098756403,-0.021739071794051105,-0.018527844596327333,-0.03140072824653321,-0.03596329154056422,-0.03915230638089527,-0.03078940130296777,-0.029120341846724882,-0.03476597573132826,-0.038063041340045914,-0.008687330339232989,0.037857175063123735,-0.017993664815652476,-0.034167819834804984,-0.07792467559562354,-0.031503525123046085,-0.047008487417757705,-0.02811161791101511,-0.03763673273413061,-0.03225179279916667,-0.02584443325029764,-0.024991733345615986,-0.03149428177606769,-0.009399676824481958,-0.041339279792316296
0.008317077692279986,-0.0028532343051769324,0.0028959657409076307,-0.0010493543299523991,0.003477459513248809,0.0076393528411322015,-0.002207564542679082,-0.0011027406476318909,0.0003925924703209199,0.0021214541104626707,0.0022401838901267832,-0.001918498204253012,0.0006142370094529217,-0.004247007735475035,0.0001455447411967234,0.0017940850616324554,-0.0024075870619053932,0.013339919979148998,-0.002769539794322421,0.0022127235460610174,-0.003320983742166503,0.0010890106765352166,-0.07969714817282829,-0.10690277765673137,0.006013878312563264,0.004115174930498453,0.0005865108615921786,-0.0066086357915446274,-0.000320859073603295,-0.0016960722674055862,-0.0034166704669311623,0.0011840607228357956,0.00247456644266488,0.011835175577010042,-0.003751114519389933,0.0104638097465956,0.015893290268140455,0.001218793918717644,0.012302042372617351,0.003947505996159162,-0.29801323894353604,0.0010704704592571883,0.0022610517571928623,0.0102638878067158,0.00569475827862933,0.004435775574165072,-0.002832148740785365,-0.2279118900865703,-0.005799198786747122,0.02249056411663303,-0.014999677852948269,-0.006521316354577707,-0.006649833771030669,-0.006061877103516072,0.010196384781257029,0.0008585243281534947,-0.0024737742331371864,-0.0009824743734144366,-0.005092969674800576,0.002514313034124245,-0.0660701940889078,0.028172085143551736,0.0010509246657035346,0.00043442982113985073,-0.0014492442397654305,-0.02298207098210575,0.00719509741103682,0.00024730167678924065,0.0010223921400217908,-0.011085906648663898,0.0064934470722960505,0.0031529988565509393,0.003520215881223316,-0.008585358300134096
