Name,Riskiness R
AGF,[2.31331217e+13]
AGQ,[1.56918156e+12]
BCM,[0.3567595]
BDD,[0.26327859]
BNO,[0.26916123]
BOIL,[1.14743454e+14]
BOM,[4.16744387e+09]
BOS,[72.25702844]
CANE,[8.87427283e+12]
CORN,[3.97444559e+13]
CPER,[0.53144388]
DAG,[3.26777917e+13]
DBA,[9.09398831e+12]
DBB,[0.15085512]
DBC,[0.18453902]
DBE,[0.20920334]
DBO,[0.41844761]
DBP,[7.38279148e+11]
DBS,[4.36115975e+12]
DDP,[1.63961656e+12]
DGAZ,[1.6248307]
DGL,[3.92279673e+11]
DGLD,[1.83590678e+13]
DGP,[2.9172254]
DGZ,[5.37053981e+12]
DJCI,[4.09211422e+12]
DJP,[4.10789025e+12]
DSLV,[1.24810629e+13]
DTO,[3.01252734e+13]
DYY,[1.7616477]
DZZ,[1.33731068e+13]
FTGC,[1.38750096e+13]
FUD,[5.90049205e+12]
FUE,[1.31873389e+13]
GCC,[8.94144448e+12]
GLD,[3.49630639]
GLL,[9.79565215e+12]
GLTR,[1.66239804]
GRU,[1.07699678e+13]
GSC,[0.32137125]
GSG,[1.84567663]
GSP,[0.78089726]
IAU,[2.20222993]
KOLD,[0.99157599]
LD,[0.74278289]
NIB,[5.05202788e+13]
OLEM,[0.42870127]
OLO,[0.50904179]
OUNZ,[3.44138642]
PALL,[0.24558406]
PDBC,[0.19832072]
PPLT,[6.05498263e+12]
RJA,[1.29993018e+13]
RJI,[1.09596405]
RJN,[0.54931519]
RJZ,[0.3413566]
SCO,[1.64722013e+14]
SGOL,[3.50685962]
SIVR,[1.27403047e+11]
SLV,[2.28471238e+12]
SZO,[3.95583702e+12]
TAGS,[2.672457e+13]
UAG,[5.14599787e+12]
UBG,[3.84677946e+11]
UCI,[0.26813591]
UCO,[4.22544079]
UGA,[0.61291929]
UGL,[6.08555492e+12]
UGLD,[1.2856303]
UNG,[0.935652]
UNL,[3.28552621e+12]
USCI,[4.10358947e+12]
USL,[0.23464101]
USLV,[1.39808274]
USO,[1.19771599]
USV,[2.25657797e+12]
ZSL,[1.27869889e+13]
