Name,Riskiness R
AUSE,[0.22254608]
DBJP,[0.21876706]
DBKO,[0.07202138]
DFJ,[0.05713228]
DIM,[0.09232746]
DLS,[0.05913323]
DOL,[0.16695634]
DOO,[0.24004695]
DTH,[0.18296116]
DVYA,[0.29182505]
DWM,[0.12946702]
DXJ,[0.2274104]
DXJF,[0.49482388]
DXJS,[0.11859613]
ENZL,[0.13581175]
EPP,[0.2147247]
EWA,[0.30286535]
EWH,[0.1487633]
EWJ,[0.10818982]
EWS,[0.4672561]
EWT,[0.18617047]
EWV,[2.10900746e+12]
EWY,[0.14732141]
EZJ,[0.23540364]
FAUS,[0.18543845]
FDT,[0.093362]
FDTS,[0.08926216]
FHK,[0.21256361]
FJP,[0.12452718]
FKO,[0.26739606]
FNDC,[0.06035638]
FNDF,[0.12283537]
FPA,[0.14517328]
GWX,[0.08464663]
HEWJ,[0.23425041]
IDHQ,[0.07631432]
IDOG,[0.15763163]
IPAC,[0.10113505]
IVAL,[0.09886297]
JPIN,[0.08707334]
JPMV,[0.06515546]
JPNL,[0.34323524]
JPXN,[0.08631601]
KORU,[0.48503004]
PAF,[0.19058222]
PDN,[0.07504058]
PXF,[0.13436981]
SCJ,[0.06421764]
VPL,[0.09992676]
