AMJ,AMLP,AMU,AMZA,ATMP,DDG,DIG,DUG,ENFR,ENY,ERY,FAN,FCG,FENY,FILL,FRAK,FXN,GASL,GEX,GREK,GRID,ICLN,IEO,IEZ,IMLP,IXC,IYE,KOL,MLPA,MLPC,MLPG,MLPI,MLPO,MLPY,NLR,OIH,PBD,PBW,PSCE,PUW,PXE,PXI,PXJ,PZD,QCLN,RYE,TAN,VDE,XES,XLE,XOP,YMLI,YMLP,ZMLP
-0.025720947564088548,-0.026923076923077032,-0.02352950591821542,0.011746930014579372,-0.016978689215475434,0.010053396357853722,-0.047183667193611036,0.01772659076657726,0.016284672356794153,0.026825569532939384,0.027618746449349998,-0.036011023068121935,-0.20238102420579612,-0.022465090300500947,-0.013108588265052179,-0.07841611043047209,-0.08204330933306668,-0.5703324844159838,0.016102673106488476,-0.08769453837184939,0.024861017438814602,-0.03333321297539875,-0.09146474817890768,-0.01823707037535548,-0.025802513341307284,-0.007336640376055528,-0.022678459617306242,0.09612140255374436,-0.005537069300771178,0.009701370011965296,4.657863786559621e-05,0.018416314632095775,-0.036739435009007206,-0.012322135974022515,0.006380616615010397,-0.00823725951518618,-0.0019703380249815085,0.004950387455309671,-0.12087914513527614,-0.014388508060438912,-0.16658371366622768,-0.06153839526592935,0.0009615137284530793,0.038304047236138686,-0.006968650119251332,-0.06534776249857968,-0.06981357752301799,-0.02213028869329295,-0.03034223358536917,-0.02800211784439234,-0.13653913286675345,-0.039399817266549564,-0.1639343614328237,-0.0892741875700317
0.10718367442293933,0.07905138339920956,0.10091341245261808,0.09869204834690372,0.09737238037841328,-0.09704509201472987,0.18694822562705135,-0.1841510181975897,0.0854599437279458,0.1175618925228283,-0.27728619583203706,0.11494268728212535,0.2298508367731335,0.09068310674067603,0.10056898888088613,0.19039592834669009,0.1905566112170453,0.5547620568310747,0.06599807592918427,0.16744202817169762,0.10916058273529658,0.11058246649870918,0.16547100414524346,0.1055724324158457,0.10187738612724502,0.0905393778748974,0.090624111776646,0.15846161088035038,0.11435203914791772,0.05247607850007722,0.14254714995761078,0.08235822661070076,0.16453499904469746,0.10251791453322344,0.06602535256943873,0.10506642405610322,0.07008884965257346,-0.004926001837607944,0.2475000230158073,0.1566536802924473,0.19391376154905474,0.12905458779902393,0.1200769882940426,0.07951299387665102,0.03929823891790408,0.15101074126829614,-0.033688677681870415,0.09730189311178604,0.15179745913855744,0.093849500101168,0.2337397845751315,0.17119925435219374,0.2003473025291196,0.100846055165069
0.10889638944125243,0.1181318681318682,0.1135966058266882,0.1363636455522813,0.1365395611485588,-0.08370653938269446,0.18778504904957247,-0.17128429817433796,0.11643108169573195,0.12658847673809634,-0.24988661466431936,0.031066647065526733,0.1808487553876692,0.10149704170215533,0.10057495480710048,0.17055911688976308,0.12181637246660662,0.5761866931015815,-0.018253717960052675,0.04249646978451492,0.04604309979927535,-0.014989163726369784,0.12281424056680301,0.13265601917646538,0.13361315811413954,0.0914942757890769,0.09802641443500812,0.15405024482361687,0.1362704763539648,0.13585269300343694,0.1019923776637254,0.0964657248359368,0.10834563007313236,0.18760199400082672,-0.020713670568239195,0.1288990462416417,0.010147643327376436,0.023114164615639008,0.12950084186949035,0.11811007175551168,0.12714594196985576,0.17538335654117224,0.1329330010016557,-0.001990806175573598,0.008830628257885255,0.15103307855867226,0.05119154992652868,0.11123141529929413,0.13160310269322228,0.09843871439296638,0.18087042420127475,0.16493927640363729,0.11881173739239335,0.1869905594945299
0.005659077551984099,0.0,0.006870776389489118,0.11053383126536656,0.009241114261098663,0.00676694218790457,-0.02626515041904676,0.01612576339265517,0.01986075478696181,-0.03364241327846888,0.013905733006914979,0.021757232514445637,0.010288014826890379,-0.010416812394010988,-0.026631915315381283,0.0006045891104463597,-0.0474383346304224,0.0150595829516435,-0.0245352230880898,0.07133761493474182,0.005502219743166723,-0.0521739427347994,-0.022863960777022237,-0.07098550939243434,0.0015853816322702835,-0.027631005824389168,-0.012651588165144138,-0.07709993437434016,0.001803271976264184,0.02709506844074113,0.05325829844472599,0.04130085541153354,0.020392944672018017,0.07887337231393844,-0.0018848567996612984,-0.064247721479324,-0.012785378866462293,-0.051219591867451064,-0.07578448631528757,-0.03496499339964417,-0.02760440757803429,0.007901089767187687,-0.08554119981296213,0.022606453869719673,-0.01208036875957197,-0.015078208920840866,-0.075986555955791,-0.017011652922667736,-0.07022027522638033,-0.009333396332570763,-0.006155629587311106,0.033358063326400934,0.013274404430371456,0.02601010138733481
0.07178446939833434,0.04176904176904175,0.06709973578928685,0.05378314892700901,0.08749291187045613,-0.03136671877953268,0.05029501511639409,-0.07238231656673362,0.04040907068183629,0.012004590060145664,-0.107930908993028,0.029483854110473294,-0.007739225237265744,0.02105275749633405,0.017703828709432903,0.0006041622295039506,-0.01062422769119848,-0.03469731910272013,-0.022990736161635054,-0.14030911187419368,-0.04295508003430614,0.006880691492725082,-0.00211119998740505,0.031258596498933866,0.07532873908303114,0.03160933840380066,0.024025698172426252,0.148378785701635,0.06580346781543488,0.0006135070158410528,0.026823417170846558,0.05171136545157511,0.0,0.03963001399634609,0.049727276452124894,0.04055493690685658,-0.01757635424412875,-0.01799497890809089,0.03459321273360201,-0.010869565720759049,-0.0792123588457665,-0.00966812382787003,0.0074503126499951295,-0.03641084854605908,-0.029212064476061176,0.02077625708515056,-0.04770572582215315,0.02246573111562746,0.033075981943213664,0.020487550007644968,-0.019988869165250386,0.06918179849509036,0.04171708964974333,0.017259722097857602
0.00314357415656916,0.00864779874213832,0.005508364637609859,-0.024221667890351548,0.014421142344554085,0.030069321164732564,-0.040089705944258966,0.034633823517982665,0.017621031124643517,-0.009795748880368568,0.022058898274218124,0.04151049697386212,0.011209014719864196,-0.013809388796902144,-0.012612593696005122,-0.0048308102596089815,-0.02119025999773329,-0.009172012890431331,0.05068394286706024,0.03872754012348265,0.08123932375156269,0.05589718427828756,-0.008638809993601998,-0.02420652379857779,0.007991860886199628,-0.004551993001031388,-0.015666488005203788,0.15092309550171906,0.0034424740773426085,0.030626017069691144,-0.023673713468947432,-0.010965937184906035,0.0,0.005082675862953556,0.004996912769279008,-0.03623929796514341,0.040331723122309024,0.038488450086565366,-0.030959732128542094,0.06802583626094755,0.042815185507794735,-0.015840161971119957,-0.07479434722413904,0.06199051055243784,0.08579107513674293,-0.004033614387744917,0.021946802881109853,-0.013582450218601152,-0.054954439732184265,-0.006094751755504536,-0.01397743020251174,0.02191799851874867,0.048842122552723376,0.0412061964373048
-0.028517752275488764,-0.023382696804364826,-0.028386371965323193,0.06230281651085137,-0.0017772039096932465,-0.02694602112483746,0.020408179407281457,-0.035490992495408116,0.026046509738858737,0.04468588494436612,-0.0673643169885507,0.015337340110188887,0.04670219067250473,0.016307165112433762,0.008662655871661635,0.04733007337382334,0.01582922094511904,0.12384280400693501,0.007656809583910234,-0.021305036661868462,0.005319275037878542,0.009890021937191377,0.04566537666854794,-0.0053235974929546044,-0.015857232993326628,0.008214872100841835,0.011990325688533738,-0.005660393259906461,-0.019725551106065442,-0.010875815481651795,0.022954265302740404,0.009733951779790143,0.01672152077657772,0.02603243657822033,-0.03957827180069448,-0.01986519786762197,0.007286094458668334,-0.025445189997179967,0.0920128714685228,0.038263084652836385,0.06123475877282419,0.06260063862960916,-0.04452359543254753,0.0322170505282174,-0.0310480431859932,0.0264293417889252,-0.023809578822303317,0.01897299267703753,-0.00791836771826203,0.016770759367373027,0.07416062343090804,-0.009383502985151884,0.012043207669925265,0.006243498002938339
0.032579434629618216,0.012769353551476471,0.03245389147549925,0.009615228097518828,0.054905150103090106,-0.0457692740094617,0.0534245825374178,-0.07840264091444547,0.05122395230818461,0.01618505033543112,-0.13183740273314815,0.0052869133977190685,0.034050829038052344,0.02639738248193063,0.03381651857682975,0.0457704225105138,0.04471546018187035,0.07390926419898766,0.01576757493219798,-0.02312927381813581,0.04814788229255743,-0.0032643119670574747,0.04930053618938597,0.058335543001211465,0.028932226349903632,0.03008463104936538,0.026856177504527345,0.11954450598645852,0.033370399796197485,-0.0012219407776160641,0.02777758160033129,0.02195839150260565,0.0435930364852505,0.0025125376880652662,0.0068336248016707905,0.059717663481957825,0.006328979797802222,0.01044371138188705,0.07138673357458339,0.0020704848976917465,0.026228060597423632,0.050316021431919634,0.06989752903844472,0.02379473493939884,0.010013431643919905,0.050621785282130384,-0.02869444224049128,0.027666752664362103,0.08551891541613353,0.03065264356542418,0.045392647905665835,0.04393329476365925,0.04888628503978715,-0.02637030945242258
-0.0431744748151656,-0.03624901497241916,-0.0423813308243708,-0.07792194398956785,-0.0470687011571292,0.0350665680195258,-0.06611430447669171,0.06760432652054699,-0.039496630045271326,-0.016329229968852266,0.08158325930778831,-0.014463136400928871,-0.09045163989033808,-0.029516623490032395,-0.02128766500710849,-0.07977820124201745,-0.0611205761274061,-0.25995025870852984,-0.034972953508063315,0.01392766889659113,-0.04334207156821409,-0.032751186744446104,-0.052099634660005736,-0.04180988663329092,-0.045251110164104574,-0.015515750767698788,-0.029854375559670143,0.11271189183449787,-0.04048249384911684,-0.03209086446346391,-0.04679308087484905,-0.058823558696319785,0.0,-0.060150399377554585,-0.009255485615702212,-0.041325099430911054,-0.04257873675192614,-0.045976079944286256,-0.08513816980524866,-0.03622723497333703,-0.040812952079882836,-0.07007384319888509,-0.0627177643186833,-0.04478924896165209,-0.034794432024922155,-0.045578550522532894,-0.05957651131232832,-0.030707372384237288,-0.07096897798193053,-0.022315852567044603,-0.07881293338617802,-0.03960399582154614,-0.006196862721236984,-0.018425513752207627
0.0026541676278580488,0.010629599345870728,0.0026343028862946946,0.0752968448757213,0.02110442607064636,-0.09112151504043817,0.1784919956897904,-0.17530809635559882,0.043497988121756856,0.0326336524441522,-0.2457056677188025,-0.06886003181562926,0.12827981484477732,0.0957112233049829,0.0541115026498992,0.13184811041727468,0.13167018419019375,0.3831932665772194,-0.02577513451489212,0.08928578493961571,0.059523942227816685,-0.09255070771486927,0.12983648398267514,0.16587318854187302,0.019791772304782032,0.05624222851267702,0.09170663501576752,-0.0007615175921280662,0.008976781328172864,0.02500001659371455,0.057766836364024216,0.03872402425493098,0.033573515330725195,0.05630010314988575,-0.02532691549588481,0.16494485234734135,-0.023606959476960312,-0.0027247857244883005,0.21146964481393232,0.10008582663526802,0.13952354229593555,0.1740258728949989,0.1691448677253925,0.0281914685803752,0.04545471749716383,0.11804934831539407,-0.0821990312109773,0.09758677154926562,0.2004529203347731,0.0846688738520987,0.1861386688566012,0.02749135355006592,-0.011301520021664185,0.02929805707862253
0.06320023758623311,0.01941747572815536,0.061411940957080816,0.03659660843936288,0.049485188092697634,-0.014567286492675269,0.033657212043053296,-0.03581562108444964,0.035171507054245786,0.03611763663336935,-0.05643569691131412,-0.03861967195563619,-0.03396090026973726,0.01097837115763547,0.022647149450332967,-0.0303191849188038,0.011022466012457384,-0.09862298301695048,0.004177440669245383,-0.01765448328709102,0.011235978698632859,-0.01990042316452143,-0.003957152043082614,0.0655774149914959,0.06900331040597292,0.01813932302545946,0.011443878000060364,-0.06554876413996387,0.04870565048758116,0.04440272881607765,0.05280246129544283,0.039897707022527665,0.0,0.04510300801327816,0.010649678229118638,0.01987754460519623,0.0058024674022858005,0.005464574967112948,0.036489043642026,0.046466208458536835,-0.01535836109579461,-0.037389313367611005,0.015103380218550113,0.00708543757285107,0.015810175451393543,0.040633985729868406,-0.05476315447710944,0.02954000974201255,0.05424522530263317,0.011957793761401759,0.029811806867622838,0.052842869311949835,0.03153323048773407,0.01342637315511396
0.04745343410392327,0.03253968253968255,0.05083048007041213,-0.03000892878088963,0.02420391753935618,0.04000005059123925,-0.06783250887882067,0.0660075595414647,0.017037949120329725,-0.020395909014013718,0.09653721415281476,0.09337109530854072,-0.008741940220008806,-0.02816606716199316,-0.013194119482554223,-0.029652413410519905,-0.027350689781171843,-0.050101080660574435,0.06909247552218678,-0.009183566566444056,0.010275922004363156,0.06647943448216098,-0.022900263856305027,-0.02556197114618064,0.027184244589237003,-0.012742448955635843,-0.029081972768127174,0.08145829986035172,0.025064831358182268,0.06672513766185402,0.01851867370132507,0.03132685279077401,0.0,-0.007398256139287813,0.03411162515313086,0.014101662019663263,0.03485198927312788,0.023946807831365397,0.0013624141301113552,-0.024253711080131458,-0.031874632268016984,-0.0033787282688658967,0.012289544026806095,0.0413235868464528,0.028214814708236318,-0.0668064783681811,0.09519967155309147,-0.04423677953055455,0.005916520149177209,-0.02700811779343008,-0.0701213394585968,0.01461236858964027,0.05769977079018379,0.06508068529381457
-0.010268800711056665,-0.01152959262106075,-0.011494376934653062,0.06781551101593036,-0.006218974070281728,0.014214023996534184,-0.05177518598368056,0.04462261927829247,0.007450426688129976,-0.03251106232603796,0.056459429217289164,0.0016407660848089323,-0.06071161513712214,-0.02636713050648429,-0.022761793886240892,-0.057855754965677686,-0.02434460598173404,-0.17738884052480702,0.02082146841155801,0.018493972223382026,-0.004902129588597308,0.04363631900884229,-0.039492134701769335,-0.037871997963599434,0.000945390072794016,-0.023015646558943968,-0.023916283391535825,0.0053353164885855155,-0.010961152019999363,0.01989782359279793,0.04775846958929835,0.025191715665825117,0.01548177216485228,0.02218645527340544,0.031679046653802764,-0.03747002290541748,0.036516831305143486,0.053191687906447294,-0.08892068901659746,-0.007648177007784571,-0.04010833171021276,-0.06994450774506072,-0.0281029720869926,0.022130319325020117,0.05239896331550105,-0.03430422569279619,0.0850202529961522,-0.02652152281466741,-0.046749703892520346,-0.02085059499015975,-0.05538912042220458,0.00939287889985797,-0.050578106605907315,-0.013726476603174031
-0.0004250964103707815,-0.01166407465007765,-0.0020319753961083498,-0.0017856185325564656,0.008599769341757177,0.004534261457785221,-0.028081177534505102,0.01391892986943818,-0.0016435588022447858,-0.0011588502385879345,0.029891175260735658,0.031941053471806466,0.007410217372270111,-0.015546528030102385,0.010351970293991729,-0.011438990927391163,-0.035828558348815924,0.005462967379613982,0.02373442896915949,0.032425452685033135,0.0320198785730622,-0.005807097579873057,-0.002773837327973205,-0.04209352062290269,0.004612286197854828,0.0027182661739699864,-0.016334631845384497,0.04852168730626425,0.007130574501980139,-0.027870512242732886,-0.012834660292719041,-0.013522826640055056,0.053515836590204965,-0.021039683668905337,0.016786084137698068,-0.040485860139149635,0.00993694255916126,0.010101014350176416,-0.0516700742132061,0.01233134884761435,-0.0032862723378202607,-0.03102527665012188,-0.0602410401116416,0.02627032694048962,0.005399014614874402,-0.008545605224318353,-0.0788911885582036,-0.01687520820071587,-0.0616534753978803,-0.02073384641834176,-0.01109354638389848,0.012685108895497763,0.003044473053153204,-0.03195876241589318
-0.013931852927036224,-0.008654602675059103,-0.01132449878361572,-0.056350811219096214,-0.01255753584669187,0.03775137853475169,-0.0635684093016543,0.06650883433525044,-0.01332617901651118,-0.0330504298308054,0.08883020677050887,0.04122906280165283,-0.056186548125636365,-0.029672485931038526,-0.021004077978100742,-0.06211936187975042,-0.048136863203966034,-0.17243350951005132,0.03731211667897633,0.07663306889674433,0.03054889697983838,-0.009345919750736445,-0.04337335370354662,-0.09223505505476093,-0.029552099993350688,-0.021385578397698703,-0.02718353448774889,-0.012292073000752522,-0.0060241194622064,0.01346133515511913,-0.02488857800087073,-0.03495538637493275,0.01890138562941539,-0.027812869257690886,-0.0042278769340107335,-0.09542349742137238,0.016994510790815102,0.04340817549990394,-0.12548162105604355,-0.011564949647975931,-0.04145070210829045,-0.06992800451051542,-0.08376057681281543,0.04641351451595579,0.004152882369113994,-0.04347252762880235,0.012731337847281162,-0.028968201141721925,-0.11544195071133788,-0.023649131157969117,-0.06461372176543656,-0.014348041703270953,-0.01005785765573485,0.0004747566063836502
-0.06091059531961705,-0.0476190476190476,-0.05876507764637395,0.002145207207316789,-0.06231443673088834,0.04072745007574203,-0.07771716521401975,0.07323574236456648,-0.036104146607870966,-0.02412518905717996,0.10258486999548344,0.032134616525956755,-0.07725706811420027,-0.038563357455888236,-0.016745164729578214,-0.06298700009687981,-0.06848346838313528,-0.2308224177324665,0.020254987987329345,0.07701295314520612,-0.0020841897506461435,0.024764178522465253,-0.05622216585928299,-0.07629787308080138,-0.05304513449922546,-0.015081583199608131,-0.038358235645900095,-0.06954613018498182,-0.04935054977509208,-0.04185787087768093,-0.01231959106624961,-0.029933652896021238,-0.06557670523572097,-0.0182465275563136,0.03841484054726719,-0.06925009437866296,0.02814417412113268,-0.00480773140565738,-0.11202011199117777,-0.033179010258900056,-0.05012283469153882,-0.05921244708303769,-0.09141797649134308,0.03575245955327784,0.0380726728135685,-0.05595017027396438,0.05771427912036304,-0.040501383201367536,-0.09521143494807396,-0.03537723138924025,-0.06809734363712726,-0.06962018317246259,-0.0769832563728311,-0.0494834606034953
