Ticker,NAV,Date
EELV,23.980000000000000,03/12/2019
EELV,23.850000000000001,03/11/2019
EELV,23.789999999999999,03/10/2019
EELV,23.789999999999999,03/09/2019
EELV,23.789999999999999,03/08/2019
EELV,23.920000000000002,03/07/2019
EELV,24.039999999999999,03/06/2019
EELV,24.050000000000001,03/05/2019
EELV,24.060000000000002,03/04/2019
EELV,24.150000000000002,03/03/2019
EELV,24.150000000000002,03/02/2019
EELV,24.150000000000002,03/01/2019
EELV,24.219999999999999,02/28/2019
EELV,24.420000000000002,02/27/2019
EELV,24.469999999999999,02/26/2019
EELV,24.500000000000000,02/25/2019
EELV,24.370000000000001,02/24/2019
EELV,24.370000000000001,02/23/2019
EELV,24.370000000000001,02/22/2019
EELV,24.289999999999999,02/21/2019
EELV,24.270000000000000,02/20/2019
EELV,24.070000000000000,02/19/2019
EELV,24.010000000000002,02/18/2019
EELV,24.010000000000002,02/17/2019
EELV,24.010000000000002,02/16/2019
EELV,24.010000000000002,02/15/2019
EELV,24.000000000000000,02/14/2019
EELV,23.990000000000002,02/13/2019
EELV,23.980000000000000,02/12/2019
EELV,23.940000000000001,02/11/2019
EELV,24.070000000000000,02/10/2019
EELV,24.070000000000000,02/09/2019
EELV,24.070000000000000,02/08/2019
EELV,24.160000000000000,02/07/2019
EELV,24.219999999999999,02/06/2019
EELV,24.240000000000002,02/05/2019
EELV,24.199999999999999,02/04/2019
EELV,24.210000000000001,02/03/2019
EELV,24.210000000000001,02/02/2019
EELV,24.210000000000001,02/01/2019
EELV,24.199999999999999,01/31/2019
EELV,24.060000000000002,01/30/2019
EELV,23.940000000000001,01/29/2019
EELV,23.940000000000001,01/28/2019
EELV,23.879999999999999,01/27/2019
EELV,23.879999999999999,01/26/2019
EELV,23.879999999999999,01/25/2019
EELV,23.730000000000000,01/24/2019
EELV,23.660000000000000,01/23/2019
EELV,23.539999999999999,01/22/2019
EELV,23.620000000000001,01/21/2019
EELV,23.620000000000001,01/20/2019
EELV,23.620000000000001,01/19/2019
EELV,23.620000000000001,01/18/2019
EELV,23.500000000000000,01/17/2019
EELV,23.490000000000002,01/16/2019
EELV,23.420000000000002,01/15/2019
EELV,23.300000000000001,01/14/2019
EELV,23.390000000000001,01/13/2019
EELV,23.390000000000001,01/12/2019
EELV,23.390000000000001,01/11/2019
EELV,23.340000000000000,01/10/2019
EELV,23.270000000000000,01/09/2019
EELV,23.090000000000000,01/08/2019
EELV,23.100000000000001,01/07/2019
EELV,22.990000000000002,01/06/2019
EELV,22.990000000000002,01/05/2019
EELV,22.990000000000002,01/04/2019
EELV,22.670000000000002,01/03/2019
EELV,22.640000000000001,01/02/2019
EELV,22.770000000000000,01/01/2019
EELV,22.770000000000000,12/31/2018
EELV,22.719999999999999,12/30/2018
EELV,22.719999999999999,12/29/2018
EELV,22.719999999999999,12/28/2018
EELV,22.530000000000001,12/27/2018
EELV,22.629999999999999,12/26/2018
EELV,22.460000000000001,12/25/2018
EELV,22.460000000000001,12/24/2018
EELV,23.070000000000000,12/23/2018
EELV,23.070000000000000,12/22/2018
EELV,23.070000000000000,12/21/2018
EELV,23.240000000000002,12/20/2018
EELV,23.230000000000000,12/19/2018
EELV,23.150000000000002,12/18/2018
EELV,23.100000000000001,12/17/2018
EELV,23.340000000000000,12/16/2018
EELV,23.340000000000000,12/15/2018
EELV,23.340000000000000,12/14/2018
EELV,23.500000000000000,12/13/2018
EELV,23.370000000000001,12/12/2018
EELV,23.190000000000001,12/11/2018
EELV,23.219999999999999,12/10/2018
EELV,23.390000000000001,12/09/2018
EELV,23.390000000000001,12/08/2018
EELV,23.390000000000001,12/07/2018
EELV,23.430000000000000,12/06/2018
EELV,23.670000000000002,12/05/2018
EELV,23.670000000000002,12/04/2018
EELV,23.789999999999999,12/03/2018
EELV,23.469999999999999,12/02/2018
EELV,23.469999999999999,12/01/2018
EELV,23.469999999999999,11/30/2018
EELV,23.530000000000001,11/29/2018
EELV,23.550000000000001,11/28/2018
EELV,23.260000000000002,11/27/2018
EELV,23.270000000000000,11/26/2018
EELV,23.219999999999999,11/25/2018
EELV,23.219999999999999,11/24/2018
EELV,23.219999999999999,11/23/2018
EELV,23.340000000000000,11/22/2018
EELV,23.340000000000000,11/21/2018
EELV,23.230000000000000,11/20/2018
EELV,23.570000000000000,11/19/2018
EELV,23.510000000000002,11/18/2018
EELV,23.510000000000002,11/17/2018
EELV,23.510000000000002,11/16/2018
EELV,23.379999999999999,11/15/2018
EELV,23.270000000000000,11/14/2018
EELV,23.219999999999999,11/13/2018
EELV,23.150000000000002,11/12/2018
EELV,23.449999999999999,11/11/2018
EELV,23.449999999999999,11/10/2018
EELV,23.449999999999999,11/09/2018
EELV,23.730000000000000,11/08/2018
EELV,23.840000000000000,11/07/2018
EELV,23.539999999999999,11/06/2018
EELV,23.530000000000001,11/05/2018
EELV,23.469999999999999,11/04/2018
EELV,23.469999999999999,11/03/2018
EELV,23.469999999999999,11/02/2018
EELV,23.170000000000002,11/01/2018
EELV,23.020000000000000,10/31/2018
EELV,22.699999999999999,10/30/2018
EELV,22.760000000000002,10/29/2018
EELV,22.830000000000002,10/28/2018
EELV,22.830000000000002,10/27/2018
EELV,22.830000000000002,10/26/2018
EELV,23.020000000000000,10/25/2018
EELV,22.890000000000001,10/24/2018
EELV,23.219999999999999,10/23/2018
EELV,23.490000000000002,10/22/2018
EELV,23.469999999999999,10/21/2018
EELV,23.469999999999999,10/20/2018
EELV,23.469999999999999,10/19/2018
EELV,23.520000000000000,10/18/2018
EELV,23.719999999999999,10/17/2018
EELV,23.820000000000000,10/16/2018
EELV,23.469999999999999,10/15/2018
EELV,23.590000000000000,10/14/2018
EELV,23.590000000000000,10/13/2018
EELV,23.590000000000000,10/12/2018
EELV,23.320000000000000,10/11/2018
EELV,23.859999999999999,10/10/2018
EELV,24.100000000000001,10/09/2018
EELV,24.109999999999999,10/08/2018
EELV,24.219999999999999,10/07/2018
EELV,24.219999999999999,10/06/2018
EELV,24.219999999999999,10/05/2018
EELV,24.400000000000002,10/04/2018
EELV,24.760000000000002,10/03/2018
EELV,24.760000000000002,10/02/2018
EELV,24.990000000000002,10/01/2018
EELV,24.969999999999999,09/30/2018
EELV,24.969999999999999,09/29/2018
EELV,24.969999999999999,09/28/2018
EELV,24.930000000000000,09/27/2018
EELV,24.740000000000002,09/26/2018
EELV,24.710000000000001,09/25/2018
EELV,24.730000000000000,09/24/2018
EELV,25.400000000000002,09/23/2018
EELV,25.400000000000002,09/22/2018
EELV,25.400000000000002,09/21/2018
EELV,25.170000000000002,09/20/2018
EELV,25.129999999999999,09/19/2018
EELV,25.000000000000000,09/18/2018
EELV,24.830000000000002,09/17/2018
EELV,24.949999999999999,09/16/2018
EELV,24.949999999999999,09/15/2018
EELV,24.949999999999999,09/14/2018
EELV,24.859999999999999,09/13/2018
EELV,24.590000000000000,09/12/2018
EELV,24.520000000000000,09/11/2018
EELV,24.560000000000002,09/10/2018
EELV,24.660000000000000,09/09/2018
EELV,24.660000000000000,09/08/2018
EELV,24.660000000000000,09/07/2018
EELV,24.600000000000001,09/06/2018
EELV,24.539999999999999,09/05/2018
EELV,24.840000000000000,09/04/2018
EELV,25.090000000000000,09/03/2018
EELV,25.090000000000000,09/02/2018
EELV,25.090000000000000,09/01/2018
EELV,25.090000000000000,08/31/2018
EELV,25.039999999999999,08/30/2018
EELV,25.230000000000000,08/29/2018
EELV,25.300000000000001,08/28/2018
EELV,25.240000000000002,08/27/2018
EELV,24.990000000000002,08/26/2018
EELV,24.990000000000002,08/25/2018
EELV,24.990000000000002,08/24/2018
EELV,25.020000000000000,08/23/2018
EELV,25.010000000000002,08/22/2018
EELV,24.930000000000000,08/21/2018
EELV,24.710000000000001,08/20/2018
EELV,24.560000000000002,08/19/2018
EELV,24.560000000000002,08/18/2018
EELV,24.560000000000002,08/17/2018
EELV,24.530000000000001,08/16/2018
EELV,24.490000000000002,08/15/2018
EELV,24.740000000000002,08/14/2018
EELV,24.650000000000002,08/13/2018
EELV,24.960000000000001,08/12/2018
EELV,24.960000000000001,08/11/2018
EELV,24.960000000000001,08/10/2018
EELV,25.260000000000002,08/09/2018
EELV,25.330000000000002,08/08/2018
EELV,25.250000000000000,08/07/2018
EELV,25.150000000000002,08/06/2018
EELV,25.170000000000002,08/05/2018
EELV,25.170000000000002,08/04/2018
EELV,25.170000000000002,08/03/2018
EELV,25.090000000000000,08/02/2018
EELV,25.359999999999999,08/01/2018
EELV,25.320000000000000,07/31/2018
EELV,25.270000000000000,07/30/2018
EELV,25.199999999999999,07/29/2018
EELV,25.199999999999999,07/28/2018
EELV,25.199999999999999,07/27/2018
EELV,25.160000000000000,07/26/2018
EELV,25.090000000000000,07/25/2018
EELV,25.010000000000002,07/24/2018
EELV,24.820000000000000,07/23/2018
EELV,24.730000000000000,07/22/2018
EELV,24.730000000000000,07/21/2018
EELV,24.730000000000000,07/20/2018
EELV,24.580000000000002,07/19/2018
EELV,24.660000000000000,07/18/2018
EELV,24.609999999999999,07/17/2018
EELV,24.560000000000002,07/16/2018
EELV,24.620000000000001,07/15/2018
EELV,24.620000000000001,07/14/2018
EELV,24.620000000000001,07/13/2018
EELV,24.539999999999999,07/12/2018
EELV,24.480000000000000,07/11/2018
EELV,24.640000000000001,07/10/2018
EELV,24.520000000000000,07/09/2018
EELV,24.270000000000000,07/08/2018
EELV,24.270000000000000,07/07/2018
EELV,24.270000000000000,07/06/2018
EELV,24.250000000000000,07/05/2018
EELV,24.170000000000002,07/04/2018
EELV,24.170000000000002,07/03/2018
EELV,24.150000000000002,07/02/2018
EELV,24.300000000000001,07/01/2018
EELV,24.300000000000001,06/30/2018
EELV,24.300000000000001,06/29/2018
EELV,23.960000000000001,06/28/2018
EELV,24.129999999999999,06/27/2018
EELV,24.320000000000000,06/26/2018
EELV,24.340000000000000,06/25/2018
EELV,24.530000000000001,06/24/2018
EELV,24.530000000000001,06/23/2018
EELV,24.530000000000001,06/22/2018
EELV,24.440000000000001,06/21/2018
EELV,24.670000000000002,06/20/2018
EELV,24.560000000000002,06/19/2018
EELV,24.930000000000000,06/18/2018
EELV,25.270000000000000,06/17/2018
EELV,25.270000000000000,06/16/2018
EELV,25.270000000000000,06/15/2018
EELV,25.370000000000001,06/14/2018
EELV,25.520000000000000,06/13/2018
EELV,25.640000000000001,06/12/2018
EELV,25.660000000000000,06/11/2018
EELV,25.650000000000002,06/10/2018
EELV,25.650000000000002,06/09/2018
EELV,25.650000000000002,06/08/2018
EELV,25.820000000000000,06/07/2018
EELV,25.750000000000000,06/06/2018
EELV,25.640000000000001,06/05/2018
EELV,25.650000000000002,06/04/2018
EELV,25.469999999999999,06/03/2018
EELV,25.469999999999999,06/02/2018
EELV,25.469999999999999,06/01/2018
EELV,25.310000000000002,05/31/2018
EELV,25.100000000000001,05/30/2018
EELV,25.449999999999999,05/29/2018
EELV,25.590000000000000,05/28/2018
EELV,25.590000000000000,05/27/2018
EELV,25.590000000000000,05/26/2018
EELV,25.590000000000000,05/25/2018
EELV,25.590000000000000,05/24/2018
EELV,25.550000000000001,05/23/2018
EELV,25.760000000000002,05/22/2018
EELV,25.690000000000001,05/21/2018
EELV,25.660000000000000,05/20/2018
EELV,25.660000000000000,05/19/2018
EELV,25.660000000000000,05/18/2018
EELV,25.680000000000000,05/17/2018
EELV,25.820000000000000,05/16/2018
EELV,25.810000000000002,05/15/2018
EELV,25.980000000000000,05/14/2018
EELV,25.879999999999999,05/13/2018
EELV,25.879999999999999,05/12/2018
EELV,25.879999999999999,05/11/2018
EELV,25.660000000000000,05/10/2018
EELV,25.560000000000002,05/09/2018
EELV,25.650000000000002,05/08/2018
EELV,25.680000000000000,05/07/2018
EELV,25.750000000000000,05/06/2018
EELV,25.750000000000000,05/05/2018
EELV,25.750000000000000,05/04/2018
EELV,25.850000000000001,05/03/2018
EELV,26.070000000000000,05/02/2018
EELV,26.230000000000000,05/01/2018
EELV,26.280000000000001,04/30/2018
EELV,26.180000000000000,04/29/2018
EELV,26.180000000000000,04/28/2018
EELV,26.180000000000000,04/27/2018
EELV,26.000000000000000,04/26/2018
EELV,26.010000000000002,04/25/2018
EELV,26.080000000000002,04/24/2018
EELV,26.280000000000001,04/23/2018
EELV,26.449999999999999,04/22/2018
EELV,26.449999999999999,04/21/2018
EELV,26.449999999999999,04/20/2018
EELV,26.670000000000002,04/19/2018
EELV,26.500000000000000,04/18/2018
EELV,26.379999999999999,04/17/2018
EELV,26.390000000000001,04/16/2018
EELV,26.469999999999999,04/15/2018
EELV,26.469999999999999,04/14/2018
EELV,26.469999999999999,04/13/2018
EELV,26.539999999999999,04/12/2018
EELV,26.530000000000001,04/11/2018
EELV,26.500000000000000,04/10/2018
EELV,26.320000000000000,04/09/2018
EELV,26.150000000000002,04/08/2018
EELV,26.150000000000002,04/07/2018
EELV,26.150000000000002,04/06/2018
EELV,26.190000000000001,04/05/2018
EELV,26.210000000000001,04/04/2018
EELV,26.210000000000001,04/03/2018
EELV,26.080000000000002,04/02/2018
EELV,26.129999999999999,04/01/2018
EELV,26.129999999999999,03/31/2018
EELV,26.129999999999999,03/30/2018
EELV,26.129999999999999,03/29/2018
EELV,26.140000000000001,03/28/2018
EELV,26.150000000000002,03/27/2018
EELV,26.270000000000000,03/26/2018
EELV,26.060000000000002,03/25/2018
EELV,26.060000000000002,03/24/2018
EELV,26.060000000000002,03/23/2018
EELV,26.129999999999999,03/22/2018
EELV,26.320000000000000,03/21/2018
EELV,26.250000000000000,03/20/2018
EELV,26.289999999999999,03/19/2018
EELV,26.420000000000002,03/18/2018
EELV,26.420000000000002,03/17/2018
EELV,26.420000000000002,03/16/2018
EELV,26.400000000000002,03/15/2018
EELV,26.520000000000000,03/14/2018
EELV,26.609999999999999,03/13/2018
EELV,26.530000000000001,03/12/2018
EELV,26.410000000000000,03/11/2018
EELV,26.410000000000000,03/10/2018
EELV,26.410000000000000,03/09/2018
EELV,26.170000000000002,03/08/2018
EELV,26.140000000000001,03/07/2018
EELV,26.240000000000002,03/06/2018
EELV,26.160000000000000,03/05/2018
EELV,26.129999999999999,03/04/2018
EELV,26.129999999999999,03/03/2018
EELV,26.129999999999999,03/02/2018
EELV,26.240000000000002,03/01/2018
EELV,26.330000000000002,02/28/2018
EELV,26.530000000000001,02/27/2018
EELV,26.590000000000000,02/26/2018
EELV,26.500000000000000,02/25/2018
EELV,26.500000000000000,02/24/2018
EELV,26.500000000000000,02/23/2018
EELV,26.280000000000001,02/22/2018
EELV,26.420000000000002,02/21/2018
EELV,26.150000000000002,02/20/2018
EELV,26.199999999999999,02/19/2018
EELV,26.199999999999999,02/18/2018
EELV,26.199999999999999,02/17/2018
EELV,26.199999999999999,02/16/2018
EELV,26.180000000000000,02/15/2018
EELV,25.960000000000001,02/14/2018
EELV,25.820000000000000,02/13/2018
EELV,25.730000000000000,02/12/2018
EELV,25.580000000000002,02/11/2018
EELV,25.580000000000002,02/10/2018
EELV,25.580000000000002,02/09/2018
EELV,25.740000000000002,02/08/2018
EELV,26.150000000000002,02/07/2018
EELV,26.070000000000000,02/06/2018
EELV,26.469999999999999,02/05/2018
EELV,26.920000000000002,02/04/2018
EELV,26.920000000000002,02/03/2018
EELV,26.920000000000002,02/02/2018
EELV,27.140000000000001,02/01/2018
EELV,27.120000000000001,01/31/2018
EELV,27.020000000000000,01/30/2018
EELV,27.320000000000000,01/29/2018
EELV,27.400000000000002,01/28/2018
EELV,27.400000000000002,01/27/2018
EELV,27.400000000000002,01/26/2018
EELV,27.289999999999999,01/25/2018
EELV,27.160000000000000,01/24/2018
EELV,27.000000000000000,01/23/2018
EELV,26.859999999999999,01/22/2018
EELV,26.770000000000000,01/21/2018
EELV,26.770000000000000,01/20/2018
EELV,26.770000000000000,01/19/2018
EELV,26.690000000000001,01/18/2018
EELV,26.600000000000001,01/17/2018
EELV,26.480000000000000,01/16/2018
EELV,26.250000000000000,01/15/2018
EELV,26.250000000000000,01/14/2018
EELV,26.250000000000000,01/13/2018
EELV,26.250000000000000,01/12/2018
EELV,26.109999999999999,01/11/2018
EELV,26.070000000000000,01/10/2018
EELV,26.109999999999999,01/09/2018
EELV,26.140000000000001,01/08/2018
EELV,26.020000000000000,01/07/2018
EELV,26.020000000000000,01/06/2018
EELV,26.020000000000000,01/05/2018
EELV,25.890000000000001,01/04/2018
EELV,25.760000000000002,01/03/2018
EELV,25.629999999999999,01/02/2018
EELV,25.440000000000001,01/01/2018
EELV,25.440000000000001,12/31/2017
EELV,25.440000000000001,12/30/2017
EELV,25.440000000000001,12/29/2017
EELV,25.260000000000002,12/28/2017
EELV,25.120000000000001,12/27/2017
EELV,24.990000000000002,12/26/2017
EELV,25.020000000000000,12/25/2017
EELV,25.020000000000000,12/24/2017
EELV,25.020000000000000,12/23/2017
EELV,25.020000000000000,12/22/2017
EELV,24.890000000000001,12/21/2017
EELV,24.890000000000001,12/20/2017
EELV,24.840000000000000,12/19/2017
EELV,24.850000000000001,12/18/2017
EELV,24.879999999999999,12/17/2017
EELV,24.879999999999999,12/16/2017
EELV,24.879999999999999,12/15/2017
EELV,24.859999999999999,12/14/2017
EELV,24.710000000000001,12/13/2017
EELV,24.560000000000002,12/12/2017
EELV,24.570000000000000,12/11/2017
EELV,24.430000000000000,12/10/2017
EELV,24.430000000000000,12/09/2017
EELV,24.430000000000000,12/08/2017
EELV,24.370000000000001,12/07/2017
EELV,24.480000000000000,12/06/2017
EELV,24.670000000000002,12/05/2017
EELV,24.620000000000001,12/04/2017
EELV,24.490000000000002,12/03/2017
EELV,24.490000000000002,12/02/2017
EELV,24.490000000000002,12/01/2017
EELV,24.530000000000001,11/30/2017
EELV,24.719999999999999,11/29/2017
EELV,24.730000000000000,11/28/2017
EELV,24.740000000000002,11/27/2017
EELV,24.780000000000001,11/26/2017
EELV,24.780000000000001,11/25/2017
EELV,24.780000000000001,11/24/2017
EELV,24.830000000000002,11/23/2017
EELV,24.830000000000002,11/22/2017
EELV,24.660000000000000,11/21/2017
EELV,24.490000000000002,11/20/2017
EELV,24.600000000000001,11/19/2017
EELV,24.600000000000001,11/18/2017
EELV,24.600000000000001,11/17/2017
EELV,24.430000000000000,11/16/2017
EELV,24.310000000000002,11/15/2017
EELV,24.390000000000001,11/14/2017
EELV,24.390000000000001,11/13/2017
EELV,24.490000000000002,11/12/2017
EELV,24.490000000000002,11/11/2017
EELV,24.490000000000002,11/10/2017
EELV,24.570000000000000,11/09/2017
EELV,24.560000000000002,11/08/2017
EELV,24.539999999999999,11/07/2017
EELV,24.530000000000001,11/06/2017
EELV,24.530000000000001,11/05/2017
EELV,24.530000000000001,11/04/2017
EELV,24.530000000000001,11/03/2017
EELV,24.600000000000001,11/02/2017
EELV,24.629999999999999,11/01/2017
EELV,24.590000000000000,10/31/2017
EELV,24.570000000000000,10/30/2017
EELV,24.520000000000000,10/29/2017
EELV,24.520000000000000,10/28/2017
EELV,24.520000000000000,10/27/2017
EELV,24.510000000000002,10/26/2017
EELV,24.590000000000000,10/25/2017
EELV,24.550000000000001,10/24/2017
EELV,24.580000000000002,10/23/2017
EELV,24.650000000000002,10/22/2017
EELV,24.650000000000002,10/21/2017
EELV,24.650000000000002,10/20/2017
EELV,24.670000000000002,10/19/2017
EELV,24.760000000000002,10/18/2017
EELV,24.800000000000001,10/17/2017
EELV,24.930000000000000,10/16/2017
EELV,24.870000000000001,10/15/2017
EELV,24.870000000000001,10/14/2017
EELV,24.870000000000001,10/13/2017
EELV,24.780000000000001,10/12/2017
EELV,24.690000000000001,10/11/2017
EELV,24.620000000000001,10/10/2017
EELV,24.430000000000000,10/09/2017
EELV,24.500000000000000,10/08/2017
EELV,24.500000000000000,10/07/2017
EELV,24.500000000000000,10/06/2017
EELV,24.510000000000002,10/05/2017
EELV,24.460000000000001,10/04/2017
EELV,24.420000000000002,10/03/2017
EELV,24.300000000000001,10/02/2017
EELV,24.289999999999999,10/01/2017
EELV,24.289999999999999,09/30/2017
EELV,24.289999999999999,09/29/2017
EELV,24.160000000000000,09/28/2017
EELV,24.270000000000000,09/27/2017
EELV,24.340000000000000,09/26/2017
EELV,24.410000000000000,09/25/2017
EELV,24.609999999999999,09/24/2017
EELV,24.609999999999999,09/23/2017
EELV,24.609999999999999,09/22/2017
EELV,24.640000000000001,09/21/2017
EELV,24.719999999999999,09/20/2017
EELV,24.699999999999999,09/19/2017
EELV,24.800000000000001,09/18/2017
EELV,25.050000000000001,09/17/2017
EELV,25.050000000000001,09/16/2017
EELV,25.050000000000001,09/15/2017
EELV,24.990000000000002,09/14/2017
EELV,25.039999999999999,09/13/2017
EELV,25.129999999999999,09/12/2017
EELV,25.120000000000001,09/11/2017
EELV,25.120000000000001,09/10/2017
EELV,25.120000000000001,09/09/2017
EELV,25.120000000000001,09/08/2017
EELV,25.050000000000001,09/07/2017
EELV,24.920000000000002,09/06/2017
EELV,25.000000000000000,09/05/2017
EELV,25.100000000000001,09/04/2017
EELV,25.100000000000001,09/03/2017
EELV,25.100000000000001,09/02/2017
EELV,25.100000000000001,09/01/2017
EELV,25.060000000000002,08/31/2017
EELV,25.060000000000002,08/30/2017
EELV,25.050000000000001,08/29/2017
EELV,25.060000000000002,08/28/2017
EELV,24.910000000000000,08/27/2017
EELV,24.910000000000000,08/26/2017
EELV,24.910000000000000,08/25/2017
EELV,24.810000000000002,08/24/2017
EELV,24.710000000000001,08/23/2017
EELV,24.690000000000001,08/22/2017
EELV,24.580000000000002,08/21/2017
EELV,24.520000000000000,08/20/2017
EELV,24.520000000000000,08/19/2017
EELV,24.520000000000000,08/18/2017
EELV,24.580000000000002,08/17/2017
EELV,24.510000000000002,08/16/2017
EELV,24.460000000000001,08/15/2017
EELV,24.449999999999999,08/14/2017
EELV,24.410000000000000,08/13/2017
EELV,24.410000000000000,08/12/2017
EELV,24.410000000000000,08/11/2017
EELV,24.570000000000000,08/10/2017
EELV,24.730000000000000,08/09/2017
EELV,24.879999999999999,08/08/2017
EELV,24.890000000000001,08/07/2017
EELV,24.830000000000002,08/06/2017
EELV,24.830000000000002,08/05/2017
EELV,24.830000000000002,08/04/2017
EELV,24.789999999999999,08/03/2017
EELV,24.840000000000000,08/02/2017
EELV,24.789999999999999,08/01/2017
EELV,24.699999999999999,07/31/2017
EELV,24.710000000000001,07/30/2017
EELV,24.710000000000001,07/29/2017
EELV,24.710000000000001,07/28/2017
EELV,24.820000000000000,07/27/2017
EELV,24.670000000000002,07/26/2017
EELV,24.660000000000000,07/25/2017
EELV,24.680000000000000,07/24/2017
EELV,24.570000000000000,07/23/2017
EELV,24.570000000000000,07/22/2017
EELV,24.570000000000000,07/21/2017
EELV,24.530000000000001,07/20/2017
EELV,24.539999999999999,07/19/2017
EELV,24.480000000000000,07/18/2017
EELV,24.500000000000000,07/17/2017
EELV,24.379999999999999,07/16/2017
EELV,24.379999999999999,07/15/2017
EELV,24.379999999999999,07/14/2017
EELV,24.310000000000002,07/13/2017
EELV,24.100000000000001,07/12/2017
EELV,23.920000000000002,07/11/2017
EELV,23.800000000000001,07/10/2017
EELV,23.740000000000002,07/09/2017
EELV,23.740000000000002,07/08/2017
EELV,23.740000000000002,07/07/2017
EELV,23.830000000000002,07/06/2017
EELV,23.910000000000000,07/05/2017
EELV,23.949999999999999,07/04/2017
EELV,23.949999999999999,07/03/2017
EELV,23.879999999999999,07/02/2017
EELV,23.879999999999999,07/01/2017
EELV,23.879999999999999,06/30/2017
EELV,23.900000000000002,06/29/2017
EELV,23.850000000000001,06/28/2017
EELV,23.900000000000002,06/27/2017
EELV,23.910000000000000,06/26/2017
EELV,23.780000000000001,06/25/2017
EELV,23.780000000000001,06/24/2017
EELV,23.780000000000001,06/23/2017
