Ticker,NAV,Date
ADRE,40.710000000000001,03/12/2019
ADRE,40.590000000000003,03/11/2019
ADRE,39.630000000000003,03/10/2019
ADRE,39.630000000000003,03/09/2019
ADRE,39.630000000000003,03/08/2019
ADRE,39.829999999999998,03/07/2019
ADRE,40.490000000000002,03/06/2019
ADRE,40.829999999999998,03/05/2019
ADRE,40.670000000000002,03/04/2019
ADRE,40.600000000000001,03/03/2019
ADRE,40.600000000000001,03/02/2019
ADRE,40.600000000000001,03/01/2019
ADRE,40.609999999999999,02/28/2019
ADRE,40.969999999999999,02/27/2019
ADRE,41.030000000000001,02/26/2019
ADRE,41.030000000000001,02/25/2019
ADRE,40.670000000000002,02/24/2019
ADRE,40.670000000000002,02/23/2019
ADRE,40.670000000000002,02/22/2019
ADRE,40.130000000000003,02/21/2019
ADRE,40.240000000000002,02/20/2019
ADRE,40.060000000000002,02/19/2019
ADRE,39.829999999999998,02/18/2019
ADRE,39.829999999999998,02/17/2019
ADRE,39.829999999999998,02/16/2019
ADRE,39.829999999999998,02/15/2019
ADRE,39.920000000000002,02/14/2019
ADRE,39.800000000000004,02/13/2019
ADRE,39.869999999999997,02/12/2019
ADRE,39.329999999999998,02/11/2019
ADRE,39.450000000000003,02/10/2019
ADRE,39.450000000000003,02/09/2019
ADRE,39.450000000000003,02/08/2019
ADRE,39.539999999999999,02/07/2019
ADRE,40.079999999999998,02/06/2019
ADRE,40.450000000000003,02/05/2019
ADRE,40.070000000000000,02/04/2019
ADRE,40.020000000000003,02/03/2019
ADRE,40.020000000000003,02/02/2019
ADRE,40.020000000000003,02/01/2019
ADRE,40.039999999999999,01/31/2019
ADRE,39.560000000000002,01/30/2019
ADRE,38.539999999999999,01/29/2019
ADRE,38.750000000000000,01/28/2019
ADRE,39.240000000000002,01/27/2019
ADRE,39.240000000000002,01/26/2019
ADRE,39.240000000000002,01/25/2019
ADRE,38.850000000000001,01/24/2019
ADRE,38.509999999999998,01/23/2019
ADRE,38.289999999999999,01/22/2019
ADRE,39.189999999999998,01/21/2019
ADRE,39.189999999999998,01/20/2019
ADRE,39.189999999999998,01/19/2019
ADRE,39.189999999999998,01/18/2019
ADRE,38.859999999999999,01/17/2019
ADRE,38.649999999999999,01/16/2019
ADRE,38.399999999999999,01/15/2019
ADRE,38.009999999999998,01/14/2019
ADRE,38.410000000000004,01/13/2019
ADRE,38.410000000000004,01/12/2019
ADRE,38.410000000000004,01/11/2019
ADRE,38.509999999999998,01/10/2019
ADRE,38.450000000000003,01/09/2019
ADRE,37.640000000000001,01/08/2019
ADRE,37.230000000000004,01/07/2019
ADRE,36.990000000000002,01/06/2019
ADRE,36.990000000000002,01/05/2019
ADRE,36.990000000000002,01/04/2019
ADRE,35.700000000000003,01/03/2019
ADRE,36.590000000000003,01/02/2019
ADRE,36.200000000000003,01/01/2019
ADRE,36.200000000000003,12/31/2018
ADRE,36.280000000000001,12/30/2018
ADRE,36.280000000000001,12/29/2018
ADRE,36.280000000000001,12/28/2018
ADRE,36.160000000000004,12/27/2018
ADRE,36.090000000000003,12/26/2018
ADRE,34.980000000000004,12/25/2018
ADRE,34.980000000000004,12/24/2018
ADRE,35.430000000000000,12/23/2018
ADRE,35.430000000000000,12/22/2018
ADRE,35.430000000000000,12/21/2018
ADRE,35.930000000000000,12/20/2018
ADRE,36.030000000000001,12/19/2018
ADRE,36.530000000000001,12/18/2018
ADRE,36.609999999999999,12/17/2018
ADRE,37.230000000000004,12/16/2018
ADRE,37.230000000000004,12/15/2018
ADRE,37.230000000000004,12/14/2018
ADRE,37.759999999999998,12/13/2018
ADRE,37.509999999999998,12/12/2018
ADRE,37.009999999999998,12/11/2018
ADRE,36.910000000000004,12/10/2018
ADRE,37.490000000000002,12/09/2018
ADRE,37.490000000000002,12/08/2018
ADRE,37.490000000000002,12/07/2018
ADRE,38.030000000000001,12/06/2018
ADRE,38.340000000000003,12/05/2018
ADRE,38.340000000000003,12/04/2018
ADRE,39.200000000000003,12/03/2018
ADRE,38.600000000000001,12/02/2018
ADRE,38.600000000000001,12/01/2018
ADRE,38.600000000000001,11/30/2018
ADRE,38.270000000000003,11/29/2018
ADRE,38.520000000000003,11/28/2018
ADRE,37.640000000000001,11/27/2018
ADRE,37.369999999999997,11/26/2018
ADRE,36.969999999999999,11/25/2018
ADRE,36.969999999999999,11/24/2018
ADRE,36.969999999999999,11/23/2018
ADRE,37.420000000000002,11/22/2018
ADRE,37.420000000000002,11/21/2018
ADRE,36.750000000000000,11/20/2018
ADRE,37.700000000000003,11/19/2018
ADRE,38.329999999999998,11/18/2018
ADRE,38.329999999999998,11/17/2018
ADRE,38.329999999999998,11/16/2018
ADRE,38.480000000000004,11/15/2018
ADRE,37.590000000000003,11/14/2018
ADRE,37.149999999999999,11/13/2018
ADRE,36.960000000000001,11/12/2018
ADRE,37.570000000000000,11/11/2018
ADRE,37.570000000000000,11/10/2018
ADRE,37.570000000000000,11/09/2018
ADRE,38.210000000000001,11/08/2018
ADRE,39.050000000000004,11/07/2018
ADRE,38.530000000000001,11/06/2018
ADRE,38.399999999999999,11/05/2018
