,Date,Alternatives ETF List (35),Broad Asia ETF List (44),Commodity ETF List (125),Consumer Discretionary Equity ETF List (31),Consumer Staples Equity ETF List (26),Crude Oil ETF List (22),Currency ETF List (36),Developed Asia Pacific ETF List (108),Developed Markets ETF List 1 (100),Developed Markets ETF List 2 (100),Developed Markets ETF List 3 (93),Emerging Asia Pacific ETF List (114),Emerging Markets ETF List (79),Energy Equity ETF List (80),Financials Equity ETF List (51),Global ETF List (72),Gold ETF List (17),Healthcare Equity ETF List (49),Industrials Equity ETF List (37),Investment Grade Corporate ETF List (50),Junk ETF List (43),Materials Equity ETF List (62),Municipal Bond ETF List (29),Preferred Stock ETF List (12),Real Estate ETF List (48),Target Maturity Date Corporate Bond ETF List (24),Technology Equity ETF List (75),Telecom Equity ETF List (10),Total Bond Market ETF List (82),Treasuries ETF List (51),Utilities Equity ETF List (24),Volatility ETF List (18)
10,2014-11-01,0.008181737852656568,-0.006353115797430952,0.29624287479548006,0.05493026880524905,0.03916391266416852,0.28400816063118517,-0.003812212376392296,-0.021869880543811414,0.0064613315459252085,0.007513261830130775,0.0006061951636289012,0.00016418566697237806,0.005358454633840682,-0.0769485173588111,-0.0006069329323288214,0.022901067058663623,-0.004053342148310717,0.039336704054950836,0.017854978927465476,0.003263731225577657,-0.015000880500130329,-0.08492305796409591,0.0011068471099200251,0.012951970338638947,0.013340455548129918,0.00855483605334252,0.04798480377107835,0.015213991980595018,0.0024772052634205823,-0.0021309877951312057,0.005461044509631877,-0.3405309261781086
11,2014-12-01,-0.010725362767681346,-0.03907625773854726,0.022593326635487975,0.0001745941805732315,-0.014411040368821218,0.14899840820366067,-0.02487581156429076,-0.04079192492309389,-0.03357083384519448,-0.01956173347602531,-0.05609736752772956,-0.06589126791241597,-0.027042113923524513,-0.10776229688367814,-0.011367872915154547,-0.0409462616240466,-0.0010457675524559945,-0.008557839118630414,-0.018853931942061454,0.002431454981832421,-0.03105578333420944,-0.11703411356192184,0.006189122139199202,-0.009626091296225858,0.0006725221602280604,0.00012876390932149636,-0.02072655522513143,-0.030696838454798044,0.005498191098040511,-0.009879944776366278,0.018434542826230773,0.08112126163815739
12,2015-01-01,-0.006045492459573658,0.023154835209152024,-0.1992155633997755,-0.02169920698697473,-0.0035388600574058774,-0.08428060539716131,-0.037274817318542805,0.018932797231348726,0.0013344533649238919,-0.0011636524359684764,0.018073859737602376,0.09423780377934664,0.00045442348604575467,-0.07222071138162094,-0.022325179800916858,0.039919030186184014,0.05873422084920078,0.06267111665733807,-0.01626494032251724,0.021509013918927716,0.005647056037852594,0.07674962723328772,0.018485690417550837,0.028866750252255935,0.068604889599696,0.03201807358020737,-0.031492405927573006,-0.008521802657755283,0.028128052967472516,-0.009206886707343584,0.0238070480599575,0.2358070388185456
13,2015-02-01,0.012183673553482802,0.042800248778424234,0.24874626483703338,0.08054377343370978,0.03781864593517401,0.14383107735244718,0.006781629513406379,0.06290810864559672,0.056067521370869344,0.03037978731559582,0.05773942466483497,0.03947266422501599,-0.011915750966435094,0.0691700966914002,0.028798079222732354,0.0417333529114135,-0.030712525713128082,0.07561863326881216,0.05929166663298553,-0.0023999592045199944,0.0333196420678889,-0.01752233487697947,-0.012469877396708007,0.004902090989137252,-0.021095573242925984,-0.0038277225270474265,0.08014659756429313,0.07041573717022205,-0.014486947632815656,0.010681980082816178,-0.04895449606044002,57.60243363878216
14,2015-03-01,0.0032279580307438003,0.009255775659993574,0.03992797371495986,-0.004521859846120229,-0.01612428476221591,0.05333464031806077,-0.015691530875765577,-0.009387054973457033,-0.021165842782483117,-0.013295750423653382,-0.050354475899502635,-0.03454114464757464,-0.009208119135859474,-0.04103059777989971,0.3993981775012822,-0.03825174855331483,-0.016840745711482828,0.022135240099395444,-0.012461527230432637,-0.0028589828959622184,-0.012205930995544175,-0.058523054833652666,0.0025359212040015414,0.001875241730570594,0.0070955898770402644,0.008613552541499255,-0.0309503724313257,-0.025096906731630803,0.0023518925161328794,0.0015125361578969705,-0.014555696096377158,-0.07440912878214224
15,2015-04-01,-0.007266852501805523,0.05906597266100161,-0.07568698497412579,-0.003624701201641653,-0.0036236871856509785,-0.09367788149262142,0.018713416389285746,0.03837289154449111,0.03355966567585471,0.014324082975301073,0.03801049926468274,-0.02385310101179939,0.012825788130114377,0.08459041991576002,-0.008897176421555788,0.0563426480826284,-0.006534294496598483,-0.043349604999762884,0.005901818682179217,-0.008968896277158874,0.013761421327765724,0.04199277984144736,-0.006738653232803152,0.002304676157302935,-0.030183050702174558,0.002238111170662964,0.02318134345873174,0.025498209661920023,-0.003318244531164437,0.001334599183484907,0.01964066561750709,0.12887847958041365
16,2015-05-01,0.005143908904798181,-0.020083321375150547,-0.02023708006469078,0.012849293181545856,0.01655291161506454,-0.011168939197462303,-0.015987380764094707,-0.000761734488540467,-0.0019101701130147086,-0.005237177088791043,0.000599259521047342,0.0480266201538367,0.0014572757403396267,-0.06629986418186468,-0.128205169559753,0.016388574356584938,0.0009875531452990171,0.07532732282378347,0.004873922803760389,-0.010720970087558308,0.007326206502058755,0.026717864498143486,-0.005929147691461398,0.0017476058193610735,-0.011402359840386365,0.001713945707653934,0.01915546231565695,-0.0017055481807515802,-0.010879194623190072,0.009391461200478625,-0.0008717894004819503,-0.20408383411835357
17,2015-06-01,-0.009492795524199677,-0.03380455078110527,0.0027922360218541635,-0.00076161209847113,-0.016786873287958953,0.0005760964674949287,0.003535474828014455,-0.04182861351172055,-0.03718255318803396,-0.030138501497835445,-6.672554730562108e-05,-0.0552995721331125,0.00027891491060594005,-0.06863977204850988,-0.01652572738757188,-0.0516500233403984,-0.011702339342346883,0.013802227430268326,-0.03138009152605331,-0.013920790224740192,-0.010336595408834573,-0.004385161985258339,-0.0026377178780125467,-0.015912453826374674,-0.04599294679287893,-0.008774658437086188,-0.046220923072385976,-0.03406685620363113,-0.011656284087798917,0.010826048117964554,-0.0657447000718724,-0.16771334942823973
18,2015-07-01,-0.014959691377170353,-0.02831415877810643,0.08457720613954145,0.037642744466602394,0.0423580246230099,0.1017507994070316,-0.0204041588435166,0.009799746347177552,0.020222550738803864,0.011842567669271449,-0.04889584969654037,0.0064449651730754355,-0.0008198951239517666,-0.13577230319206984,0.31799714016465075,-0.03474818528353966,-0.03389278548355566,0.04011291938550482,0.005207353473264914,0.009998581410879396,-0.01318377790198114,-0.024023352428233693,0.009598626750592393,0.015667018601267978,0.050227399425244644,0.005703438415153779,0.020862896169842403,-0.001471156166777982,0.010763731925235586,-0.0042208285814449385,0.49874911624310014,-0.19053840247718395
19,2015-08-01,-0.0031962603616575423,-0.08577168199374081,-0.053465958252987986,-0.06161753274154218,-0.054648994796119524,-0.025817853170189316,-0.004078441944131667,-0.06452444289544397,-0.06419108089445409,-0.03357014466067633,0.06839114582464004,-0.11975397698920084,-0.42907792427906505,-0.012090441660285403,-0.0168181698200003,-0.04118976896646589,-0.1781980024096774,0.08435908033797415,-0.05923471707494117,-0.004241547088534925,-0.02800559613756371,-0.14973772000501512,-0.0006268633585993927,-0.0042660785530379735,-0.05094847610409935,0.001927431413828015,-0.0548873338882843,-0.0396891772930991,-0.002002526308526557,-0.0028729614452568256,-0.041407154626680216,0.6260085533316566
20,2015-09-01,0.0025372772283862805,-0.022573606646452683,0.14447854909785077,-0.02384202961535241,-0.0027647654044254677,0.18410904396584044,-0.0031831792983060313,-0.04867775714166127,-0.030459725537334226,-0.016808603273832396,-0.17002126412215654,-0.017665426501788768,6.05293320676915,-0.11496210659620838,0.23649036293562659,-0.04106710589913188,1.744304606539212,-0.20991549966139908,-0.04315225505244187,0.0012841911403323036,-0.0252656959156412,0.14613490496188505,0.0076717662527620144,-0.005930247262097897,0.010870413762558715,0.013061871891994262,-0.019999101853790703,-0.04575867564632057,0.004345438533492963,-0.0055598234018934805,-0.13860055364743012,88.46748224743904
21,2015-10-01,0.00933562909728318,0.07019961359288507,-0.0443576244999435,0.08424679685105971,0.06494398067279397,-0.011496377682338757,0.0045651833428335285,0.07245153805676459,0.06453633248263653,0.03597295942666904,0.11331139903580933,0.021625566024565498,0.027413203968944734,0.002226304883430974,0.003435635716054264,0.08351525613519646,-0.17999718397418304,0.06257877881355307,0.08060623705062286,0.006314436969016436,0.025336119852822248,-0.016608498078328253,0.003982610800018291,0.022090566912849042,0.06350172662160891,0.004010155521935881,0.11031283754608553,0.10524104786300288,0.006957491516476941,-0.0003111250842250437,0.040949718165666664,-0.4194604366237396
22,2015-11-01,-0.009144292182963,-0.023672957994983305,-0.19466587468823338,-0.007817601292427723,-0.004916507948727827,-0.07784051970686219,-0.0015205635848976704,-0.007884640958273317,-0.0038420544210328736,-0.002831075505239091,-0.025166681105285676,-0.028941024061614484,0.006251569003599763,-0.06675085529901315,-0.14404392998713028,-0.01668845958437821,1.3947294786392312,0.045543312632194716,0.008329356347035135,-0.0036593453115474164,-0.015272490896170951,-0.041114929369847134,0.004535227263087823,0.00595541887438996,-0.013054975454525839,0.00391373453785981,0.007585928855996416,-0.003982988617822443,-0.0006460080626777947,-0.0009409717802244227,-0.03394478963092492,99.07394228262312
23,2015-12-01,-0.014298072185584588,-0.024510991670450462,0.14845587375690275,-0.03366472301009123,-0.0019273315670017429,0.06640515235470487,-0.0020520706375750804,-0.026222497949738487,-0.023005298261148704,-0.014070804800825116,-0.17796844601096445,-0.006377300416068002,-0.007281997932824291,-0.10415653376138101,-0.004804505520638902,-0.006832905680843812,-0.009061659275451613,-0.01768613868946459,-0.045404248881963954,-0.007462081733528389,-0.038738468649018046,-0.011180139176605685,0.0075622591172754185,-0.0037083138739866656,0.009156204773005104,-0.005678029317290924,-0.03010134222998569,-0.021187854313910414,0.0015004807785924384,-0.004858943361042462,-0.004937300119601152,0.0014202850779381853
24,2016-01-01,-0.015595736924094022,-0.05657939168623368,0.022831574975780845,-0.05158937913243282,0.003407581269145922,0.043103287902691675,-0.00831492094030963,-0.042264879946937284,-0.0409539903953543,-0.02333924774806993,0.7086569561425184,-0.08946990771645938,-0.024418031144345494,-0.08802592065470839,0.0005144246829755894,-0.055503220673783105,0.03383223615967978,-0.13487800325334792,-0.047272121718574825,0.0036755204361548196,-0.02223130460894322,-0.0313684963453882,0.0110009071324744,0.00546025056159562,-0.03134983590522654,0.016984440384606565,-0.05404062330900779,-0.037609032880548246,0.01198025398429917,-0.0009772209486987031,0.0432241224967478,0.11631196003234437
25,2016-02-01,0.011006889010771867,-0.00991024578740488,-0.03325668848343253,0.008860065089385489,0.007519704077631963,-0.020869567938050816,-0.0019517301554498392,-0.03253571691260258,-0.009984644301583183,5.8624349683029237e-05,0.008951184108719534,-0.09754909062537058,-0.004675044821300274,-0.14277062562372098,-0.0014919195478167418,0.06899569442692867,0.07451378741478085,-0.024238357160462617,0.010762871033870667,0.004441275238191685,0.004967346191717212,0.25949058290735405,-0.0006411287707052,-0.0011790774870569158,-0.003912317323373757,0.004255131253066945,-0.0009340821008947755,0.05964772141325535,0.0048503475529676765,-0.009787631323760492,0.01852550222708782,-0.002319513871155178
26,2016-03-01,0.015435926724097904,0.09660010861507941,-0.04769565352540719,0.06516131955381493,0.051796318730085424,-0.04429142787919157,0.03013711437641431,0.07123406272496643,0.07099476433483239,0.04176539484804385,0.07525389996060836,0.1730267344882208,0.02632976835626431,0.1365025266153813,0.023335177173706884,0.08215098541246822,-0.005936977081437492,0.039852358283577395,0.07275246686188148,0.025531620741542638,0.037577499197192894,0.018949912208326102,0.0031445331361365293,0.021737281416664804,0.09067300941328431,0.022767735948931382,0.08594622473870799,0.04988396707151703,0.0115197402165354,-0.0016571798033304485,0.0961306566207504,-0.15518588856653306
27,2016-04-01,-0.0008901801317939932,-0.0006916465577383804,-0.05716236461577995,-0.0036689908657966744,-2.9079314179708722e-05,-0.06735407138867953,-0.002047867634875261,0.014549936712829985,0.01612428116276387,0.007864934417382067,0.043420345563535814,-0.004995245817496576,-0.004161659563549568,0.10649565261119351,-0.015865050214159345,0.07681635493625985,0.022098504927486235,0.04318129996879257,0.02187459314169401,0.011882175626721787,0.040351561870879966,0.3016825025667944,0.007429985043896095,0.012441081294907725,-0.012893905831799123,0.009760778089299583,-0.04187933161264856,-0.0012178213723323442,0.008516274511266126,0.004862542367082728,-0.005750774805613286,-0.0665100701928403
28,2016-05-01,-0.008722983497297263,-0.015601098354285248,0.02104649556707369,-0.003036350366598184,0.009347047952753953,-0.0066977241834111885,-0.015543854820680986,-9.782823208603474e-05,-0.001307700344898077,-0.000992184958775386,0.04249736300165999,0.004389426436716341,-0.009535233966136435,0.008574138745790858,0.012921474753048908,-0.011476695296298675,-0.025287949062071473,0.02796509807263753,0.009206687762598661,-0.0013261215211783296,0.0013835528837433113,-0.0690006581685034,0.0020653367882059,0.014597791096364143,0.015146228781819291,0.0011942275969438643,0.05075882358477222,0.009723888929845865,0.0008371713570588955,-0.003846407323710707,0.012992085683422378,-0.12973074610462987
29,2016-06-01,-0.006430571652022002,0.0015288268468207785,0.07429086410857329,-0.021211750087433763,0.04236685985190811,-0.01789310170597641,0.005853859102332297,-0.01953660395578464,-0.00949948232054847,-0.015336517255092785,0.03880053134228674,0.02183991212732058,-0.027555091211103527,-0.028719051383039023,-0.01376953113600817,0.0513522767071238,0.062260090652858466,-0.018595312473632768,-0.013604293459092373,0.021267273210781878,0.0021903837223015846,0.15834206052711464,0.015882994473568328,0.010515211778312949,0.04669359852274142,0.02010292871129945,-0.020950205950331296,0.03565242462540783,0.01997566629203279,0.0010995701901674183,0.06446251852847133,-0.09525732481999005
30,2016-07-01,0.013593436541041152,0.06258801268047691,0.0728024463722907,0.057847381499830076,0.010332480892423066,0.0942280003370382,0.004256642534700752,0.05855772161009191,0.04118591933910553,0.032878445016401935,-0.04653851034633451,0.06686576235536465,0.0031620697979675844,0.022066427324898538,0.0007330759285278293,0.0750315290004157,0.0052517562412288665,0.09927051253418531,0.04427592023124673,0.011735302923924825,0.0213510975809852,0.08559312170958724,-0.0011248989586381006,0.0191131382816735,0.046665898808976466,0.008055888428017941,0.0835816209035429,0.050480767600890444,0.00751697212077281,-0.004361588347006189,0.01018711294718541,-0.15621593234825712
31,2016-08-01,-0.007474449963475391,0.012403263345084601,-0.04013520773421882,-0.00855481280068145,-0.008633219255623603,-0.03695878159406087,-0.00024675781612612437,0.001440610574292325,-0.0026222575058829642,0.0004194826437044927,0.11006860430459671,0.012488311478954834,0.0066332656796835535,0.01378433618561462,0.004857844207265291,-0.025949933264670405,-0.17289084991322268,-0.020010989742988296,0.003833503995546948,0.0022829511709663484,0.021786208152564452,-0.03607871955936438,0.001249680902709553,0.003496771620366456,-0.03210476681768636,-0.0005169477875461577,0.01870376117934351,-0.030182911273022906,-0.00032754591672607943,-0.003041322879166344,-0.05239195392510141,-0.24054092127722343
32,2016-09-01,0.010435248856288512,0.02355059966641131,-0.032818068490821035,-0.007273482273168999,-0.017522606579961693,-0.036326291524564,0.006153089917694293,0.01884252387893298,0.008475210293205077,0.0028415374886521377,0.005080119184781408,0.00491417628881485,-0.009228191150741772,0.006220839519624018,0.00012392355702713076,0.018307340097050165,1.8292697986728927,0.013288685703435735,0.0013405112387183983,-0.002194303368059079,0.008672079633195875,0.006008266707320133,-0.005228377129401029,-0.010644619504780881,-0.019111649375500833,0.00044396325412322525,0.022501795681794837,0.011092295909892873,-0.0038907748179606546,0.0020168083827487157,0.009573757933388393,16.435751490184522
33,2016-10-01,0.0003426822886468211,-0.023874310089961152,0.011842130147334613,-0.01975671272162802,-0.016645402754033298,0.0017738297406757475,-0.00895346211981098,-0.015232542119665165,-0.024528729831162072,-0.01945656214809388,-0.1326543871307835,-0.006797675595269254,-0.006709248638433493,-0.06428323929499918,-0.013882712687633986,-0.00662290547493515,-0.18713574775906006,-0.10369434608498547,-0.03090134305529869,-0.010111984865311502,-0.0009449064211272359,-0.06799024966477034,-0.00802289400399828,-0.006732058161020646,-0.051741445623208815,-0.0033765889774065574,-0.006826523317352964,-0.023837960063963187,-0.018207346793172114,0.006807239716431816,-0.0033643930595786907,-0.0014002477740770035
34,2016-11-01,0.0289066361807587,-0.027764563197574466,-0.01163158698685117,0.04768380411646239,-0.027447151868508362,-0.02639182556592496,-0.008814029038727507,-0.021267329675464245,-0.01486145236772186,-0.0022529899571788747,-0.15123315910159144,-0.08055374788638708,-0.013808684749812342,0.05999288808702522,0.0002345204945332524,-0.0638045524930082,-0.03892959881353273,0.03860663054720742,0.05190124536336123,-0.021744213634426628,0.009240015769100874,-0.0694965516621279,-0.035897153096346,-0.037810711225569074,-0.019654204960596833,-0.014524742357894993,0.005439598828354458,0.029442383274592317,-0.02119996707236072,0.014516208148487234,-0.05284572634450574,-0.13710822239028161
35,2016-12-01,0.0024640171280223317,-0.013977110003127003,0.04194121716389812,-0.007385821554716484,0.029275395500616884,-0.013378513857297042,-0.008289554022437954,0.005688047297281506,0.013100347435396915,0.002841152600546028,0.1234374208673262,-0.022363686539618698,-0.0017698004640234709,-0.03342678465405008,0.007906227462708129,-0.018312669034709343,-0.016117587598555506,-0.010902803679376228,0.006897526963522844,0.007701063045699089,0.02360450691605672,-0.0713480935304355,0.009811783077947561,-0.0016819990010859339,0.018139085057378705,0.0004537102767977995,0.008679216170046102,0.05396902610715126,0.0036778842790953226,0.0049268207225830725,0.03235339700916259,-0.23176443897920995
