Name,Riskiness R
DRN,[0.66044973]
DRV,[2.92949341e+13]
DRW,[0.1566662]
FFR,[0.363134]
FRI,[0.25468391]
GQRE,[0.10761083]
GRI,[0.47132136]
ICF,[0.20640237]
IFEU,[0.29249995]
IFGL,[1.3220828]
IYR,[0.15461456]
KBWY,[0.15127259]
MORL,[0.21632809]
MORT,[0.13643972]
PSR,[0.14925893]
REET,[0.49097413]
REK,[7.36870391e+12]
REM,[0.1327202]
ROOF,[0.23297281]
RWO,[0.81407478]
RWR,[0.23785878]
RWX,[2.4200751e+12]
SCHH,[0.2351967]
SRS,[1.540937e+13]
TAO,[0.15218203]
URE,[0.92388967]
USRT,[0.21749544]
VNQ,[0.20216457]
VNQI,[0.20321634]
WPS,[1.15477978e+12]
WREI,[0.24287194]
