Name,Riskiness R
AGND,[1.53965646e+12]
AGZD,[9.18340683e+11]
BIV,[16.78807448]
BLV,[0.22173493]
BND,[3.23384568e+11]
BOND,[0.09369758]
BYLD,[0.07850152]
FBND,[0.10148714]
FCOR,[0.07833796]
FLTB,[1.07510866e+12]
FTSD,[2.2752018e+12]
FWDB,[0.06407024]
GBF,[1.33109788e+12]
GVI,[7.25013212e+12]
HOLD,[1.52471097e+12]
ILTB,[0.14725153]
ISTB,[3.1243112e+11]
IUSB,[0.04810983]
KCNY,[2.41837739e+12]
LDUR,[1.69269693e+11]
MINC,[7.14966709e+12]
MINT,[2.13570573e+12]
NEAR,[2.51480787e+12]
RAVI,[4.03803042e+12]
SAGG,[9.34296925e+12]
SCHZ,[6842.26078813]
SPAB,[0.48347552]
ULST,[1.85082097e+12]
VBND,[7.08447083e+11]
WYDE,[8.39583315e+12]
XMPT,[0.10281021]
