Name,Riskiness R
AGG,[0.04063538]
AGND,[4.25633584e+11]
AGZD,[3.5995932e+10]
BIV,[0.05859856]
BLV,[0.13864073]
BND,[0.04824791]
BNDX,[0.01750758]
BOND,[0.03590596]
BSV,[0.02178652]
BYLD,[0.02970783]
FTSD,[0.0162723]
FWDB,[0.06836342]
GBF,[0.05170961]
GVI,[0.03091746]
HOLD,[0.00989523]
ILTB,[0.1044941]
ISTB,[0.00954088]
LDUR,[0.01641649]
MINC,[0.01023474]
MINT,[0.00149759]
NEAR,[0.00263821]
RAVI,[0.00583268]
SAGG,[1.49945454e+12]
SCHZ,[0.03376177]
SPAB,[0.03637794]
ULST,[0.00614964]
XMPT,[0.06664161]
