Name,Riskiness R
AADR,[0.18253537]
COPX,[4.01259003]
DBAW,[0.22103698]
ECON,[5.07944688e+11]
EDC,[1.31577599e+10]
EEM,[1.16623142e+11]
EEMS,[4.18546852e+11]
EMCG,[4.71644003e+11]
EMFM,[7.45952726e+11]
FAN,[0.33443749]
FIEG,[0.48628988]
FLN,[2.7732465]
FM,[2.90551858e+12]
FNDE,[1.24320362]
FONE,[0.16303653]
FPA,[0.48223228]
FWDI,[1.65878086e+11]
GDXJ,[0.69788004]
HGI,[7.07450864e+11]
HILO,[6.36853542e+11]
ICLN,[3.33802868e+11]
IEMG,[7.9653111e+10]
IFV,[0.20567223]
IQDF,[1.47178812e+12]
JDST,[3.10893583e+13]
KOL,[9.06004011e+11]
LIT,[0.78597104]
PBD,[1.63384567e+12]
PICK,[9.54342189e+11]
SIL,[0.86758442]
SLVP,[0.74635131]
SLX,[1.34398724]
SOCL,[0.23471796]
SOIL,[9.36232614e+11]
TLTE,[4.13996297]
VIDI,[2.12052294e+11]
