Name,Riskiness R
AGGY,[7.74807184e+11]
AGND,[3.75276097e+11]
AGZD,[1.7710789e+12]
BIV,[9.2029628e+11]
BLV,[0.31888205]
BND,[9.5187393e+11]
BOND,[2971235.89315349]
BYLD,[0.11449382]
FBND,[0.08872723]
FCOR,[0.11188431]
FLTB,[4.02108207e+12]
FTSD,[2.21870313e+12]
FWDB,[0.03613716]
GBF,[9.60991142e+11]
GVI,[8.62773045e+12]
HOLD,[1.88425732e+12]
ILTB,[0.1629208]
ISTB,[2.03313529e+12]
IUSB,[271.96494588]
KCNY,[1.35999225e+12]
LDUR,[2.56635714e+11]
MINC,[2.08180871e+12]
MINT,[1.68967701e+12]
NEAR,[1.77067689e+12]
NFLT,[0.0296172]
RAVI,[1.31810227e+12]
SAGG,[4.79950065e+12]
SCHZ,[15541.96048031]
SPAB,[0.99452353]
TOTL,[7.85059416e+10]
ULST,[2.25256572e+12]
VBND,[1.24490629e+12]
WYDE,[1.31752836e+13]
XMPT,[0.21400403]
