Name,Riskiness R
SVXY,[0.78792129]
TVIX,[2.37356823e+13]
UVXY,[2.65710599e+13]
VIIX,[1.46753926e+13]
VIXM,[5.28834501e+12]
VIXY,[1.89744756e+13]
XVZ,[1.61489175e+13]
ZIV,[0.16266635]
