Name,Riskiness R
AADR,[0.08379975]
COPX,[1.04742263]
DBAW,[0.18791089]
ECON,[3.455864]
EDC,[0.98533605]
EEM,[0.27926112]
EEMS,[0.27223996]
EMCG,[1.40569161]
EMFM,[2.74500298e+12]
FAN,[0.17737587]
FIEG,[0.20909005]
FLN,[2.10135571]
FM,[0.62523955]
FNDE,[0.31481239]
FONE,[0.10032374]
FPXI,[0.32361789]
FWDI,[0.31172965]
GDXJ,[0.58565901]
HEEM,[0.24561586]
HILO,[0.97256598]
ICLN,[2.07202648e+12]
IEMG,[0.24425841]
IFV,[0.22532505]
IQDF,[0.40050436]
JDST,[4.12749006]
KOL,[1.55680742]
LIT,[0.13420632]
PICK,[15.86545395]
QEMM,[0.41350211]
SIL,[0.77160165]
SLVP,[0.71740674]
SLX,[0.67870242]
SOCL,[0.08920428]
SOIL,[1.12012862e+11]
VIDI,[0.31100551]
