ANGL,CJNK,GHYG,HYGH,HYHG,HYIH,HYLD,HYLS,HYND,HYS,HYZD,JNK,PGHY,PHB,RIGS,SHYG,SJB,SJNK,UJB,WBII
0.025507243367858472,0.010908790751467263,0.019748914275644985,0.02040340516742702,0.0323459729665134,0.012948026858675271,0.015670371899894616,0.009407892341951978,0.011704008277532756,0.013921198574060949,0.01962490187527265,0.018646243671443432,0.005347200723555751,0.015917234365362562,0.005178435530190286,0.013730243771431372,-0.023157087923701115,0.01855099108314447,0.0032612304938881525,-0.004187767283572264
0.01152327271919492,0.009610163295544996,0.00923189313655397,0.004456204448910083,0.0071424254931004814,0.003923011031084768,-0.0022857714285714386,0.0038080019165207843,0.005197536916990275,0.01379669067482064,0.010265269900139729,0.010202982337735152,0.001974323651271318,0.0080811347041368,0.007037167974483241,0.00830051884361708,-0.011853065414313418,0.011672377116924405,0.039007608660572936,-0.0029072891388403337
-0.006567693258575621,-0.011632416974989295,-0.00807100351526347,-0.005232703663624046,-0.0012558614239281953,-0.005277053128784664,-0.0031499715435264314,-0.0031792834966869184,0.020060838586169458,-0.006015147454678565,-0.008890812494038352,-0.007468716528365032,0.003706421980165281,-0.006392193564259689,-0.003586563718253715,-0.0009857292845105712,0.009196431866481931,-0.0024680238501889468,0.00521932580529427,-0.012754233164655491
0.0019613800094819022,-0.03231011164375014,-0.013922524410372882,0.01315038352717157,0.01904748130912217,0.03088858639198013,-0.0017236713092883779,-0.0072268988246985515,0.040822370728388166,0.010563020889869051,-0.0017086287911149795,0.0012094582095865125,0.006040965436758325,-0.0016830151259582926,-0.005500202736791852,0.003629539185912007,-0.003565889314238811,0.0049938324601912654,-0.03953880754769145,0.0018379159021966864
0.0089265060945637,0.022508009698989192,0.011773407073171706,0.011060993477675049,0.023371505954505677,0.015226825513606755,0.025899338129496418,0.014824974499878803,0.052128352164194,0.012908163690571607,0.021822763293848517,0.014326303723321871,0.013381598434483385,0.015302270650890184,0.01325810963783953,0.010619253957699594,-0.02027829610998087,0.012285154085862128,0.033104815830881415,-0.0020562668081975477
0.031605168597884835,0.021765565903348917,0.029439241650640026,0.00926548315995772,0.017475288584936632,0.017166582796323673,0.0134642068182773,0.009481292138270977,-0.0036023514728314313,0.018690584175520775,0.002093844308787374,0.02272063039668038,0.011916986440877056,0.008653200397158108,0.005714735799604419,0.01901423851062432,-0.008522770584656742,0.02007121055223932,0.029571426717166612,0.007518380333821581
0.0078418042167762,0.0038095191185972322,0.004675741123309664,0.012056143698434071,0.0065139494432640745,-0.003385674338149821,0.009687212574392036,0.017281590925957154,-0.0032870950789317226,0.006445198849282545,0.00417889678228161,0.008399146261556186,0.007034726425300981,0.005877773482067474,0.0073546771066554705,0.006078910584826341,-0.016373289133976062,0.006437718396305096,0.009099730707696265,0.009509200144938595
0.004142517542982515,-0.002119479513714784,0.002065520713322615,-0.005245934426229469,-0.007930320108707749,0.004207720789166622,-0.024396929824561226,-0.0008082469877590992,-0.0014780100766875655,0.0002573881772869703,-0.003329171729955329,-0.003061806547715172,0.002520672348018341,-0.0021785872795698946,0.0010256352062450967,0.0002480646238991714,0.0004162026375664989,-0.0015940763266260932,-0.01884064237430076,-0.0017073481767567555
0.008252295076534187,0.01392251581390924,0.013287324457558355,-1.098659671461838e-05,0.0043945939300102,0.004479479948035996,0.008991289688114447,0.009071764480135828,-0.0019039380489267086,0.008647620025974731,-0.002087724338717219,0.010464792745475831,0.0031985321262956016,0.011723528205557356,0.007778576936268706,0.007106839656989957,-0.00873552702353872,0.00776784333340979,0.05196967280474734,0.0026404989421749017
0.006040384155990207,0.010378731003373371,0.014839779020486341,0.0023292500135988358,0.0071512882463269185,-0.0011960034641460525,0.0064048732943471605,0.009934381666250495,-0.000450740274895134,0.008977056834517187,0.004602510460251171,0.011441834494955037,0.0005306223578809009,0.0063131086587464615,0.00700617750923632,0.007689701142827937,-0.009651646172244677,0.008398879204332839,0.008615312018333189,0.013134709737136971
0.00047897164373611467,0.001944108329552748,0.004214073766205974,0.0010851464605731898,-9.229645465342579e-05,0.0004875415110121623,-0.006087465580726868,0.00029357750363841634,-0.001722949108494266,-0.0013902979661860708,0.0012495210329028991,-0.0005065493483498285,-0.003062464301374273,0.004074202718031827,0.0005659828811815892,0.0011436733682741735,-0.0029661167618523525,-0.001339824791292099,0.01304556213587602,-0.0010922688513825684
0.014487936790335446,0.003802196468266826,0.020946555615871325,0.004751976245440164,0.012049485469599065,0.008863963772886445,0.003619181715990074,0.013574881340687014,0.01796672997180411,0.008229613905997487,0.0033277868832034697,0.011081951032799324,0.006173538625138012,0.00605605310108083,0.008263746520375223,0.00722553113589264,-0.010624708810380865,0.007155503629157992,0.014112389319126053,0.005827509775985154
0.007123170547981606,0.008705274358788727,0.003278741124862866,-0.008761616756026323,-0.0118741404208622,-0.010760421685676522,-0.004438280289549983,-0.002844437679312518,-0.023623401085532885,0.003371992659735391,-0.009121102441081984,0.0007764168083123878,0.0008437009786409662,0.00021574048903695865,6.592854309520188e-06,0.0006605200447070607,-0.0008591356711690147,0.0006921939525097988,0.013550528672615277,0.009531248005348438
0.013960994650868752,0.005303176589345176,0.0040811891432815176,0.009124912149570357,0.009961632801517808,0.014275889682244048,0.0039008081332070656,0.0007215193617763165,0.014251814036798153,0.002761465900917713,0.009623389121339036,0.0059944029919354715,0.006450335215932736,0.006976783395049836,0.006649145567488504,0.005363051040064746,-0.0060188604506217006,0.006024670258249568,-0.005858660786741938,-0.004483048184437347
0.0014305532643493109,-0.00033051519969099885,-0.0009144970463198537,0.0005446671691396492,0.004687018466711964,0.008155368041589782,0.0036081322122712258,0.0013150304510095802,0.005274506315303947,0.0029613357550978066,0.002486614276278968,0.002268188282817993,0.0004879381623806033,0.0016298809574105144,0.000176998053399236,0.002061958599321085,-0.0008651249008515468,0.0028441643851900324,0.0017188720417080062,0.0006209177666886972
-0.0009738890457214627,-0.0008383107870074963,-0.006752512749220834,-0.0040069252616255656,-0.0010593992553108082,-0.002605894442215405,0.0005530973451328299,-0.002594283677586815,0.01213385894071078,-0.0006971520150720103,0.0,-0.0038653804104224047,-0.004096048491435665,-0.0004329953005718842,-0.0009670627388615664,-0.004811175752054501,0.003030362245008705,-0.0019509719470247296,-0.0030371001146356482,-0.0027280769005415388
-0.00012110308598608003,0.002286125863780845,-0.0016167261283096645,-0.006799916914465728,-0.005338628412122543,0.0043424772948709185,-0.0008291321171917933,0.005079303592046039,-0.010328161829100187,-0.0010116704647834698,-0.001240223181470667,-0.0013969448407430405,-0.0011820460096253062,0.001859380736356316,0.00028545441283795526,0.001530463460696339,-0.002157948888170039,-0.0019130925206643074,-0.0018280629122436386,0.005429906916769942
0.01684455153963795,0.0018210479922039426,0.03129800066701005,0.01348375373657132,0.03433216157663156,0.01989243146331247,0.016044203814981704,0.0036126872605817375,0.03058547300462945,0.014181059744729859,0.0028973509933774948,0.008440853236889959,0.005962183014315921,-0.0021142110167096115,-0.006759441018484695,0.010925184132464323,-0.0012975781569393176,0.015577725909760969,0.00629805917990381,-0.012413186296932329
-0.021919716240788315,-0.017830055314345963,-0.019095747505465846,-0.0066793159928096426,-0.01219520607839025,-0.015391187764360931,-0.007623169071603502,-0.0050112315407915406,0.033836172362546074,-0.00959149620286505,-0.005777961205117646,-0.013351456117523308,-0.0007727762808879512,-0.011463554600186677,-0.0054934094522253035,-0.008462148074637922,0.009527950971194068,-0.008291162127752872,-0.01820950624839277,-0.01698756691778246
-0.008963796599524322,-0.005167364927307609,-0.0005648836834701468,-0.00973101913110674,-0.01310142797479401,-0.004727094307598051,0.0052125650147445204,-0.003066451592014239,-0.019891308312788302,-0.0010903689973944942,-0.007887090078870954,-0.005606895355444871,-0.0025788495363859073,0.00023859120859644323,-0.003630964436764089,0.002769404453325369,0.003002844807183901,-0.0006579212587681536,-0.01823568128109141,0.002446941482441877
0.005439084139421553,-0.002365057497461412,-0.0011555866547913122,0.009384983990283908,0.014192302508260712,0.007880562576513045,0.004366812346255702,0.002510500076011618,0.02159070589131528,0.006880431470715577,0.002510418410041893,0.005082346174855308,0.0076399527255991044,0.0002538726719716521,0.0018636666476180253,0.004693042998548089,-0.0053476037457154115,0.006436419887911779,0.02202835321127384,-0.015474835636971643
-0.003342320179075097,0.0016731844873352593,-0.015586664947061306,-0.00841169346776854,-0.004375747055284529,0.013905498119151854,-0.003260842479914197,0.0001625153796492755,-0.015176623709654754,0.0020176237863105853,0.0008347663119685692,-0.0027973446684240997,-0.0018289861155542442,0.00019889725902321882,0.0002269658520760377,0.000967565494380186,0.0008602340670407487,0.0008120820981817767,-0.007025756262400159,-0.004188280261367523
-0.0023988729803902944,-0.0054651968291513755,0.0050125110117760704,-0.0011031097163505053,0.004266494097198152,-0.0039014449273183428,-0.002453653217011895,-0.0004485398157118347,-0.0027113207073441296,0.0010005471396775606,-0.002502085070892357,0.0006168718336144631,0.0012022964181630607,-0.0019176128237070797,-0.0010396408041234966,0.003817097199950456,-0.003437935414765313,0.002595506654259037,0.02751563926909734,-0.002773041119914732
0.016152268906076378,0.012694966695077107,0.012995059686055323,0.01544979021380914,0.02254424031756828,0.027157756142149474,0.005192648264552969,0.015297276073056428,0.020275681819389317,0.01370736358317884,0.006688963210702198,0.017736332939838857,0.006625200963452433,0.014493507426425606,0.0092583868545342,0.011482478314114787,-0.014325234933217341,0.013758713871963693,0.00536364379393969,0.013576700661151436
0.005140237123121955,0.006025306107726313,0.0012346154091475595,0.0005438064342732255,0.00020566940793953408,0.002860475924783788,-0.0021750408421706657,0.009403225349954112,-0.004015782598453872,0.00533706076960461,-0.00041528239202649547,0.006377909942106214,-0.003933362448442371,0.006356898474828796,0.008693456678473517,0.006283066656934259,-0.006135074735377107,0.0050402431380252005,0.017476720454240802,0.0036729726190910797
0.006545335214028706,-0.00037880298257503113,0.008745834967620374,0.0034782608695651434,0.017415558695468163,0.01784384001169212,-0.0013623705350852627,0.00398594802815634,0.022798287093895832,0.004295736034975937,0.005816327378479416,0.005895099246706178,0.004203853694910104,0.003031395258274228,0.004486703820719193,0.006398925644800485,-0.0070545861698611545,0.006091357813768666,0.006026672832592949,0.0005941721536487045
