Name,Riskiness R
AAXJ,[0.94864535]
ACWX,[1.21322792e+12]
ADRA,[2.15407358e+11]
AIA,[0.31424002]
AXJL,[3.52289864e+10]
AXJV,[1.78595771e+11]
CHIQ,[3.65999178e+11]
CWI,[3.23423383e+11]
DBAP,[6.22303989e+10]
DNL,[3.53021383]
EEMA,[0.67962834]
EMCG,[7.83425689e+11]
FPA,[3.96787707e+11]
FPXI,[3.78446859]
GEM,[7.3466791e+10]
HEEM,[3.8975529e+11]
IEMG,[1.76516822]
IHDG,[1.51508808e+11]
IPOS,[1.01010188e+11]
IQDE,[1.85404556e+12]
IQDY,[5.49043298e+11]
MOTI,[1.21468863e+11]
PAF,[0.84884285]
QEMM,[4.14748453e+11]
REMX,[0.6594418]
VEU,[2.14085054e+11]
VXUS,[4.40711071e+11]
XSOE,[0.93607653]
