Name,Riskiness R
BDCL,[0.51786698]
BDCS,[0.26443936]
BIZD,[0.19657018]
CHIX,[0.3965851]
EUFN,[8.31787834e+11]
FAS,[0.29716987]
FAZ,[4.88977391e+12]
FINU,[0.27901378]
FINZ,[2.01377844e+13]
FNCL,[0.09100338]
FXO,[0.08738444]
IAI,[0.14530565]
IAK,[0.09518799]
IAT,[0.14459797]
IXG,[0.26660449]
IYF,[0.09843505]
IYG,[0.14307329]
KBE,[0.1693588]
KBWB,[0.16177243]
KBWD,[0.17484635]
KBWP,[0.0432023]
KBWR,[0.14802634]
KCE,[0.70247783]
KIE,[0.07024043]
KRE,[0.15925411]
PEX,[0.23740792]
PFI,[0.18877106]
PHDG,[2.78573773e+11]
PSCF,[0.09435783]
PSP,[0.33389274]
QABA,[0.12137337]
RWW,[0.11803174]
RYF,[0.07153505]
SEF,[2.02960657e+12]
SKF,[9.20353329e+12]
UYG,[0.19945978]
VFH,[0.08935196]
VQT,[2.90203165e+11]
XLF,[0.0811249]
