Name,Weight
Technology Equity ETF List (75),0.3387589991293093
Healthcare Equity ETF List (49),0.194109151300938
Real Estate ETF List (48),0.1839466852265263
Global ETF List (72),0.16606550136526266
Industrials Equity ETF List (37),0.11711966297909145
