Name,Riskiness R
Alternatives ETF List (35),[526.59461242]
Broad Asia ETF List (44),[1.77128669]
Commodity ETF List (125),[0.3191078]
Consumer Discretionary Equity ETF List (31),[0.25273515]
Consumer Staples Equity ETF List (26),[5.22584772e+11]
Crude Oil ETF List (22),[6.36459504e+11]
Currency ETF List (36),[1.90569297e+12]
Developed Asia Pacific ETF List (108),[0.78770543]
Developed Markets ETF List 1 (100),[0.19455877]
Developed Markets ETF List 2 (100),[0.23733175]
Developed Markets ETF List 3 (93),[8.82900829e+11]
Emerging Asia Pacific ETF List (114),[0.3270252]
Emerging Markets ETF List (79),[0.48583922]
Energy Equity ETF List (80),[0.194798]
Financials Equity ETF List (51),[0.18147315]
Global ETF List (72),[0.14551402]
Gold ETF List (17),[2.3742485e+12]
Healthcare Equity ETF List (49),[0.12474579]
Industrials Equity ETF List (37),[0.18115407]
Investment Grade Corporate ETF List (50),[3.5067854e+12]
Junk ETF List (43),[3.52305052e+11]
Materials Equity ETF List (62),[0.29912286]
Municipal Bond ETF List (29),[1.15112655e+12]
Preferred Stock ETF List (12),[1.6790282e+12]
Real Estate ETF List (48),[0.13149114]
Target Maturity Date Corporate Bond ETF List (24),[5.12231701e+12]
Technology Equity ETF List (75),[0.08781782]
Telecom Equity ETF List (10),[6.71320209e+10]
Total Bond Market ETF List (82),[2.6396199e+12]
Treasuries ETF List (51),[1.20724831e+11]
Utilities Equity ETF List (24),[0.43537963]
Volatility ETF List (18),[4.47371431e+12]
