Name,Riskiness R
AGF,[4.59746346e+12]
AGQ,[9.16904206e+12]
BCM,[3.91792524]
BDD,[0.25322519]
BNO,[0.37989477]
BOIL,[3.15571052e+13]
BOM,[3.73472348e+09]
BOS,[48.33986099]
CANE,[1.00943145e+13]
CORN,[6.55157079e+12]
CPER,[0.91300612]
DAG,[3.55080224e+13]
DBA,[1.96958683e+13]
DBB,[0.17068006]
DBC,[0.39772119]
DBE,[0.33657822]
DBO,[1.46837139]
DBP,[7.18878822e+12]
DBS,[5.15744731e+12]
DDP,[5.2367591e+12]
DGAZ,[2.06944074]
DGL,[3.09128723e+12]
DGLD,[4.50553153e+12]
DGP,[3.27123124]
DGZ,[5.48445634e+12]
DJCI,[3.64391878e+12]
DJP,[1.1430632e+13]
DSLV,[3.76101584]
DTO,[2.08499923e+13]
DYY,[1.54489342]
DZZ,[4.02979635e+12]
FTGC,[3.28975809e+12]
FUD,[5.91260671e+12]
FUE,[5.79792896e+12]
GCC,[1.27532306e+13]
GLD,[4.37879743]
GLL,[2.6604043e+13]
GLTR,[1.01234253e+12]
GRU,[8.91904893e+12]
GSC,[0.64358321]
GSG,[1.17359302e+12]
GSP,[1.04919122e+12]
IAU,[2.44225362]
KOLD,[3.80801327]
LD,[0.91190084]
NIB,[1.06302001e+14]
OLEM,[0.72074076]
OLO,[1.35803455]
OUNZ,[5.93099233]
PALL,[0.25911764]
PDBC,[0.43078503]
PPLT,[5.79535046e+12]
RJA,[5.11522151e+12]
RJI,[1.58722517e+12]
RJN,[1.02830952]
RJZ,[0.46500004]
SCO,[6.56715781e+13]
SGOL,[3.9894008]
SIVR,[3.61130891e+12]
SLV,[6.43569394e+12]
SZO,[1.85444486e+12]
TAGS,[7.31181328e+12]
UAG,[5.15169815e+12]
UBG,[3.39130006e+11]
UCI,[0.45051784]
UCIB,[0.41411318]
UCO,[9.23974792e+12]
UGA,[1.07687556e+11]
UGL,[7.24107951]
UGLD,[0.9742615]
UNG,[0.80652302]
UNL,[1.81940795e+12]
USCI,[8.98032383e+12]
USL,[0.42153094]
USLV,[1.49068593]
USO,[8.87382587e+11]
USV,[7.14665816e+12]
ZSL,[14.73392182]
