Name,Riskiness R
DBO,[3.19657713e+12]
DTO,[0.2784668]
OLEM,[1.26614163e+13]
OLO,[2.63793849e+12]
SCO,[0.36431042]
SZO,[0.174117]
UCO,[6.73627639e+11]
USL,[1.16064912e+13]
USO,[1.2509569e+13]
