Name,Riskiness R
BZF,[0.11573871]
CEW,[0.07778834]
CNY,[0.20478264]
CROC,[7.6586341e+11]
CYB,[0.0895286]
DBV,[0.28830764]
DRR,[6.6168204e+11]
EUFX,[7.83505657e+11]
EUO,[5.90312342e+11]
FXA,[0.21872059]
FXB,[1.98822909e+12]
FXC,[0.67224916]
FXCH,[1.74260246e+11]
FXE,[0.13063445]
FXF,[3.80430009e+11]
FXS,[3.88250733e+11]
FXSG,[0.21748096]
FXY,[0.1284172]
INR,[0.20867272]
UDN,[0.32858319]
ULE,[0.43644443]
URR,[0.59922227]
USDU,[5.46394595e+11]
UUP,[0.53841826]
YCL,[0.30503379]
YCS,[1.39545041e+12]
