,Date,BDCL,BDCS,BDCZ,BIZD,CHIX,DPST,DXJF,EUFN,FAS,FAZ,FINU,FINZ,FNCL,FXO,IAI,IAK,IAT,IXG,IYF,IYG,JHMF,KBE,KBWB,KBWD,KBWP,KBWR,KCE,KIE,KRE,LBDC,LMLP,PEX,PFI,PHDG,PSCF,PSP,QABA,RWW,RYF,SEF,SKF,UYG,VFH,VQT,WDRW,XLF
0,2013-12-01,-0.04664406806613671,-0.025612589742143782,,0.01118909695119405,-0.11385275855445046,,,-0.032205733088291374,-0.10675553577231256,0.09720931880419426,-0.08691756748879163,-0.03529411317853778,-0.027226128212691197,-0.039814436187054866,-0.035853294695625246,-0.07160020155641782,-0.01566497082578824,-0.040378623375795945,-0.030592143928589662,-0.03450280890808738,,-0.034679701632626576,-0.02297266671629792,-0.00011289597775949339,-0.0660034443695112,-0.04978231507543822,-0.052180543488852496,-0.06361942827325238,-0.05426507579742323,,,0.05084749398060221,-0.05464314414190816,-0.021627584138106958,-0.03679561265812195,0.010665026548790993,-0.0416045141842272,-0.036175995556963436,-0.029208261470261735,0.03056764845762171,0.06429400224385107,-0.06754187797075963,-0.02443465284087813,-0.032986532746596284,,-0.03100568382024733
1,2014-01-01,0.07103277916044926,0.03834901591822295,,0.016778128172356792,-0.0008488906075173627,,,0.060793891600361416,0.09744626081402132,-0.10640104486702501,0.08392253085586913,-0.08780489851503256,0.033716932441515135,0.036573538399168624,0.035068857170862146,0.03353853907310749,0.03462164893561296,0.038360774834142256,0.035824789859975316,0.027688017891533655,,0.03415859716456577,0.027520275339330456,0.02900449977812055,0.02100022310022395,0.037670383670952344,0.02368868483631554,0.03551979049245934,0.04287579460982142,,,0.008685442211880825,0.030468024946662366,0.036296505504413455,0.023024704164299175,0.06632257189156757,0.03353574900749014,0.017737884831374527,0.036292584842981174,-0.033427476271682834,-0.07065817382013197,0.06547517693176427,0.03391394751769818,0.03616419597669777,,0.030389501485267954
2,2014-02-01,-0.04159577663448855,-0.023151560990811896,,-0.02074474100987692,0.028886901958597676,,,-0.007797195961414782,0.06936291374807767,-0.0754269549460206,0.07057879358133046,-0.08636374359385432,0.020721218861451167,0.013463281422580556,0.005994388609866905,0.013686375039572532,0.04481616771222108,0.018742145248193745,0.0208516072160528,0.025613310263475693,,0.0315150541905034,0.04680022046020305,-0.003532178547014869,0.016779059813657803,0.032955496614807366,0.01280968336363213,0.021172117386811025,0.037352513768988266,,,-0.009743700853376155,0.013727515345124902,0.005360958396792518,0.011764494349751959,-0.018578730085647685,0.030769536444733646,0.03666839557546624,0.022675576762882635,-0.02532882004515564,-0.05049310570654642,0.04570380143702823,0.02291591546789065,0.007239921938667592,,0.02949296959733268
3,2014-03-01,-0.08680173320619021,-0.04281316890218351,,-0.04285050723418488,-0.04211386367082767,,,0.015717187583564954,-0.05239814984553694,0.03437674351239004,-0.05465577352424749,0.05443376385403572,-0.013151578643698252,-0.01084765503260007,-0.027956009426109863,0.011630250121912837,-0.05422369744105394,0.0008845338127667965,-0.013989750929992127,-0.04097526229877433,,-0.05529134571237659,-0.05146415624777333,-0.004608551200887598,0.02712234368879394,-0.07810195427284697,-0.032574782264712374,0.0012302188941386255,-0.06723624108030282,,,0.010057613874464723,-0.03740500192045462,-0.0190545277560441,-0.030286047682050263,-0.01218454453730038,-0.06456969306834281,-0.02598259880224197,-0.0054867640304023906,0.01399311340002602,0.028117228513351602,-0.03280415599050979,-0.014253375455873242,-0.019326005158161,,-0.01252996420457096
4,2014-04-01,0.03892270843195906,0.020290158538385318,,0.016642296047626844,0.06551729642158463,,0.05222400459042879,0.0042550264193769,0.04336679642663702,-0.05208333500271358,0.03758067113584099,-0.0743826103638347,0.013404870029184083,0.010218081424138376,-0.017370393744524766,0.007138313107280751,0.009093524154633848,0.015022908627592233,0.015059213245653518,0.01403439441691722,,-0.004054909625055197,0.009963292118427457,0.014735155438842268,0.01408125186138459,-0.008394364483594045,-0.005932416937187884,0.011927696941693228,-0.005196092642863886,,,0.010504965601605099,0.003974099529087318,0.0181619536819535,0.004972699690271551,0.010961061951556664,-0.00785089185365091,0.023086218738013083,0.019451610428437478,-0.015278606418925816,-0.033888204493535315,0.027966086311566173,0.013848084444545977,0.015350581363248041,,0.015027406735711684
5,2014-05-01,0.11773873181276368,0.055001848559984814,,0.05985928016815555,0.009708575850198421,,0.061359701194448876,-0.04969170883752138,0.06806282836237652,-0.07169032847450509,0.06606540948794315,-0.03268359679583362,0.02343179333326605,0.02344844796422781,0.024204451243446588,0.02663220883926604,0.04115348400012196,-0.003656605678757866,0.019372213643663958,0.025008923279294104,,0.046664708026369406,0.0315670085614988,0.034545552104654015,0.008742491799015893,0.06198806320911075,0.04923271728479451,0.022140890955712485,0.053016480749659554,,,0.02146868483557496,0.051097292260422644,0.012129950187283332,0.03307305990369463,0.028356826901524752,0.05128920288422661,0.023306844373329635,0.020058359985720423,-0.025025043774470304,-0.0467693050578925,0.04451803878986533,0.021811327454357973,0.016821043770663093,,0.020188638766293242
6,2014-06-01,-0.11405633817205182,-0.05251228596326202,,-0.05078310604418721,0.11858988083298976,,-0.018454408913654043,-0.006007620956762744,-0.04401757312308356,0.03156707891581349,-0.02959085818398403,-0.05858636548197298,-0.01176484130718225,-0.022749782457620323,0.012652945489853431,-0.038001017126878034,-0.039964491475257664,0.006826751720625833,-0.012438420247273218,-0.008490074150352817,,-0.0400095729544367,-0.010640193422313579,-0.014156783100349781,-0.04050561304220067,-0.0454942409479292,-0.02836172314244845,-0.04389221988790813,-0.04291603843690397,,,-0.012124368940982238,-0.04243251383946663,0.003627236896059351,-0.028061516624614723,-0.0464597650866148,-0.04378829634915811,-0.018263667816032347,-0.01158007080213881,0.013347041140351061,0.028405436872580916,-0.031838644602002086,-0.01268117354662043,0.001607427521363951,,-0.009726821321917704
7,2014-07-01,0.09334846155613215,0.03991472216904432,,0.04486038148429073,-0.04584529241152937,,-0.018801471772262393,0.015852912502927717,0.11688994377599232,-0.11420750050177236,0.10127939580405904,-0.009548899743520751,0.03713450445902635,0.04385971429265215,0.03207998106419628,0.05782212405321888,0.013880527876149292,0.022179305920269916,0.03973120760878648,0.029239062524696338,,0.02096385914120399,0.01911892675983482,0.029509012253443642,0.06171515837516512,0.017591379028133226,0.03777535682705148,0.06182524548260789,0.013531241360164639,,0.020246009903157836,-0.010192648852371717,0.05055585482848174,0.01443144798236223,0.025841519135493814,0.011073211395071971,0.021070829711510797,0.04819488314548225,0.03832092511953745,-0.0385005692388533,-0.07721280219240939,0.07851136751561581,0.03906933115926539,0.01317285831147724,,0.04239157865121101
8,2014-08-01,-0.0988804797273109,-0.05074138930328881,,-0.04669233614540894,-0.04729741262431563,,0.046307355319177686,-0.031211241502822184,-0.03522897853211385,0.026526757808984912,-0.036212089442899865,-0.020944086911274938,-0.016998172931313674,-0.03361350277819331,0.000254611740744369,-0.028052911352839865,-0.013690496557050824,-0.03134155883575406,-0.01563832084015107,0.0025613951986909757,,-0.022065674714725016,0.0,-0.0444975904122651,-0.01711130724599806,-0.024468084609662072,-0.02932240890137828,-0.030190816290845402,-0.027984467280044226,,-0.12412420157771878,-0.06224251570188606,-0.027986504531989143,-0.0020818919937812446,-0.04707336279421842,-0.06486913771765224,-0.028661467344077738,0.0018829443899621694,-0.023742729949896842,0.006322658451033849,0.019727895100424272,-0.02519860358503814,-0.01922260200168747,-0.003827890606444331,,-0.008133705226437624
9,2014-09-01,-0.02857126398936146,-0.010280028140794074,,-0.01020397393573006,0.059889827260595975,,0.0644600804208294,-0.015260763392758833,0.10478771015654657,-0.12319713208497834,0.10562897831208094,-0.09134130662004807,0.04267175591252105,0.04124759415807523,0.02624961951295909,0.03746929018228215,0.027238602651411113,0.021155386406022596,0.043787079490831424,0.03261066613713079,,0.04014636551462644,0.01293272258340091,0.04858840522956757,0.05959714618360992,0.06962138706769849,0.023044709254567013,0.04542126024092952,0.06302943139819177,,-0.016758187905649577,0.010332771031238927,0.05851781023585025,0.027582712003567555,0.10010601728996892,0.010459796305313702,0.07597731786058022,0.014198940962733081,0.048859048150308074,-0.037696464631521036,-0.08338895386546248,0.0789965673282419,0.04369226785658195,0.027229368925011748,,0.034175938216261796
