Name,Riskiness R
AIRR,0.1604619539197436
CGW,0.12684379358133552
CHII,0.5566648840439259
EDOM,1.1781698232801951
EXI,0.10350228279357242
FIDU,0.1031029345137841
FIW,0.07030476045862884
FXR,0.12247537562517156
IEV,0.7629847309507211
ITA,0.07329933644080966
IYJ,0.08801488462875687
IYT,0.14838677764949487
JETS,0.18922513422204967
PHO,0.07527085625301694
PIO,0.15339944434549677
PPA,0.07563197912702616
PSCI,0.15747406935802244
RGI,0.10003631126000043
SEA,16923624493760.512
SIJ,45860397477564.94
UXI,0.1732584037529578
VIS,0.10329407362010404
XAR,0.06999968011367143
XTN,0.14544369135216223
_PRN,0.17257442981735777
