Name,Weight
Real Estate ETF List (48),0.25666418664670837
Developed Markets ETF List 1 (100),0.04208457846620028
Developed Asia Pacific ETF List (108),0.7245596619550987
Consumer Discretionary Equity ETF List (31),0.4266676878531996
Industrials Equity ETF List (37),0.26009669939722435
