,Date,ARKG,BBC,BBH,BBP,BIB,BIS,CNCR,CURE,FBT,FHLC,FXH,IBB,IHE,IHF,IHI,IXJ,IYH,JHMH,LABD,LABU,PBE,PJP,PPH,PSCH,PTH,RXD,RXL,RYH,SBIO,UBIO,VHT,XBI,XHE,XHS,XLV,XPH,ZBIO
0,2013-12-09,,,-0.028754580127804324,,-0.05993259478428422,0.047575432381009496,,-0.0874816555647852,-0.028575791221362057,-0.02201095923636924,-0.026116217354675654,-0.029368122789149586,-0.02872013320573119,-0.027856105330528323,-0.02954950622203702,-0.022964101272461,-0.02603676800171665,,,,-0.042082538318714044,-0.029751690501352953,-0.019002180315024434,-0.021897929904424733,-0.02445244831215686,0.05431911798743231,-0.045477362561292665,-0.024417193922214156,,,-0.025656091882120646,-0.03963152613569021,-0.02104857970072816,-0.022008466960467852,-0.025534255216338533,-0.03031691179921889,
1,2013-12-16,,,0.030077799208860063,,0.07597719443645727,-0.06069863350626619,,0.12810007934390172,0.03078118893442364,0.02134230438268691,0.019247382385493908,0.038099137090846065,0.02474340543345407,0.019288409406746587,0.028763910898120682,0.01894708412282033,0.024431359232882838,,,,0.034074824580352873,0.035937543061864106,0.02387019518250176,0.02126873030854259,0.017000826066570805,-0.057602836740708756,0.043062817062222807,0.025122336285270285,,,0.012659516067288209,0.03566193186066368,0.01866158232449842,0.004749703239713771,0.02044226466353726,0.012832673930587046,
2,2013-12-23,,,0.010534791860397482,,0.012993224489795827,-0.02417484797110465,,0.02433575479937178,0.021918214457058355,0.008614070184913353,0.014640334932307772,0.009924178782258094,0.0052231883740822375,0.013673227550513704,0.011795511473461006,0.017032482215821924,0.004407162193922989,,,,0.012527337375884469,0.006151814976518152,0.010510249019583888,0.007916754218845563,0.012319281977390623,-0.009870939294618495,0.017568028689593698,0.010558439949199904,,,0.020949141395711697,0.01874329235524622,0.012812566671007422,0.01862168906186605,0.012712923449965736,0.037775620708618625,
3,2013-12-30,,,-0.0022320723735691664,,0.0017459941777988337,-0.010957571458806636,,-0.0034982330095269204,-0.005470215606090399,-0.0004535451820830894,0.001254726056043491,0.00048713311719734086,0.005884163722822427,0.0065177249671439326,-0.000270905214218266,-0.0018605312079546864,0.0021583872296099304,,,,-0.012910165968666967,0.0020635243256686086,0.0033204019241129612,-0.005257503274089192,0.0025423516410518713,-0.002683998030906298,-0.003215823932487253,0.0016369546194183124,,,-0.0011887340127849715,0.004466774088240333,-0.0030199110378017553,0.012124642516682452,-0.0021669843172529243,0.005374173198504584,
4,2014-01-06,,,0.05326508462352264,,0.11765100221224116,-0.10019266507892056,,0.07868952172561719,0.0638299069088087,0.030966789429027496,0.04406852455997227,0.05618708659982833,0.03609349973071614,0.018021999130969222,0.03948484249262825,0.02306356149541549,0.028591037520627128,,,,0.08719338979430344,0.03313988996982553,0.03441742458346048,0.021140886585780474,0.034657628909552055,-0.03998469362472958,0.0574184743457691,0.031145155002138027,,,0.033032457682191874,0.17781057488658802,0.04174877444458288,0.019452945397373935,0.026782738201953586,0.04162895967677674,
5,2014-01-13,,,0.03375031879558268,,0.07473603646833013,-0.07334042766906583,,0.017627146502520792,0.036462663417327665,0.00952363536239961,0.014402819987884907,0.03644302949062513,0.015573650418373206,-0.0037934724960631736,0.0027056982751995006,0.0033017576067071955,0.009712016349942641,,,,0.050877067108041754,0.01721644268391621,0.012979955330987782,0.009816152624008706,0.01695265557501325,-0.03163794960973139,0.022001555584915008,0.004755156549235661,,,0.00816196321586779,0.01985529314351072,0.008090987069599178,0.0054977177519016695,0.004934574245924952,0.02107464964398368,
6,2014-01-20,,,-0.0007300383562173979,,-0.02902107507628418,0.020219495691446758,,-0.07275164429133982,-0.01680229552027044,-0.023947674783655892,-0.02188919388462232,-0.013781734479897905,-0.025342956758696796,-0.019568250164434215,-0.03279686228675364,-0.02065347952587784,-0.024295173360791365,,,,-0.018840805691575133,-0.022982442424130327,-0.02941702191963201,-0.019088076227787708,-0.019883550514489787,0.039288630901346114,-0.04900962006660376,-0.02208592499178854,,,-0.023526172314419683,-0.016405014760834086,-0.027589444648172465,-0.018655210115783936,-0.02385110885364026,-0.029301793723000114,
7,2014-01-27,,,0.011273324949562607,,0.012185377909768447,-0.022650107800085344,,0.009771559721880613,0.004806333617706089,0.003717678193399085,0.008871028583509162,0.007745029941253129,0.0004966409286351502,0.002265510058499692,0.00622369498418719,0.0003475006035650856,0.004759079966295435,,,,0.0199319886344613,-0.002735112862166342,0.006507896626809048,-0.010810711507884348,0.005122950924650634,-0.007958538449719638,0.007826500951487592,0.009768857134341348,,,0.004584596667668706,-0.025180135420200755,-0.0002583490790289022,-0.003933278497044376,0.005389731303760712,0.008042162919781272,
8,2014-02-03,,,0.006089979205163866,,-0.0015900056063597745,-0.012746216831407139,,0.020777050056802877,-0.0019931040582508086,0.0044442790134679305,-0.007194264444559002,0.0017081950045303841,-0.0035588999345918075,-0.022820388541964054,-0.0006398300760664091,0.01169927477379865,0.0059208877447051635,,,,-0.005243215910246998,-0.004205647560546759,0.015333494339970341,-0.03060107010472138,-0.017125382612138203,-0.012033799076886925,0.009916359795275158,-0.002041302087401217,,,0.003495599857808196,-0.004060862686301911,-0.018962561907362202,-0.025446872216631382,0.006969274821460631,-0.008742939959631671,
9,2014-02-10,,,0.04144871410464652,,0.09486970333888278,-0.09096237209261059,,0.09967940226743205,0.040074570265469275,0.033923289993163706,0.035829287439613604,0.045386223590698056,0.044854211473069,0.031615022666790824,0.037562690827712374,0.03308916591442244,0.03447403432584352,,,,0.05390526207897976,0.04627257725454642,0.03093151635819246,0.031754934025120196,0.02986938456480775,-0.06942747392973958,0.0660121783921506,0.03157226568726839,,,0.03434927424487963,0.03917106046154828,0.03905310627676092,0.027461830765003286,0.033007934423829315,0.036934894834649526,
