Name,Riskiness R
DGL,[0.22024245]
DGLD,[9.96901183e+12]
DGP,[0.43161915]
DGZ,[2.73463206e+11]
DZZ,[1.49115554e+12]
GLD,[0.1782447]
GLL,[6.59140644e+12]
IAU,[0.17110385]
OUNZ,[0.17978166]
SGOL,[0.17844596]
UBG,[0.20692828]
UGL,[0.44971165]
UGLD,[0.68859806]
