AADR,COPX,DBAW,ECON,EDC,EEM,EEMS,EMCG,EMFM,FAN,FIEG,FLN,FM,FNDE,FONE,FPA,FWDI,GDXJ,HGI,HILO,ICLN,IEMG,IFV,IQDF,JDST,KOL,LIT,PBD,PICK,QEMM,SIL,SLVP,SLX,SOCL,SOIL,TLTE,VIDI
-0.002866030766927946,-0.0339195699410747,0.0063407300084022955,-0.02949850848246906,-0.04609518974338319,-0.014939701545440663,-0.010109555380987723,-0.010100871085711484,-0.02402878265237073,-0.013465126427386096,-0.00913241994500638,-0.06278830613605152,-0.008085688029075905,-0.012683190893357644,0.012743817495376451,-0.001718144667328908,-0.006545644671265556,-0.021031857357652315,-0.012324983807724,-0.017498396936236383,-0.015640144229631194,-0.012655543940308002,0.0004764094549230842,-0.009118319592763387,-0.05905507823633836,-0.01727326619239268,-0.012552208418150669,-0.01815200877485691,-0.01893476524490535,-0.02435376609361484,0.005470415399117989,0.006810512232806255,-0.023037864624582446,-0.040272133928124516,-0.005519853035268496,-0.019337095347232918,-0.013524764539839551
-0.053828217145423886,-0.0741221679957503,-0.04855439380740826,-0.06876907321255607,-0.17851437023646355,-0.062133050626134174,-0.03851061788932946,-0.0510201752542193,-0.060730487447611815,-0.059144677752528414,-0.07914948533997118,-0.07684752710361607,-0.06055300279388055,-0.07507025184096101,-0.03518231139767532,-0.027194436415441864,-0.05563685769356569,-0.025536936813834656,-0.053885315609131804,-0.040897163385974065,-0.03475701897340292,-0.05859615483125739,-0.03772670732087543,-0.050996896343319886,0.002092132716976343,-0.07972371023066174,-0.04915267252263765,-0.040336087819130256,-0.0772015055601284,-0.04291333747570985,-0.022850924793820476,-0.019165921582891172,-0.1036539189524144,-0.018528587670125798,-0.04255314066706423,-0.05544718602201722,-0.040299004531548964
0.03755888379860303,0.04073026153713046,-0.04440972294796766,0.0342717812345827,0.08167227849589061,0.013041205349811107,-0.015932559653790392,0.01943721875827943,0.017474924692620606,0.019342368723891237,0.053292352005402034,0.016008647437843332,-0.1004028772963623,0.026475661689914227,0.0039925672437929795,0.01910810110444443,0.01589147151409659,0.004575572669378849,0.03117529584946792,0.0,-0.013374210919817392,0.006267709399455724,0.006818379474947176,0.01818177291020279,-0.07554054299935925,0.0347883754525863,0.0017825799330295421,0.00788087175662903,0.017647061053869074,-0.006788000300481629,0.013363062351858579,-0.009195374278708576,0.058398397192622485,0.032204510003691365,0.03285013925920841,0.021496298912028464,-0.0008660167471154787
0.011445361768382432,-0.001349557263837614,0.09087234741883016,0.01025657151702709,0.04269668895340962,0.029532136530918338,0.037284584468308665,0.016111994492250273,0.017604160282362603,-0.0018978332018440192,0.01900474269396733,0.0042017631562759035,0.1794053405489483,0.002537046196717688,0.02545048540449892,-0.021527789040905698,-0.0137349951201706,-0.02898540732211648,-0.001163023175088559,0.004126707928543567,0.03523797096468707,0.02777289684945431,0.013653791727874051,0.009523999428887316,0.032835858262076426,-0.023730962731880984,0.018683223461262204,0.0233173924447906,0.015849444989615505,0.02057475167153589,-0.008791230473604058,0.042239196058328,-0.034143526395463836,-0.0037655902944533507,0.012161009637797376,0.010926664104032759,0.012565172421471071
-0.03551027783323429,0.00135240821255012,-0.019655054266085197,-0.026552268300739385,-0.0474137573498736,-0.016489081537353366,-0.010183819972315185,-0.010433058298683528,-0.02911396665317278,0.012042020865243629,-0.03533742331288338,-0.024401700917043623,-0.020893588158823303,-0.009469122767520429,-0.007988266299933452,0.016736476656032718,0.011924177759890613,0.07229566112881926,-0.0066647014098672646,-0.01575346484600103,0.0,-0.012505285011118856,-0.023266619777546443,-0.029088236653294994,-0.20693649375391548,0.00880906664775568,-0.01746715238260146,-0.012798809965171831,-0.002572412058915488,-0.0035803884139409994,0.0399123406058968,0.006810515350813006,0.023639285559655908,-0.02051842240433068,-0.034196028008922484,-0.027421797445674342,-0.015404424442364643
-0.005185618555696819,0.0027941199457598093,-0.004091616795522918,0.037140384587177465,0.03574643502719325,0.012896526827737507,0.019905953481725202,0.010137704912193441,0.0218539915369788,-0.01999980476973853,-0.008903612312388736,-0.004856985050938989,-0.01805653269990284,0.015105859842152028,-0.005235622586332856,0.024083415703784267,0.0027247431521067273,0.10096151484139483,-0.010650630773561152,0.01115719002067792,0.006154105872313152,0.013951518181669106,0.0038698210867815943,8.977127564844937e-05,-0.2959183554276838,-0.020576131357005718,-0.0002764933917933093,-0.006050071683072775,0.0006448995005870863,0.008803398717878217,0.07652850085161228,0.049605463566394885,-0.020256824162131804,0.0015893645401316438,0.061860752634340536,0.03555700390143051,0.0013037979659404734
-0.005487032006040633,-0.13360883790397093,0.0016434078483967096,-0.000782723845038845,0.01354316148548233,0.005602302288715127,0.0070176838924270535,0.014291514255833632,-0.01470585698613376,-0.010689985061149895,0.02215951460026127,-0.010845893368038829,-0.003008938136960523,0.00042521182763464066,-0.0055263804812434435,0.017199095240789188,-0.01979817033383793,0.05131006972099002,0.010167296798906149,-0.005559403129036438,-0.017329155861596796,0.004021897174538141,0.0060572877111719214,0.010603669871515748,-0.17598344182292067,-0.03571423596895082,-0.015274128321499103,-0.02086935076719041,-0.06443302672270905,-0.007479815800863388,0.04261641438131552,0.051557332031213335,-0.04484573926673879,-0.02698231174739801,-0.0055350932438959855,0.002433560957232329,0.008246524674151736
0.02703476358218496,-0.001589767465866167,0.026251013584813382,0.027810343242809645,0.09568962032208736,0.032160018224116765,0.013719490256661658,0.033404623635657577,0.01404732820410845,0.0049114346660972565,0.009625864153127451,0.009868477565568565,0.013078505552655864,0.025924207285696263,0.024609899160562845,0.0144926475229722,0.022178257149970168,-0.04395976579073501,0.014209725483930624,0.024458225168920246,0.015559899105410438,0.02888480816638422,0.02025157790998068,0.013317178696710948,0.1017588106015924,0.006535828312853803,0.02281023378136384,0.007992870725053435,-0.0006887912848105918,0.042346899984966914,-0.011406835240845636,0.0020428154374189703,-0.021341425047206958,0.04131282134599518,0.02040823593421968,0.02609744859980469,0.020662923201729667
-0.019876459837706088,-0.028662392943158563,-0.004796318805473496,-0.023627922890206318,-0.1235247507422171,-0.04268892842310523,-0.021267532909537826,-0.04442731163696975,-0.025974044658403264,0.011730283189525046,-0.03382525201893747,-0.007600662866495716,-0.010592507169829131,-0.04598163784824569,-0.011363820844337586,0.003061233957285734,0.0015499224150359412,0.004344667174403697,-0.012259131672329645,-0.046384695648867984,0.019407396694401998,-0.03647558864229972,-0.007510702731462806,-0.013938497849875251,-0.05473203871823951,-0.02380945748240628,-0.02319355705939187,-0.004405377729080468,-0.014472621661686981,-0.029781431784730288,-0.018269280985851656,-0.016309635087922183,-0.015264762222000912,-0.028260880014493055,-0.0036363219429079523,-0.03588317566304764,-0.0215097317061071
0.020553711776312232,0.1016394759877784,0.016867521747090254,0.015612791393680724,0.05745058202917443,0.020502133254773056,0.009438025834100165,0.0,0.02755563170632464,0.014492626227705224,0.034237154331241165,-0.02352291708080528,-0.0120442133767601,0.03256624058756346,0.02429455155441061,0.0040690784212943035,0.009671116519825612,-0.03965403166645695,0.023049525994188087,0.029327767087026082,0.04208428450520511,0.019353459234447208,0.02216222976861116,0.016962526491550316,0.08443914146213995,0.0354768215602887,0.036529663183838885,0.038052943126390966,0.058041907365465974,0.031582620508819166,-0.01567085359201299,-0.0020727783240700602,0.050617003530332334,0.03747203474483116,0.020985260035005053,0.013496964512099908,0.018103351784530188
0.018528338414024483,0.04166651536811712,0.0177726006071158,0.006149000662409498,0.062393872682061924,0.021346056181651498,0.020004514068167743,0.01923833417423047,0.016003349455799537,0.008571376238437305,0.030863693942285657,0.015686218914790006,0.023704535608074503,0.026492790022279042,0.01402693693705548,0.005065799127591582,0.0348658817206657,0.013513562195600851,0.0167533257820006,0.029881811340592087,0.0278845854193043,0.01961211922546139,0.018508601441930318,0.01866565081842493,-0.04004455859976107,0.016416720706215176,0.025550825929018875,0.02216548807777034,0.04097806846890911,-0.01599582201642404,0.012935397384699057,0.013499462213885493,0.0599216298361208,0.0005391448892426566,0.033065350943305906,0.018159725980369246,0.01608805372927121
0.01660957836183309,0.0057143307497621604,0.014745679963745272,0.012223158531834463,-0.0023971648102021513,0.0,-0.004050379106252839,0.002752525461864364,-0.00553412641333689,0.025495922609842774,0.013279694164989943,-0.004964014029007396,0.02216352460653067,-0.0008194168076916997,0.013330145623993877,0.017137224995090662,0.005553470664476888,-0.043333299763609834,0.011931692197370386,-0.003374095694964848,-0.007483600327605572,-0.0002046873285512499,0.012980538808226132,0.010136438187943282,0.11587480424917974,0.0077248615604207345,0.017181933721357838,0.009174503549068274,0.020317502184532616,0.001922816528261129,-0.0726916554637772,-0.06557350761544334,-0.00852277241066511,0.009698337953597777,0.02162633393447342,0.003567127284773403,0.004583316948162144
0.01789407116792099,0.025568156130588663,0.0026768796895394365,-0.0007548976306685898,0.0036043520341685104,0.0017213061137937515,0.010916113234760121,-0.0002352240805388171,-0.0017124373361038724,0.008287241260321519,-0.004289126222571496,0.014412317801728159,-0.009385011502463429,-0.0016400433837265825,0.011169219804420934,0.0069376192858134275,-0.001104622820981318,0.02864879590518466,-0.0011227864062035829,0.0013543596618406655,0.030160211757133213,0.002865352385712341,-0.0015380090782303824,-0.002701617465423003,-0.07995839514487209,0.003484102660521445,0.005912255826746428,0.013223060380473859,0.0037335640666462467,0.008199542716231469,0.029661019308488145,0.026315604591018327,-0.026074423515006717,-0.0010673029003461015,0.011007493906754784,0.0035544264452274893,-0.004562405995438852
-0.01299359872773756,-0.06371189792483492,-0.004957922127640893,-0.03889714392028643,-0.1041499539421445,-0.03632818636190156,-0.018420517506179502,-0.04644225468577739,-0.036449410718161455,-0.02191763792613668,-0.04985641313133046,-0.05683066839384635,0.00653379605975588,-0.03860368249800435,-0.013991329525856236,-0.02296593756865177,-0.011057814628249145,-0.11817836711316848,-0.033726899393966635,-0.03853959813618285,0.07044820824383531,-0.031428551769970815,-0.02104713134460669,-0.031346564799311034,0.4108352138010831,-0.051388806396836816,-0.00419812789387144,0.014681760892971437,-0.06571596876178963,-0.017649937840490095,-0.1141974894724136,-0.11324772393240637,-0.051191509075840635,-0.0010683889483163434,-0.03433833476500814,-0.029515864621487593,-0.0225000187529706
-0.007744128643689486,-0.0473373356830776,0.0003833587363277768,-0.028683725028883663,-0.07394210004727532,-0.024452318948239384,-0.022864465288747863,-0.02920610809486606,-0.020916701571878357,-0.012138338607645906,-0.031315623949998914,-0.026651016948502262,-0.015579412262080325,-0.03289185050441995,-0.013940697495936112,-0.01947617067680124,-0.03242636076890819,-0.04353385009114349,-0.027923339020268032,-0.020393666826764512,-0.031623786899531235,-0.024652315655389164,-0.0115362602807224,-0.019177133980599892,0.08320002807183627,-0.04831628581518408,-0.03035415173062458,-0.022508078972835827,-0.047113531621099235,-0.022195070489023742,-0.04645776001745813,-0.032530145792193675,-0.039689969646944316,-0.01550799109843516,-0.01908053647737592,-0.02250607666161452,-0.0191816485411104
0.02991682032133617,0.045031178603660835,0.02107275966557158,0.04611652097191325,0.13660408399059285,0.046475540221272385,0.030022047360466125,0.04279647532822818,0.023636352649950364,0.028355465920735377,0.07124286023339034,0.027976143384078462,-0.010220922428435796,0.04416946756340345,0.030800294242966212,0.047945256514447435,0.05970715963248995,0.07541262801043194,0.03351307040802093,0.03086849427891405,0.041482843687625975,0.042341855629605865,0.037665552216478056,0.03828933793915728,-0.2348596327729445,0.0384615696156598,0.003478127068644257,0.04194087589352149,0.039693791702912894,0.013871468147757636,0.08404404027747908,0.06849315247680109,0.03164352584742377,0.04780018707102748,-0.007073498699694553,0.04293727963434996,0.030421557390843075
-0.018186366409511646,-0.008915505426279897,-0.01238276010405521,0.001933411964901128,-0.045281414311957306,-0.015469131203164316,-0.0038576845702957413,-0.012190018450905721,-0.00044405331591290285,-0.005514741878854497,-0.022491893567830042,-0.015055179249110375,-0.01665548559315249,-0.01649723833566849,-0.02032815826835537,0.014705609243525803,-0.014540198328509885,-0.0215767277947998,-0.015634034566797263,-0.026462452869284718,-0.01440669815284482,-0.01202098905170026,-0.0040900425798751855,-0.008932588570981156,0.05984544258476001,-0.026666614666209204,-0.0311957251845856,-0.014996197608146557,-0.00669803425237676,0.00799568782728568,-0.015730435730971243,-0.022144326812391358,-0.02660407022444197,0.0010367136388450288,-0.013357121950976436,-0.016905405777624647,-0.0033740250323941808
0.0028584524904252825,0.026986642913666044,0.00873848554095582,0.04940181240761555,0.13652481628707933,0.04510888061800688,0.04023234838577845,0.0567668862547633,0.01643707485964413,0.02675527830123665,0.001986409534845224,0.062130308529163326,0.0413278250051928,0.049032095037137416,0.014500080561413857,0.013204669253321177,0.01696801618233859,0.005089182107684227,0.018111037651795968,0.04941219799184629,0.04127230604495756,0.04153560239395534,0.010063048658591624,0.009130585718247295,-0.0491802984693186,0.025875123578991983,0.02683356946118002,0.030448843146171856,-0.014834879445693203,0.04124806173408528,-0.01826485369920271,-0.009535384583411887,0.009003108586369778,0.0020714378896613496,0.0243683495929222,0.04349579206867338,0.02496813791423355
0.041688046109148426,0.023357796202369902,0.03163859941087845,0.037146152378475385,0.12363496632763378,0.039767472164289885,0.04405368644662292,0.03697908107693421,0.0214162097005037,0.02795303959010133,0.0341153483250513,0.01887851652753806,-0.0019517482923105823,0.03649055144059591,0.025874882175905105,0.026382803788532912,0.035183149949342636,0.027004076988648904,0.02565596436057519,0.025394753722926586,0.040462614126967215,0.03987930692129819,0.029994861898346506,0.025963805156998563,-0.09770111412030533,0.03857570860702282,0.03832761301140234,0.036547531556117036,0.020534028874384942,0.0,0.011627905555375262,0.006016847476291039,0.020713899140559232,0.05529709028906393,0.026431607387306703,0.035866740212714195,0.011973792226891808
-0.0061758078411516355,0.028530537908533764,-0.01569939462529887,-0.02943276693094253,-0.014925414586841984,-0.00419789163407371,-0.004952394836552048,-0.02229729693527268,0.0,-0.011403509744983284,0.0030353701887470717,0.007629553014405346,0.016623027695311546,0.009098001122034372,-0.012971582717118216,-0.004645583045479079,-0.02838119630925987,0.011503728899575159,0.00852756406391935,0.008032282707189642,0.0007935378505440813,-0.0052295651264273975,-0.014314115849575681,0.0,-0.05201701819250855,-0.012142784375382026,-0.0016779697139519725,-0.012002929196446823,0.014084507042253431,0.032165198237762954,0.0022990033516978145,0.008373231291055671,0.005619768743946007,-0.009794189350178815,-0.007725233890677005,-0.00037428383531106613,-0.0004082097252473001
0.0,0.054091535514706655,0.01817522133812664,0.018268213632671896,0.08245241684066351,0.026931933575109892,0.010551385185690331,0.03163648947305885,0.009841661401038072,0.026619432000727864,0.024528103846460137,0.03569497790859155,0.011221697253464523,0.038808229358173824,0.015575350568770737,0.028936000268894983,0.04507743397932065,-0.016653105794810504,0.02367545432925864,0.022576272457469425,0.01427446095545529,0.025895586982963268,0.014021260096261005,0.02185582382316329,0.03247479629393115,-0.002892285462179428,0.034453917725022896,0.01594525440172779,0.059523814912383975,0.0287026874399904,-0.012614731711261021,-0.0011864390095963596,0.1021420988902221,0.036597264729948335,0.01384086130781495,0.02902072442769305,0.0204081778070079
0.007954190006753549,0.06973691355652707,-0.016757683334998715,-0.02798707897712591,-0.047851494096640634,-0.016191605786097057,0.005122242930863566,-0.017789452960561104,-0.015254359731329225,0.00950745359123599,0.0008550408482724929,-0.00365531966180709,-0.009828771362343109,-0.01245286003878222,-0.017253709778093783,-0.0006047578495694395,-0.008626620863428363,0.034283399777598686,-0.0016521944700282351,-0.016233859403655668,-0.014855317946960775,-0.012336163384955941,0.009876552266369713,0.00037518579927917615,-0.1084598193763901,-0.007251772450917696,0.03899255324503997,-0.002989598794178095,0.014357067172133262,-0.00398598816758661,0.031358829287303824,0.043942902943111706,0.006760750433308599,-0.04961819713658392,0.007679186077206945,-0.01037120275593642,-0.007599997451232354
-0.01602947246785777,-0.007380153093460128,0.003334592971835845,0.014765625309643341,-0.02188041497309196,-0.006258624624597463,-0.007252048813792992,-0.01485293278869125,0.006884737701703903,0.03339011214093378,0.007067435813429389,0.02830197596664585,-0.007364751860845184,-0.0030567773171770933,-0.004632815785756672,-0.0066564928398651,-0.008701649895601968,0.00958459841410315,0.011583114520791141,0.003960324858014152,0.015079326131063641,-0.005764850647709162,0.010268932036568135,0.006376734462534019,-0.037712972302098406,-0.0007303804687409237,-0.003909196568676078,0.009745170256074756,0.0024616704479620073,-0.014566953857909218,0.015765747368347183,0.0068261318821013755,0.000559539269398798,0.0130522639676473,0.011854224207274472,-0.006802691852997979,0.005239964387011868
0.02005001743679783,0.012391649427436459,-0.0022157708365357466,0.010185444178518695,0.016777392388086,0.006531381371595596,0.016189515928103776,0.020307558472216047,0.015811951791527386,0.018227217597184767,0.014729729540059182,0.007645233297673394,-0.005806458761556308,0.00191633843093802,0.0036746384430218384,0.012183971601110526,0.04108145633497387,0.05617095568773172,0.0010907357431910426,0.007889698591678741,0.006254948096981646,0.008117468337265387,0.01694083595813456,0.0048450862996431655,-0.1580278011608752,0.0007309143142803972,0.00235474003773816,0.02004448397304146,0.010435506876479685,0.006985092267147797,0.06984478681588635,0.05423715214894493,-0.0013983097636065033,0.02081268348101151,0.003347334017735177,0.010736718801056682,0.0
-0.005896777312811075,-0.06364755455650307,0.014433679640974416,-0.011163140816319158,-0.028875912216373114,-0.00950162296757541,0.0025257812433295123,-0.004900224469799144,-0.021876352268175255,-0.0008137128053083383,-0.017175824332332838,-0.052099238188729295,-0.0191435753362186,-0.01989275204679985,0.008298805733098038,-0.006018947853060548,-0.012478896417764104,-0.025093674496833997,-0.024510084910130563,-0.007827938516191792,-0.03962715803187485,-0.007285315873821582,-0.01808659363884016,-0.015578354819951637,0.06906905037030879,-0.02410511940643807,-0.0039154037096738705,-0.0014555565698746522,-0.040097094157112566,-0.019196732562397026,-0.03730574490061074,-0.03429788198881612,-0.03920456715543242,0.0,-0.002501964993345276,-0.0065934261622916995,-0.003207754503600265
-0.0042015915511920965,-0.048366012346750836,-0.012768971162546076,-0.037144885955095415,-0.1125663663828124,-0.03790371801100628,-0.012403153692570291,-0.03545731856950225,-0.03225804146104536,-0.017915230618795363,-0.018403996838632995,-0.035218791004049566,-0.010916194920668412,-0.044496679632612536,0.00798841529910899,-0.03451376858025566,-0.02595625753070009,-0.01344611084874966,-0.017308800750110882,-0.03813280948606895,-0.016990201984232216,-0.03534180917475098,-0.024236521590287424,-0.022607319298899718,0.032303492446696204,-0.0538921977390953,-0.017295657126033166,-0.00510214707815726,-0.022784842750625332,-0.026809154855835047,-0.03121630581040262,-0.005549390472866251,-0.03672412432277116,-0.01990305259426613,-0.009197309847161715,-0.03042055951764892,-0.02976669938010652
