Name,Riskiness R
AADR,[0.13298901]
COPX,[5.5493192e+11]
DBAW,[0.22823796]
ECON,[1.18948816e+12]
EDC,[6.06524313]
EEM,[1.13709337e+11]
EEMS,[7.93191305e+10]
EMCG,[1.13832997e+12]
EMFM,[7.18584447e+12]
FAN,[0.30653278]
FIEG,[0.39421488]
FLN,[9.4935559e+11]
FM,[3.59965844e+12]
FNDE,[1.07449197]
FONE,[0.11538345]
FWDI,[1.83595407e+12]
GDXJ,[1.54225807]
HILO,[3.66658853e+12]
ICLN,[4.80787768e+12]
IEMG,[2.55370813]
IFV,[0.189398]
IQDF,[1.67121207e+12]
JDST,[3.60300908]
KOL,[1.09724682e+13]
LIT,[0.56803821]
PICK,[1.12738222e+13]
SIL,[1.49697951]
SLVP,[1.27660703]
SLX,[6.36546096]
SOCL,[0.11682783]
SOIL,[2.13162533e+13]
VIDI,[1.30836916e+12]
