Name,Riskiness R
Alternatives ETF List (35),[1.37761105e+11]
Broad Asia ETF List (44),[0.19171184]
Commodity ETF List (125),[0.18204245]
Consumer Discretionary Equity ETF List (31),[0.13062107]
Consumer Staples Equity ETF List (26),[0.47626457]
Crude Oil ETF List (22),[0.41596855]
Currency ETF List (36),[1.2313894e+11]
Developed Asia Pacific ETF List (108),[0.18044532]
Developed Markets ETF List 1 (100),[0.08908268]
Developed Markets ETF List 2 (100),[0.1027077]
Developed Markets ETF List 3 (93),[0.1416235]
Emerging Asia Pacific ETF List (114),[0.185163]
Emerging Markets ETF List (79),[0.21874446]
Energy Equity ETF List (80),[0.08375464]
Financials Equity ETF List (51),[0.11047997]
Global ETF List (72),[0.10556998]
Gold ETF List (17),[1.64197153e+12]
Healthcare Equity ETF List (49),[0.09154866]
Industrials Equity ETF List (37),[0.0732392]
Investment Grade Corporate ETF List (50),[9.25232246e+11]
Junk ETF List (43),[0.29489694]
Materials Equity ETF List (62),[0.11532755]
Municipal Bond ETF List (29),[1.76128652e+12]
Preferred Stock ETF List (12),[1.58975173e+12]
Real Estate ETF List (48),[0.17294287]
Target Maturity Date Corporate Bond ETF List (24),[1.75378419e+12]
Technology Equity ETF List (75),[0.07711996]
Telecom Equity ETF List (10),[0.1825905]
Total Bond Market ETF List (82),[9.0828845e+11]
Treasuries ETF List (51),[1.13670446e+12]
Utilities Equity ETF List (24),[0.15412107]
Volatility ETF List (18),[4.04172072e+12]
