EMIF,FUTY,FXU,GII,IDU,IGF,INXX,JXI,PSCU,PUI,PXR,RYU,SDP,UPW,VPU,XLU
0.02353627891396506,-0.002182518289736422,0.00043858950815785344,0.006568062150439128,-0.0016033049576497163,0.0035483954661049287,0.14188605594912834,-0.003279906843862576,0.005717556078850218,-0.001362598267295524,-0.00026589605653431976,0.0012662528976156381,0.004883928609240493,-0.010130910692125792,-0.002063940443102661,-0.002839476509092407
0.012072553858198606,-0.006926893770001746,-0.0070113529869413075,0.003058690966128923,-0.00821818281940377,0.006365098832731616,0.10714292503191918,0.0022624799165712967,-0.0002838948216327172,0.0009097770442773743,0.0,-0.009133106425332348,0.012758334331261244,-0.011424572400217634,-0.007402655481838482,-0.009017542665653192
-0.015336611115928557,0.02202644784310119,0.01809359020144247,0.01016468153989447,0.023430540906308403,0.016631416547540183,-0.06720431569076492,0.01805873452121162,0.01421626340158581,0.008632375214269546,-0.002924620722890405,0.020986893142952108,-0.041391775257551965,0.04008675384709177,0.022373189885125426,0.02346745036164244
0.022497910317745517,0.008620619083815803,0.002600839264331781,0.016301098638348964,0.0083759909121215,0.01129021986581903,0.12463981078274525,0.00907074096576928,0.0036444521064845437,0.01036006382606504,0.01706654397044797,0.005277996976518192,-0.020025031995200167,0.01979169563431598,0.008474652848686537,0.007954931195944967
-0.0002821825208625681,-0.012108139174928936,-0.012970264735777236,-0.008712768494406766,-0.013105818154697229,-0.005695776473758193,-0.07367079291846064,-0.008390016559745665,-0.004189700469173711,-0.006687284906837171,-0.007865926180438205,-0.011191034149826352,0.02490413349914589,-0.024061088312469447,-0.011807238832363651,-0.012302747192297648
0.01156902795322607,0.021269048218115386,0.02628135624506172,0.008589755837116773,0.02964580367272102,0.020623092741744762,-0.015905963529005918,0.02538272293640413,0.013744769297427257,0.02962318250028722,-0.006078068358281381,0.02417225595851671,-0.06355134286978391,0.0633796469625746,0.028848387374662714,0.021621742313286944
-0.010599894770726209,0.01907482772014061,0.00981628206957925,0.01917110758455384,0.003996474203085989,-0.006959945951485897,0.031623369997633134,-0.013948831513777873,0.021305034588622828,0.016835264666470173,0.004129494826204544,0.01671530723494846,-0.019294738602115,0.020560139570837552,0.003557320242884463,0.01875573107547608
0.019991368841442057,-0.03035608627156147,-0.016169639376201892,0.004146236900885749,-0.023488417972621814,0.014863200859798784,0.047002771326882416,0.007582579537829505,-0.00790819373473295,-0.022442558778620558,0.02235834343554626,-0.024429889869936,0.06512893797188242,-0.05145382694394867,-0.021900761000310718,-0.03211110113599859
0.009518551466649951,0.006837074743050772,0.0034484629740126906,-0.011403974821802708,0.005879648387137317,-0.011070943727859595,-0.11450887053666473,-0.008474372975641574,-0.008521187893641813,0.0035316821680703037,-0.00026026545326803197,0.008577896698847117,-0.012738861630946785,0.01032700547555094,0.0062306235591201185,0.007764616409392872
0.005823512199101345,-0.003216653098120381,-0.0012888272659522851,0.008353289507631057,-0.003340269547781684,0.008224677720640701,0.08082296449081243,0.002034829484420772,-0.0011089117687165006,-0.008358701475725802,0.004166488506065596,-0.0009602878109828982,0.021290341186735638,-0.00851748556896263,-0.003309333380389239,-0.002100962340425109
0.003859792520294822,-0.010397960359782974,-0.012903093466270235,0.002169600876780611,-0.009681676112151887,0.003852233734990808,-0.036709707897016094,-0.002030697361555543,-0.014710138330320966,-0.003549421763269933,0.021006522361136325,-0.00700266833252504,-0.002526871492031735,-0.01890068339820223,-0.009104496105519796,-0.007019217990171694
-0.01922530450250317,-0.02210155038018333,-0.015686379342847532,-0.028931352219795536,-0.02340650141739513,-0.03227998772036419,-0.0254058023013041,-0.02767628980535371,-0.01943649337813469,-0.020926158158095818,-0.023368042764553343,-0.014380650563299631,0.042431830818127535,-0.049270264796271855,-0.02432155605878393,-0.024269846545391133
0.008681145954771135,-0.001481878423885935,-0.00885335034926566,-0.01074174192769767,0.0011550352655813564,-0.01282953094701036,-0.01955096579330605,-0.00606927299597935,0.0025855314642205603,-0.004092572894061696,0.009882840618491831,-0.0044893035755442364,0.014581062194647398,0.003438422240804673,0.001107629723935415,0.0007244492138352778
0.014991720295791596,0.0163264281733221,0.016078357808710274,0.017004639726655776,0.014325633782912304,0.0259926152882662,-0.0014771711837700285,0.014529289733008925,0.014899636502028406,0.018264657038463968,0.009528787236583043,0.014092555334917703,-0.03652705510871442,0.028026145180155733,0.014387097265785388,0.012789706481696323
0.007111575564515569,0.01350850615481246,0.01274754511217852,0.011281261964404576,0.012796199467130504,0.0073698711153606265,0.0355029012755344,0.005396457464034375,0.01326935239674468,0.012107907919078157,-0.0010204957888203102,0.011673071230743024,-0.030453683323224658,0.02880953514501103,0.012764423705689485,0.011436694582027588
0.013579322890916876,0.017651546090414638,0.02083322423592709,0.013744843198678079,0.019560122343532164,0.01234565017554833,-0.02714286235673713,0.01300575904521443,0.005850984940381339,0.02038106445730953,-0.006639265311650734,0.01826932632260836,-0.037820500966004186,0.0378384745774086,0.019174803751186024,0.01955260359283365
0.020364474930673785,0.007079460787542204,0.006377654414030379,0.015327279910699175,0.006700875050876478,0.013098516670819451,0.026431735621212225,0.009782038116225406,0.0030472328044428326,0.00564446144406085,0.01799471694488165,0.005126077015779396,-0.0106595262805,0.009477127597187893,0.007398849447039878,0.00785553854365005
-0.04516795619453212,-0.03128287086118104,-0.02577116082460409,-0.03328800629967224,-0.03127580245352096,-0.0318772302515201,-0.010014223797906294,-0.026841615464030296,-0.018503233885829543,-0.03065615171703813,-0.034090930861072184,-0.029392010639455,0.05589218945935517,-0.059200453463942475,-0.031686197514149875,-0.0311780489892703
-0.02282728147636585,0.0,0.00954045175433956,0.0006004088182093151,0.012142197816056991,0.0016121709723266927,-0.002890149402326193,0.004562392515497833,-0.020821692109829933,-0.0017819269633161075,-0.015163299578869575,0.003871698023637553,-0.02742347450094461,0.020779666731466088,0.011485591747509715,0.006625497709615429
-0.016042832230431042,-0.008472818557920881,-0.031357372732463376,-0.026010346729278943,-0.027712725582189797,-0.02229896060384912,-0.044202993128264194,-0.013005686071394922,-0.01756630708719884,-0.015913954199318597,-0.02057094851681415,-0.0082330967225825,0.04524581216688861,-0.04473857331996927,-0.027744965635981816,-0.009477464058272064
-0.027173949064716846,0.017017910914632117,0.010618655691414257,-0.006573444454711133,0.02440572391122928,-0.012461849003839173,-0.023502621463622843,-0.007739114108988821,0.002647216285343186,0.010036454696987966,-0.0196564363142954,0.01728484032395196,-0.03450429727356372,0.051133741405172316,0.024325240551359862,0.01867815109494482
-0.00264641388387034,0.006911746118484228,-0.0057522504674795616,-0.027915653098836958,0.009128332434502662,-0.02999999535355853,-0.015527821975851694,-0.00843163543535167,0.01144013155317777,0.0,-0.025340909060264517,-0.0005524036626854067,-0.022092287192557482,0.020860114038621945,0.007919320328856158,0.00916790579253348
0.003832715550401453,0.0036128192361643326,0.012905997465458409,0.004254390752107611,0.00270476622500896,0.008345786538422275,0.00788628517258496,0.0017006464480426276,0.036253113643190615,-0.009033470027242438,0.020000023979295716,0.0012439956284929256,0.00132885787061298,0.008447554895598262,0.0037668858577672884,0.0016303380192350461
-0.000293588931554636,0.03707694468172487,0.035149351503086734,0.025206510716683155,0.038225236921294606,0.029698080907316307,0.05086071694190843,0.031621370750350826,0.030786111044343305,0.04466728949523489,0.008963663139365528,0.035063588060597305,-0.07299269854659879,0.07312646436588544,0.03667195645340855,0.03558134617526424
0.02849585746239904,0.02290870627045753,0.03056030589196025,0.02747934152052059,0.022485011263760603,0.023167712752330483,0.031273328056539096,0.02509771564160484,0.03991338007323266,0.01963353533039969,0.014713843713523397,0.0232062489620982,-0.04724399257805375,0.04767934542070964,0.02358286365815775,0.021109510965198863
-0.02799197454055647,0.016627142455923772,0.0037068689744198533,-0.007440186568055995,0.016909200311523973,-0.007855806727330642,-0.012996358870532012,-0.005418474783611197,-0.0033944472815200977,0.013692751859245459,0.00902875380211588,0.008472420806647445,-0.04132240237082965,0.02879577845082733,0.016269076220694862,0.017154057289933026
-0.0026448906210366,-0.028705082863582487,-0.017234525819180745,-0.004862158837183872,-0.028086615874952932,-0.005822168500588482,0.00365761400063309,-0.015940309784572053,-0.009955273927669466,-0.025327320461653396,0.011117108306628005,-0.017448692955500538,0.0630877565144649,-0.05235862791233238,-0.02893496872196193,-0.02832434268652932
0.04007080154899676,0.015807721289933543,0.01336124272023308,0.010586199970590512,0.016310714225993467,0.0135864565678209,0.00437321912454161,0.01496831522310434,0.0031755087641091467,0.01775675315818499,0.004022382986861454,0.015522245325072266,-0.035569389494865225,0.03160182611442405,0.01628091582324895,0.016911477857754847
-0.01841355939238965,0.00439771875387894,0.00453235020713021,0.00020151800769335719,0.00558212998678655,-0.0004622817121673796,-0.02467354291682373,0.010909291033430182,0.016618157864759283,-0.0004255389298673022,-0.01629251962949564,0.005310718251834928,-0.00879045316216826,0.004104518167315772,0.005138545842571332,0.0065645607978376715
-0.02857140127671485,-0.00101038747576493,-0.0016404259931334206,-0.0008056769725772253,-0.0019948879925648514,0.0036992474872824103,0.00892857708599325,0.0003997075671153669,-0.009860150397206552,-0.003405808804943355,-0.008145652027138628,-0.006055821077176164,0.00366303450538414,-0.008075898113458217,-0.0018041919811864207,-0.0028258958691161178
-0.04070111407518908,-0.001348506556987849,-0.015201574421119891,-0.028220034354682705,-0.0005216764198347585,-0.038009447681836415,-0.07669608252045458,-0.021973861543377982,-0.006550951972181871,-0.022639790764355683,-0.03996713166130768,-0.012963408317647862,-0.026123650159772683,0.02351991250406305,-0.001807639203111213,0.0008717867916957277
-0.006503569474587712,0.020256604327170958,0.03337525697617078,0.001659364114803181,0.029043734285418718,0.01317051693037779,-0.0007986303655027834,0.005310508637476219,0.021102340451595227,0.02622376431424456,0.02680345384621583,0.02403452881670724,-0.04240632295770785,0.048315831843449085,0.01951694979357009,0.0206928549829688
0.036703670088410086,0.04380879605534303,0.023011533359429823,0.03984437600732283,0.026533568966811145,0.031325747603812064,-0.011191123071635577,0.03978022538881574,0.05014028981309431,0.03585561663370592,0.00992807153111887,0.043616443968842566,-0.0607622051941147,0.06051551939302713,0.04430246611821243,0.04529672163114569
-0.01957769223003222,-0.02107271496338279,-0.006730191300432521,-0.02101430290447005,-0.011765412048513205,-0.01768247138622949,0.04365380933223464,-0.024390287702784844,-0.02263100761857036,-0.01658381723697214,-0.00967653433102011,-0.02104203911874559,0.03728071066653358,-0.025778265152062538,-0.019436172416335214,-0.02286329556917268
0.011856412238895544,-0.0006523314299638687,-0.008807181900912122,-0.016924753142303756,-0.002434979563336014,-0.01610626737396888,-0.0055459572766695525,-0.019715463107671773,0.0010177321263756304,-0.0037942353461938257,0.015354540121446174,-0.009103737307887909,-0.010782169377697215,-0.00922105865102757,-0.0018458951010253352,-0.0012647304928648266
0.007709019503657809,0.026109572113509536,0.02302102162510896,0.014066697835219577,0.025502972128504303,0.01709189861763582,0.03437496294720304,0.01824602210136273,0.02135245708592564,0.0156580330405951,-0.009898525475440257,0.02819963650813435,-0.01196840646236724,0.054909329840037976,0.025795724029131186,0.02617160219691326
0.04039147246186511,0.010178215957236085,0.009869674547262787,0.009523789544833,0.01140846766448449,0.005680783275772301,0.03625381881563484,0.011606656864499965,0.020905632165058263,0.0220832871107342,0.019717017747090275,0.007322065672650525,-0.05364474957825663,0.019497064315711368,0.011197570226570577,0.010695028721848463
-0.037941112991798726,-0.01763219279998974,-0.01993743438953861,-0.003076190226474413,-0.019232362559874417,-0.005177892130054629,-0.018221535271638674,-0.0004027027616351485,-0.034129666243685214,-0.01019155454105859,-0.03594779308684453,-0.016878212844148602,0.035885618320810574,-0.034960191852933566,-0.0185809795649171,-0.016686928517024233
-0.002445686015573846,-0.03493584693236513,-0.006382095652474574,-0.0076116246511620704,-0.034585513735582316,-0.002365701203209693,-0.026726106690272502,-0.02718465474112057,-0.008328868807347267,-0.030889659923019064,-0.00225980157531629,-0.01503751929382955,0.07369818052648497,-0.07460556435242208,-0.034232249548769765,-0.036423896079106455
0.015629759812536576,-0.028561932738391194,-0.013247830671269192,0.012023170780893213,-0.028968029722782937,0.004031274310134175,0.026697331238332952,-0.01407594465285476,-0.025706484033318364,-0.023799316567697317,0.028878917245119783,-0.022137693295171845,0.053842934223815565,-0.05465100326963368,-0.029009996110626213,-0.02985387547854232
-0.012975277284968582,0.012307552183700887,0.001627364888515737,0.0032772725253457057,0.012797744159740191,-0.0009447533847032199,0.013372822290859955,0.005248794236272175,0.004179732428296696,0.01218962010539542,0.0011006589347259644,0.0070259126409813405,-0.030031101528400675,0.02644521708147833,0.012848165104025764,0.011511895507713098
0.020483237927672742,-0.009793990193776352,-0.007311061925681748,-0.010616499951351296,-0.009934623822445185,0.0,0.025659893356369087,0.0010443746464886662,0.010145891505304322,-0.01462357549742603,0.010170313375858572,-0.013695226267268951,0.020305550935369586,-0.02176961377069621,-0.009664840197465843,-0.01006760721550886
-0.04943097375694765,-0.039904359225083286,-0.03355152920846022,-0.02414360821019749,-0.04101751429366709,-0.033333347589628366,-0.0507505722118843,-0.04819524982629485,-0.04120534467073995,-0.03928393328235695,-0.050612216467577936,-0.03641590464390023,0.09576360859076516,-0.08932231248353245,-0.040662944610764314,-0.040681128259442964
-0.03435235233086531,0.002841821962921064,-0.006350530903340197,-0.019877418939987214,0.002569890075513868,-0.01393988241303135,-0.0007529113076712942,-0.012494684612899784,0.010744079261069992,0.000908427125936278,-0.02120953341369831,-0.001087404617481805,-0.007013184637249408,0.010088903443499006,0.002437290346181702,0.0020741028991781807
0.04928212887939826,0.025150416374300773,0.03451213209783651,0.05156423490793966,0.042845509703892566,0.04811509205129634,-0.010550220137161805,0.046614989871819695,0.039064529554529714,0.04130738504636307,0.03748181605604574,0.029667841431212483,-0.09000357617393813,0.08423024572631754,0.04260022289339896,0.034498815497927035
0.0003109639975005692,-0.006958524978896468,-0.035420005274716074,-0.00574476312560239,-0.0312527155906678,-0.006862368627410712,-0.022848453711244915,-0.012513253107462216,-0.003759445359138528,-0.015788585815603853,-0.014112365083781374,-0.014618014515657491,0.040596940209875136,-0.047697010421180484,-0.031126157810689,-0.016776104631025406
0.05161702777311927,0.01874781460268046,0.03078255958863332,0.003714482584611321,0.024823536467581044,0.007624550712764219,0.056897977956382566,0.0057989303010443,0.02678345381257301,0.015097644371791674,0.06212415670877215,0.016299914702050354,-0.025052612555294358,0.04925319981141759,0.02561539666970844,0.015268859694857763
0.047309093362634565,0.00034718166400147897,0.00670316786366367,0.0195312722173555,0.001960761113973045,0.015370174592069331,0.014749245220906409,0.01003626418610929,-0.011537556307566955,0.0030622071115067283,0.07277630403702083,0.0037424668921664673,-0.005688483993717554,-0.00020831529112646854,0.0014405199768314475,0.002469154606436032
-0.002258443019455383,-0.011801225742763443,-0.014565184281825834,-0.005243021829483109,-0.01298808650698305,0.0006987235096960268,-0.034157033639179143,-0.007610951528372302,-0.01649339465483193,-0.016572104283834318,0.007035407063935453,-0.014913477347793153,0.022686912735258902,-0.019276733084108287,-0.0119184408564072,-0.012539189217073905
0.04697224451207477,0.022479652314625512,0.02280430556515842,0.03385357768285822,0.02388446873510276,0.025831824019885125,-0.0496613849469069,0.02556453157247539,0.027863969393607173,0.02039908566278292,0.01746475866252437,0.024330876329266254,-0.04938273632664025,0.0479174891186435,0.023084244313838237,0.02380948977377569
-0.005405398433786805,-0.016832731065621775,-0.01197386220433542,-0.007254945709176023,-0.017253316981368883,-0.004083533978724967,0.003958886802576107,-0.012463674878850884,-0.03790162388976565,-0.020860577730273343,-0.003433011043362529,-0.015175531802609069,0.039569788382274894,-0.036905717069274015,-0.017583149910012703,-0.015060944597984788
-0.013587115733493476,-0.010831553989332485,-0.013372304043565769,-0.01244317681505228,-0.010301052973267992,-0.006150197473717027,0.011829576359830554,0.006100220684992922,-0.026350132595067976,-0.016422618012773192,-0.013287485030003135,-0.011389554965433491,0.016787053241138064,-0.026634307365558937,-0.010759218694977302,-0.009894309351293365
0.006060820274990653,0.005651856982137367,0.003388421733566515,0.01400011279910294,0.0064259266702537884,0.013293566197374672,0.000779484413620583,0.009826431668977115,0.020900367057616692,0.006768993428333122,0.011221958746888095,0.004337293553276214,-0.017277804804889253,0.00746269795779475,0.0063794093568125465,0.006586421537903278
-0.009857753404765702,0.006673630536185164,0.004221200501061799,-0.0063117655035604845,0.0044065165788286405,-0.009047639629980687,-0.0023364665586560703,-0.00041401626425505313,0.0018372052392395066,-0.002689212612848892,0.00024675486345252884,0.004723308145780761,-0.011134866271747802,0.01052071394516563,0.005299800031595746,0.005640821013554728
-0.029590669286692038,-0.003140334892259473,-0.0033627841181715365,-0.01071845068617598,-0.0017010066431084026,-0.01575005579309947,0.010148289350149714,-0.0074567261223157065,0.0062876696684917785,0.0017976259146546864,-0.01627233137984227,-0.0025520798735259227,-0.0029632251417670377,0.008817498020345559,-0.0012405388994868106,-0.00157050268378547
-0.009974169249108114,-0.03920192107384272,-0.03711520290591396,-0.035112388681028256,-0.04071765897434024,-0.02875679201644282,-0.051004621319583804,-0.03297159790719843,-0.03462627819270477,-0.04576033907804379,-0.01654131240608357,-0.03985959071884215,0.08836925925443707,-0.09214404859886896,-0.040053597325598884,-0.03999986297112139
-0.00633297959675035,-0.0036432663792708023,-0.0052561383719547956,-0.0006238474937190384,-0.003459077071848404,-0.0016714577974387753,-0.01872955583042999,-0.002157763208338354,0.012135946182833994,-0.003291063777262236,-0.01070333447402717,-0.002664892366329445,0.008192251836000485,0.011831421219291746,-0.004420783739037571,-0.004213653512366596
-0.011297857009598304,0.005850283215245293,0.012329272790788095,-0.0035373188716235297,0.014072671729311884,0.005501038807458321,0.03817427166615645,0.010596782003004623,0.01412200070531231,0.007547111942389298,-0.04147343927053347,0.004640569516466696,-0.034127822930215074,0.02143770958014404,0.01440325100586252,0.005876741603301832
-0.021681741858316044,-0.014045024725162884,-0.02957826617105328,0.013575546885144178,-0.032658193675357244,-0.012369115277532684,-0.0007994231732951395,-0.03274132790612827,-0.009932418188180251,-0.013764992156265402,-0.010022977610095737,-0.009644677453472677,0.05739387567568576,-0.06419753933775622,-0.031386512391085516,-0.014494652757150147
0.006086280536358893,0.008181709817984582,0.00802716086222199,-0.021094426778949217,0.019848527646544337,0.0006387978128534689,0.016799959517146922,0.015701552772726158,-0.013877600495388649,0.005253048819131474,-0.025935107528265413,0.0035726426854692283,-0.022277243635921314,0.03850292408218705,0.01862620432372159,0.010528764047484764
-0.02136611696360114,0.016967665766334454,0.009861239188356723,0.0014934680509417107,0.015817379371633754,-0.0017060474315311192,-0.01416201968437226,0.016469899688938857,0.015155398380009238,0.01235133309184857,-0.034753551136024845,0.011248465521572429,-0.03490059688998732,0.03403756369547991,0.016162270101595284,0.01752296790619021
0.013837596286722929,0.006891569305226174,0.011096237676882895,0.008734500022679711,0.008764545075936122,0.00439444513825795,0.03112528420706145,0.0065689878576617785,0.011196878755220274,0.007508021360276878,0.002903787666409289,0.016192683504756233,-0.02679410775354282,0.019296299707141737,0.007308107303976349,0.008843433206629716
-0.04337268071752357,-0.02593641078682129,-0.0298505165935548,-0.0268213461874919,-0.02523327830478651,-0.026494915397034486,-0.0363777698242937,-0.01979560001981389,-0.02873695399084438,-0.021890794924303257,-0.037927017652825565,-0.029097913847294474,0.05833665178211884,-0.04587994314687315,-0.025818920970613446,-0.02352939172750676
0.0,0.038091531268613095,0.04343861631771384,0.017578031897953768,0.039351277457120484,0.018976386901108547,0.0008031906668254746,0.028184635949418876,0.03881646498672158,0.04142897189841668,-0.014143912609561885,0.03624921415924652,-0.07112967234482905,0.08134933895580411,0.038659412403926535,0.03921561682212487
-0.021242920826355243,0.00534389857802555,0.0013011241876909232,-0.008743909157091927,0.005838870187393701,-0.005145842701413006,0.012038531751250626,0.007338671776953853,-0.016723109064064306,-0.014175038782126878,0.011599569148373071,0.0038563856932945103,-0.015667928941733574,0.010253670588257888,0.004533917985189955,0.009093066576113132
-0.012957605801304018,0.02834863008710358,0.027717519231891283,0.013339085798278938,0.02811797112799269,0.009359630745836605,-0.04123706915053444,0.011356311438607571,0.01514721164236474,0.03385898648597137,-0.0006035776223076787,0.026203842264882968,-0.05769988280876305,0.0494657932403631,0.02802567142307431,0.02658258901000841
-0.07581224500574348,-0.014817299534491016,-0.02149162840910386,-0.03949034730071213,-0.013233429617539035,-0.04367983961729531,-0.08271306893122969,-0.027754221507517548,0.009685717612044122,-0.0058321381502296505,-0.07669075688020782,-0.019117642242489498,0.02385976471796584,-0.026061241536335718,-0.014396579227066084,-0.01141097424077142
0.020951681911329186,-0.03987427305573617,-0.02627055810271173,-0.017462594259809238,-0.03969588668870599,-0.008675724835532769,-0.01082035652962323,-0.02397021380402636,-0.044594039593099336,-0.036552341301184184,-0.0013080032798213394,-0.03066637092032085,0.08084139254941031,-0.08811544823707107,-0.03843365214399118,-0.0421753596749084
-0.04834778315082757,-0.0477230193130907,-0.04599734654339608,-0.03127095012432885,-0.05055408545440583,-0.04041188767970588,-0.05560639618676879,-0.04777837457382295,-0.028493797037602193,-0.03606561589439008,-0.04518678354413888,-0.03894858629612249,0.10207969153341484,-0.08940847403632697,-0.04998922083849845,-0.05075328708972263
0.030336261724137375,0.011859278916879651,0.018080584905678702,0.0009287943298218551,0.014806755827779131,0.016630973261351604,0.03474920403820693,0.01406772364241354,0.018156394219539133,0.00971841111675859,0.05829899828161756,0.020482895005135646,-0.021814352266347026,0.01674238970840863,0.01406209227131338,0.014404380495721398
0.009577842917500095,0.018525399469047403,0.021402512971056997,0.009512884175872316,0.02502659799079601,0.003430221588337098,0.006529669732603681,0.008786131498797574,0.015089073528578231,0.024061513592041617,-0.0019441000293415629,0.01017953860089982,-0.06831854903893482,0.06103723237691532,0.02583319424690181,0.016365799812770164
